Author Id,Paper Id
3611,"['9608035', '9809005']"
7440,['9612045']
412,"['9612047', '9808028', '0004205', '0005024', '0112241', '0112242', '0201069']"
7441,['9612048']
7444,"['9612040', '9809074']"
6400,"['9608081', '9712009', '9802011', '9907220', '0201262']"
1400,"['9608090', '9708105', '9803026', '9903007', '9908148', '0212162']"
7457,"['9608095', '9710120', '9801166', '9803220', '9809009', '0101176']"
1079,['9608180']
6897,"['9608182', '9801015', '9801138', '9812018', '0212290']"
4479,"['9608127', '9610250', '9711097', '9812159', '9903227']"
6629,['9608147']
7480,"['9608120', '9703061']"
1874,"['9608068', '9804150', '9908051', '0009237', '0101216', '0108043', '0109162', '0207142', '0209210']"
7498,"['9608165', '9903021', '0102031']"
3756,['9608164']
7499,"['9608163', '0104200']"
5643,['9609015']
7509,['9609001']
1049,"['9609022', '9703136', '9810157', '9810210', '9912101', '9912104']"
7520,['9609020']
7521,"['9609021', '0012122', '0208222', '0304157']"
7535,"['9609040', '0005245', '0103195', '0104221', '0111159', '0203006', '0208117']"
7536,['9610047']
7538,['9609050']
7353,"['9609086', '9703123']"
7558,['9609090']
7559,['9609091']
3796,['9609106']
6624,"['9609101', '9611012', '9702166', '9705071', '0003142', '0102041', '0106192', '0107096', '0111117', '0202002', '0202205', '0205171', '0207066', '0210135', '0211069', '0301157']"
5975,['9609108']
7568,"['9609168', '9707067']"
7569,"['9609113', '9704009', '9710168', '9806040', '9902066', '9904124', '9910086']"
7571,"['9609121', '0005252', '0009041', '0102026', '0202207']"
3773,['9609156']
7572,['9609127']
7573,['9609123']
7304,['9609129']
7578,"['9609120', '0102203', '0210180']"
7579,['9609135']
1086,"['9609138', '9701157', '9712064', '9805205', '9905017', '9906178', '9911129', '0110027']"
4650,"['9609158', '9909014']"
745,"['9609152', '0205087']"
6367,"['9609157', '9703186', '9710020', '9802151', '0002198']"
5895,['9609163']
5519,['9609170']
1382,['9609160']
7587,['9609171']
7588,['9609172']
4842,['9609186']
7071,"['9609214', '9611177', '9704092', '9705121', '9712255', '9807001']"
7603,['9609208']
7604,['9609213']
7612,"['9609181', '9610138', '9807185', '9903128', '9912073', '0003289']"
7615,['9609205']
7618,['9609229']
7621,"['9609234', '9704172', '9806132', '9809040', '9809041', '0002125', '0001177', '0103162', '0110142']"
7622,['9609231']
5930,['9609226']
1932,"['9607223', '9612134', '9911104', '9911237', '0008083']"
6378,"['9610005', '9610121', '9811093']"
548,"['9610014', '9811256', '9903170']"
7633,['9610004']
6801,"['9609222', '0302142']"
6413,"['9609236', '9705129']"
7643,['9610034']
7645,"['9610086', '9709041', '9709169']"
7647,"['9610088', '9611031']"
7073,"['9610089', '9706040', '9809055']"
6857,['9610039']
7657,['9610022']
7659,"['9610025', '9912149']"
7660,['9610036']
7668,"['9609200', '9910116', '0002006', '0103038', '0204021']"
7674,"['9610061', '9705135']"
7677,"['9610080', '9707255', '9805100']"
4418,"['9610078', '9709025', '0001099', '0006032', '0009078', '0101090', '0101022', '0112053', '0201034', '0207274', '0208072']"
7684,['9610095']
4638,"['9610167', '9706091']"
2015,"['9610162', '9807096', '9904115', '9910216', '9910268', '0003198', '0006204', '0010223', '0108229', '0203237']"
7706,['9610163']
6992,['9610174']
7710,"['9611114', '9611115', '9611116']"
3855,['9611117']
6128,"['9610151', '9708091', '9909069', '0203140', '0206204']"
1672,"['9611106', '9705041', '9710073', '9908201', '0201075', '0202197', '0212065', '0302165']"
7734,['9610217']
7739,['9610221']
7741,['9610188']
1347,"['9610239', '9610177', '9610178']"
7753,"['9610245', '9705206', '9905010', '0011157', '0110159', '0303146']"
7755,['9610214']
7757,['9610132']
5578,"['9610108', '9710067', '0101036']"
1731,['9610131']
3064,"['9610230', '0112252']"
7770,['9610231']
5993,['9610119']
7776,"['9610128', '9807125', '9810022', '9901099', '9912290', '0005279', '0010059', '0202110', '0211136']"
7778,['9610127']
7780,"['9611049', '9804069', '9806238', '9909089', '9912044']"
7781,"['9611052', '9911165', '0004067', '0006146', '0007239', '0101038', '0104185', '0112205', '0202100', '0204084', '0205231', '0208094']"
4920,['9611062']
7787,"['9611059', '0111168', '0208169']"
7151,"['9611061', '9611093']"
1689,"['9611042', '9705116', '9801182', '0001201', '0002016', '0004141', '0008033', '0101126', '0207132', '0208149', '0301094']"
6198,"['9611167', '9804179', '0101054']"
3171,['9611064']
7796,['9603096']
3377,['9603077']
6315,['9603075']
1518,"['9603104', '9702189', '9912218', '0101085', '0210088']"
6208,['9611157']
4677,"['9611158', '0112096']"
7816,"['9611129', '9803062']"
7823,['9611160']
7824,"['9611155', '9611156']"
6708,['9611125']
7828,"['9611097', '0211162']"
7829,"['9611095', '9712224', '9807168', '0001057']"
7830,"['9611096', '9707039', '0010185', '0103172', '0104129', '0302215']"
4796,['9611148']
7834,['9611010']
7836,"['9611036', '9812205', '0101206', '0303234']"
7337,"['9611017', '9711031']"
1958,['9611139']
1054,['9611235']
2540,['9612010']
7575,"['9612012', '9803091', '9805025', '9806174', '9909185']"
7868,['9612002']
7872,"['9611171', '9812128', '0303125']"
7875,"['9611187', '9703083', '9705006', '9707128', '9809019', '0001048', '0202059', '0210121']"
7877,"['9611182', '9702167', '0102114']"
7881,['9612200']
7883,"['9612212', '0111063', '0203034', '0210277']"
7889,['9611229']
5843,"['9611228', '9611227', '9903223', '9907182', '0002043', '0004135', '0202146']"
7897,['9611225']
1388,"['9612059', '9803153', '9906042', '0301237']"
7931,['9612032']
7932,['9612034']
879,"['9612026', '9702181', '9807074']"
7937,['9611192']
7938,"['9611196', '9705210', '9710031', '9804066', '9806020', '9810064', '0302152']"
7940,['9611198']
7813,"['9612067', '9802170']"
7922,"['9612073', '9703108', '9705242']"
2358,"['9612075', '9901038', '9903175', '9903114', '0002112']"
7261,"['9612076', '9906239']"
7681,"['9612178', '0208119']"
4919,"['9612158', '9804036', '9812178', '9910085']"
805,['9612159']
7563,['9612174']
3965,['9612167']
1522,"['9612104', '9706131', '9711074', '0104211', '0211137']"
7969,['9610206']
7972,"['9610211', '9711177', '0009043']"
7983,['9610183']
7988,['9612149']
7989,"['9612151', '9704154', '9812123', '0006184', '0011216']"
4890,['9612155']
7992,['9612147']
4084,"['9610201', '9904011']"
7999,"['9611166', '9711167', '9802044', '9908087', '0010074']"
581,['9612242']
8003,['9612253']
8004,"['9612255', '9710069', '9811016']"
8008,['9612227']
8014,['9612197']
8015,"['9612191', '9706208']"
8023,"['9612130', '9904128']"
8029,"['9612124', '9905119']"
8034,['9612123']
8035,['9612113']
6243,"['9701091', '9701065', '9705034', '9705043', '9808130', '9810101', '9903130']"
2592,"['9701072', '9712158', '0101048', '0212094']"
2989,['9701073']
1780,"['9701076', '9804045', '0001098', '0005089']"
6339,"['9701074', '9705119', '9801163', '9801172', '9807233', '9811249']"
8042,['9701089']
8043,"['9701067', '9809054']"
8053,"['9707064', '9705015', '9807120', '0005142']"
8054,['9701003']
8056,['9701079']
7239,['9701081']
8058,['9701011']
1737,['9702090']
5793,['9702094']
8070,"['9702096', '9703032']"
8075,['9701046']
8076,"['9701050', '0007230']"
7527,['9701063']
2915,['9701062']
5757,['9701155']
8083,"['9701174', '9708068', '9806030', '9910126', '0010206', '0201019', '0208077', '0211229']"
2916,['9701159']
8086,['9701167']
8088,"['9701170', '9912011']"
8098,"['9701110', '0303108']"
8099,['9701108']
8101,"['9701031', '9809207', '9811187', '9902006', '9906074', '9906043']"
7381,"['9701020', '9702059', '9712116', '9806142']"
8111,"['9701036', '0203010']"
8112,"['9701141', '9705048', '0211178']"
2624,"['9701027', '9806077']"
3972,['9702056']
7468,['9702057']
4863,"['9702060', '9703054']"
8130,"['9702062', '9702064', '9703181', '9801115', '9807086', '0003288']"
7338,"['9702063', '9806180', '9901042', '9911011']"
7335,['9701182']
8134,['9701183']
8135,['9701184']
8136,['9702001']
3043,['9701189']
8137,['9701192']
6706,"['9706074', '9712167']"
8147,['9702151']
8149,['9702036']
7008,"['9706069', '0008026']"
6154,"['9702027', '9706042', '9803099']"
6817,"['9702038', '9707089', '9708117', '9811047', '9909082', '9909219', '0001205']"
8170,"['9702040', '9707117']"
5777,"['9702041', '9710150']"
8176,"['9702142', '9909077', '0102113', '0106047', '0109133', '0111093', '0112253', '0206223', '0207053']"
6919,"['9702143', '9712031']"
5966,['9702144']
8179,['9702148']
6940,['9702087']
3562,['9702082']
8202,['9702022']
8206,"['9702016', '9805076']"
8209,['9702116']
8215,"['9702126', '9703095', '9905055']"
8216,"['9702121', '9702122']"
8162,['9702124']
8228,"['9703002', '9910204']"
6581,['9703027']
8239,"['9703018', '9703105', '9807145']"
7546,['9704020']
503,"['9703011', '9803189', '0210008']"
8249,['9703013']
2405,['9704015']
8261,"['9703116', '9806156', '9902019']"
284,"['9703117', '9709131']"
1171,['9703124']
7646,"['9703111', '9703137']"
7132,['9703106']
8284,['9702192']
7712,"['9702179', '9703172', '9812072', '0212041']"
928,['9702193']
744,"['9702170', '9805197']"
4492,['9702155']
8287,['9702157']
8288,['9702158']
8290,"['9702160', '9712131']"
6606,['9702161']
8293,"['9703093', '9710083']"
3697,"['9704005', '9802026']"
5444,['9703205']
8300,['9703206']
8303,['9703203']
8307,['9703179']
8314,"['9701135', '0201090', '0304144']"
1182,"['9701117', '9812230', '9907117', '9911251', '0006073']"
6822,"['9701128', '9905053', '0008100', '0103089', '0207096', '0210145']"
8322,"['9703191', '9807186', '9902081', '9903230', '9910199', '0108145', '0203017', '0208161']"
6309,"['9701121', '0011234']"
8064,['9701124']
4405,"['9702153', '9805208', '9806071', '9909102', '0002166', '0010181']"
8328,['9703184']
5847,['9701098']
2992,"['9704059', '9707249', '9803214', '9804110', '9804184', '9806008', '9806044', '9806091', '9807240', '9808048', '9808019', '9811193', '9812163', '9902080', '9904007', '9904211', '9905033', '9906222', '9908016', '9910087', '0001212', '0006059', '0005217', '0006215', '0008128', '0008041', '0009199', '0109054', '0203023']"
7582,"['9704002', '9806147']"
8344,['9704004']
8345,"['9704050', '9906159']"
7042,"['9703159', '9806079', '9907088']"
3633,"['9704039', '9810181']"
8356,['9703151']
8363,['9704070']
7246,['9704108']
8376,['9704071']
3185,"['9704099', '0011128']"
8380,"['9704103', '9710117']"
1690,"['9704075', '9903030', '0001047', '0009028', '0210256']"
8383,"['9704077', '9806188', '9909080', '0109112', '0111121', '0202160', '0210193']"
7707,['9704100']
1361,"['9704133', '0002204', '0105210', '0202201']"
8386,"['9704124', '0008135']"
3020,"['9704122', '0205312', '0211151']"
4189,"['9704114', '9708060', '9807166', '9809184', '9906049', '9909016']"
8392,['9704144']
8401,"['9704138', '9808170']"
8402,['9704139']
5666,"['9704141', '9706128', '9709126', '9709215']"
8413,"['9704187', '0203150']"
8418,"['9704153', '9804142', '0004054']"
8421,"['9704211', '9708115', '9804024']"
8422,['9704212']
1067,['9704205']
8372,"['9704206', '0005145']"
8424,"['9704204', '9706204', '9711106', '9804031', '9906040', '9906160', '0009136', '0104009', '0105062']"
8425,"['9704148', '0103144']"
8427,['9704207']
8428,"['9704208', '9805169']"
2958,"['9704195', '9706100', '9807164', '9810225', '9902155', '9908004', '9910117', '9912001', '0002160', '0010010', '0110193', '0201114']"
3671,"['9704203', '9902143', '0104249']"
8429,"['9704198', '0009213', '0011057']"
3448,['9705029']
6634,"['9705031', '9711017', '9812021', '0205141', '0206220', '0208056']"
7197,['9705032']
2813,['9705042']
4858,['9705045']
8442,['9705054']
8423,"['9705072', '9808077', '0003090', '0102020', '0104265']"
787,['9705076']
8464,['9705098']
8465,"['9705100', '0212063', '0303236']"
5771,"['9705110', '9707102']"
6648,"['9705115', '9911185']"
711,['9705131']
7127,"['9705153', '9806046', '9806181', '9809148', '9907037', '0005222', '0009153', '0010268', '0301112', '0301014']"
8488,"['9705171', '9711041']"
8489,['9705170']
8495,['9705177']
5003,"['9705167', '9709195']"
5667,['9705186']
7120,"['9705196', '9905203']"
8248,"['9705197', '9708009', '9803224']"
8512,['9706029']
4182,"['9706026', '9807144']"
4968,"['9705208', '9705209', '9801125', '9810135', '0005169', '0109059']"
3712,"['9705211', '9910037', '0102074']"
8518,['9705222']
8520,"['9705235', '9706215', '9706214', '9706209', '9708088', '0002068']"
8527,"['9707007', '9805017']"
8528,['9706016']
8530,"['9706015', '9706008', '9706010', '9706004', '9706112', '9706085', '9910261', '0204191', '0208068', '0209013']"
8531,['9706022']
8543,['9706021']
8544,['9706001']
6001,"['9706036', '9706053']"
8553,['9706104']
8554,['9706106']
8557,"['9706058', '9807027']"
8566,"['9706055', '0005075', '0110058', '0110161', '0111248', '0201252']"
8576,['9705230']
8577,"['9705231', '9910259']"
3258,"['9706046', '9710046', '9902208', '9904086', '9905155', '9906232', '9908182', '9909180', '9911218', '9912175', '9910244', '0001018', '0002147', '0001166', '0003174', '0004144', '0006019', '0007114', '0007252', '0009082', '0011024', '0011290', '0012246', '0101228', '0102194', '0104011', '0105036', '0105093', '0105249', '0106240', '0107018', '0107174', '0108073', '0108237', '0110013', '0111118', '0111276', '0201268', '0203145']"
1025,"['9705227', '0103150', '0106281', '0112186']"
7648,['9705243']
368,"['9706095', '0102006']"
4319,"['9706088', '0012106', '0012107', '0211200', '0303244']"
8596,['9706135']
8598,['9706162']
8606,['9706136']
8609,['9706157']
8610,"['9706137', '9706138']"
8612,['9706126']
8614,['9706121']
8626,['9706179']
5091,['9704175']
8638,"['9706200', '0203096']"
8639,"['9706201', '9712122', '9807049', '9809185', '0009172', '0011153', '0106041', '0106131', '0107233', '0111218', '0205139', '0204235']"
8644,['9706171']
7320,['9704180']
8656,['9707055']
8661,['9707015']
8662,"['9706212', '9706149', '9712188', '9904029', '0012012', '0112018']"
3550,['9706150']
8676,"['9706144', '9710026', '9703077', '9802189', '9806162', '9807179', '9901001', '9905059', '9906090', '9910260', '0001105', '0012254', '0204031', '0204200', '0208079']"
8679,['9707020']
7004,['9707032']
8685,['9707103']
3984,"['9707076', '9710213', '0008093', '0009161', '0107187', '0108047']"
6116,['9707127']
7255,"['9707092', '9902089', '9909112', '0105185']"
8698,"['9707071', '9912060', '0002040', '0009095']"
8700,['9710059']
8706,['9707116']
8121,"['9708053', '9804157', '0102109', '0103182']"
8718,"['9707135', '9711051']"
1667,['9707114']
6529,['9707151']
8729,['9707154']
8731,['9707206']
8709,['9707140']
4933,"['9707141', '9802037']"
8740,['9707145']
3939,"['9707211', '9802204', '9910121', '0002081', '0109184', '0212348']"
1613,"['9707190', '0005009']"
8744,"['9707193', '9804107']"
8747,['9707084']
8285,['9707086']
5367,"['9707197', '9801159', '9804097', '9805048', '0012097']"
8754,['9707188']
8763,['9708010']
8768,"['9708029', '0304164']"
8769,"['9708018', '9911012', '9911013', '9912063', '9912064', '0006002', '0008004', '0101075', '0102127']"
8772,['9707220']
4596,"['9707232', '9709027', '9801106', '0204008']"
8775,['9707233']
8783,"['9708020', '0210113']"
8784,['9712030']
8785,"['9712033', '9812106']"
8788,"['9712041', '9811206']"
2192,"['9712044', '9809084', '9911208']"
8804,['9708067']
8808,['9708106']
8809,['9708111']
8811,['9708092']
8819,"['9708040', '9710057', '9905068', '9910193']"
8823,"['9708104', '9801005', '9807037', '9808047', '9901138', '9904055', '9908111']"
8828,"['9708031', '0009251', '0101023']"
8494,"['9707243', '9802202']"
8163,"['9707234', '9803236']"
1813,"['9708081', '0005133', '0108004']"
1475,"['9708100', '9806049']"
8838,"['9708084', '9809026']"
8231,"['9708070', '9904034']"
8844,"['9708125', '9709052', '9708144']"
4144,['9708124']
4107,['9708132']
5139,['9708130']
8851,"['9708151', '9805174', '9810228', '9812005']"
8854,['9708152']
8856,['9709005']
8860,"['9708156', '0206250']"
8861,['9708158']
8864,"['9709229', '9810165', '9911175', '0012084', '0112263', '0301001']"
5698,"['9709008', '9807002', '0211204']"
4150,['9708142']
4465,"['9709029', '9806173', '9905087', '0006241']"
1663,"['9709032', '9710114', '9807070']"
8880,['9709046']
8884,['9709043']
7682,"['9709048', '9807227']"
8887,"['9709051', '9709112', '9712217']"
4088,"['9709055', '9802013', '9808135', '9808136', '9811058', '9811059', '0011136', '0103095']"
6824,['9703058']
2884,['9709079']
8910,['9709085']
8931,['9709146']
8714,['9709138']
6089,['9709109']
646,"['9709164', '9710162', '9805030', '9807210', '9912247', '0003135', '0011120', '0301039']"
8943,['9709165']
209,['9709168']
8946,"['9709172', '9907034', '9907077']"
7968,['9707161']
8951,['9707166']
8956,"['9709188', '9712091', '0012185', '0110029']"
6556,"['9709182', '0102091']"
6753,['9709153']
8144,"['9709161', '9905052', '0006188', '0207151']"
8963,['9709156']
8964,"['9709157', '9912115', '0302178']"
8971,"['9709130', '0005022']"
8974,['9709208']
7873,"['9710005', '9809162']"
4892,"['9709222', '9803072']"
4921,"['9709199', '9910149']"
8983,['9709203']
506,['9709129']
8987,"['9710036', '9712243', '9811040', '9912112', '0002080', '0012257', '0204019']"
7161,['9710017']
8992,['9709135']
8203,"['9709194', '9805095']"
8994,"['9710019', '0110181']"
8997,"['9710054', '9710055']"
8998,"['9710058', '0205173']"
9005,['9710038']
8186,"['9710110', '0105067', '0107206', '0111035']"
5443,['9710112']
8944,"['9710075', '9808184', '9906102', '0004030']"
9025,"['9710080', '9809047']"
9028,"['9710133', '9802123', '9802135', '9803020', '9803043', '9905229', '0007123', '0008171', '0008222']"
1041,"['9711068', '0106221', '0106222', '0106158']"
4328,"['9711101', '9907172']"
7449,"['9710121', '9810179', '9901080', '9903107', '9911203', '9910258', '0001089', '0001167', '0102092']"
9036,['9711085']
9043,"['9710234', '9712124', '9809017', '9810080', '9906071', '9908021', '9911100', '9912008', '0005134', '0005110', '0010290', '0012021', '0106066', '0106284', '0108203', '0111188', '0202085', '0208113', '0301107', '0301082', '0303241']"
9048,"['9710197', '9710195', '9711111']"
1354,"['9710160', '0008220']"
8902,['9710164']
9052,['9710167']
9053,['9710169']
8329,['9710158']
9058,['9710222']
9059,['9710224']
9060,"['9710225', '9904136', '0009124']"
7625,"['9710157', '9802180', '0109224', '0206053']"
4551,['9710201']
8841,"['9710068', '0109066']"
9071,['9710070']
8989,['9710211']
9077,['9710207']
9078,['9710214']
9080,"['9710089', '9812181', '9812182']"
5521,['9711032']
8540,"['9711056', '9808040', '9902146', '9903121', '0003128', '0012085', '0103140', '0106215', '0108105', '0111253', '0204015', '0205135', '0209136', '0212240', '0302224', '0303071']"
9029,['9711047']
9098,['9703043']
4703,['9703066']
8226,"['9703067', '0302114', '0303158']"
9107,"['9703069', '9904001', '9906045', '0006169', '0011228', '0104004']"
9109,['9707065']
922,"['9711110', '9807026', '9903096']"
9119,"['9711136', '9806134', '9901153', '9901160', '9904208', '9911210', '0008006', '0011032', '0103154', '0108162', '0111103', '0206253', '0211181']"
3592,"['9711118', '9711119']"
2881,"['9711129', '0104013']"
9123,['9711103']
9124,"['9711072', '9806010', '0002069', '0108093']"
1649,"['9711124', '0011059']"
5097,"['9711018', '0109215']"
9136,"['9710241', '0005107']"
9137,"['9710242', '9910099', '0002126', '0008073', '0010237', '0102200', '0107180', '0112063', '0209179']"
9145,"['9711009', '9811118', '9810141']"
8904,['9711193']
9152,"['9712002', '0002003', '0103104']"
3809,"['9712001', '9711164', '9806093', '0107244', '0304229']"
9162,['9711148']
9166,['9711152']
5559,"['9711153', '9806217', '9812038', '0202055', '0212297']"
6138,"['9711182', '0001064']"
9171,"['9712199', '0101045']"
1755,"['9712202', '9808035', '9909022', '9903079']"
9174,['9712216']
1914,"['9712211', '9811064', '0009252']"
8760,"['9712212', '0012064', '0103245']"
6463,['9712215']
9186,['9711180']
9193,['9711188']
8350,['9711189']
9200,"['9712074', '9803053']"
8167,['9712083']
8622,['9712079']
7863,['9712017']
7087,"['9712012', '9802069', '9802195', '9807230', '9912241', '0010158', '0209257']"
5778,"['9711172', '9810073', '0101189']"
9030,['9712051']
5448,"['9712172', '9911245', '0001111', '0002119', '0006058', '0101087']"
9127,"['9712176', '9910246', '0101074', '0203157', '0301021']"
4763,"['9712153', '9902056', '0211214']"
8100,['9712170']
6199,['9712169']
8207,"['9712155', '9804023', '9806123', '0201257', '0302043']"
9246,"['9712161', '9803100']"
7886,['9712163']
7308,['9712128']
9249,"['9712127', '9811117', '9812147', '0003296', '0007010']"
9255,['9710184']
5593,"['9710152', '0209078']"
7209,"['9712141', '9810214', '9907054', '9908064', '9909003']"
9266,"['9712256', '9712258', '9902189', '9906215', '0009138', '0104158', '0108121', '0212243', '0303149', '0303150']"
9267,"['9707066', '9802097', '9810231', '9906217', '9908114', '9911016', '0002008', '0012026', '0010248', '0011112', '0103088', '0112044', '0201226', '0301009']"
9277,['9712250']
6647,"['9712184', '9908152', '0212338']"
3142,['9712229']
3418,"['9712095', '0007047', '0111236']"
8993,"['9712225', '9903061']"
9294,"['9712119', '0101227', '0208195']"
9299,['9712222']
9302,['9801075']
9305,['9801068']
2993,['9801064']
2116,"['9801077', '0009027']"
8048,"['9801074', '9902128']"
9314,['9801018']
9331,['9802083']
9333,['9801045']
7283,"['9801144', '9904165']"
2208,"['9801145', '9808032', '0101194']"
9355,"['9801153', '0111283']"
2656,['9801150']
9365,"['9801040', '9907221', '0005079']"
8996,"['9801034', '9803088', '9811080', '9908049', '9911084']"
2470,['9801025']
9370,['9801028']
9371,['9801029']
9372,['9801011']
8538,"['9801032', '0202097', '0303138']"
9378,"['9801123', '9908013', '9908174', '9911234', '9912182', '0009132', '0104134', '0107136', '0110065', '0112255']"
9379,['9801124']
9386,['9802028']
3788,['9801170']
7619,"['9801187', '9903199', '0105202']"
2255,['9801179']
9407,"['9801188', '9802098', '9902172', '0104252']"
961,"['9806056', '9906011']"
7986,['9802006']
9427,"['9802117', '9804090', '0211207', '0212298', '0211262']"
9032,"['9802129', '9804120', '0006012', '0109018']"
9436,"['9802128', '9806183', '9911106', '0106132', '0211223', '0301041']"
9439,['9802058']
9446,"['9801193', '9811186', '9904186', '9906164']"
9447,['9801197']
9450,"['9801204', '9803254']"
9451,['9801164']
9452,['9802087']
9339,"['9802093', '9802094']"
9457,"['9802099', '9810187', '9908122', '0001062', '0001217', '0006194', '0203187', '0205147', '0206108', '0209202', '0210004', '0207234', '0210200', '0211091', '0212281']"
9478,['9802146']
3059,"['9802154', '9810162', '9909011', '0003030', '0108034']"
9248,"['9803003', '0110093', '0112081']"
2139,"['9802155', '9903024', '0001142', '0008169', '0108231']"
9484,"['9802190', '0006023', '0007147', '0012142']"
3501,"['9803190', '0002201', '0007054']"
4595,"['9803192', '9904113']"
3178,['9803213']
9486,['9803199']
9494,['9803223']
5320,"['9802157', '0204060']"
1169,"['9803064', '9805014']"
7354,"['9803074', '0010234']"
9505,"['9803021', '0005255']"
6967,"['9803082', '0007241', '0109200', '0208085']"
4415,['9803095']
9513,['9802159']
9515,"['9802172', '9810077']"
5436,['9802178']
1055,['9802138']
9534,"['9803201', '9811136', '0206162']"
9535,['9803180']
9536,"['9803182', '9803114', '9807153', '9905181', '0002188', '0003035', '0108054', '0205322']"
5965,"['9803183', '9806239']"
7407,"['9803178', '9805012', '0002033', '0008193', '0105088', '0203210']"
9537,"['9803184', '0104128']"
2753,['9803174']
8917,['9803147']
9062,"['9803148', '9902005', '0005186', '0202012', '0204186', '0210010', '0212235', '0303151']"
3716,"['9803166', '0003012', '0010165', '0103024', '0208182']"
9543,['9803110']
9544,['9803113']
9545,['9803115']
9554,['9801119']
9551,"['9801116', '0112118']"
680,"['9801113', '9804064']"
2211,['9801090']
9555,"['9801091', '9801092']"
9557,"['9801114', '9901028', '9908071']"
610,"['9801095', '0002141', '0101123']"
9230,"['9803159', '0001020', '0010261', '0110256']"
9569,['9802132']
9580,['9803255']
9591,"['9803233', '9803245', '9804017', '9811227', '9901015', '9904049', '0001154']"
8647,"['9803119', '0001200', '0111060', '0103115']"
9604,['9803121']
8786,['9803123']
9613,"['9806063', '9812217']"
9614,['9804025']
9620,"['9804089', '9904184', '9911077']"
2100,"['9804020', '9808134', '9812250']"
7945,"['9804057', '9903014', '0109079']"
9626,"['9804047', '9807025', '9907004', '9908055']"
9079,['9804012']
9631,['9804030']
6770,['9805107']
9642,['9804081']
9649,['9804034']
9650,"['9804122', '0302170']"
2612,['9804173']
9351,['9804103']
9658,['9804140']
9659,['9804144']
9055,"['9804111', '9809021', '9909049', '0210231']"
5427,"['9804113', '9804102', '0012263', '0202022', '0208101', '0303050']"
8447,"['9804114', '9905159']"
9666,"['9804115', '9812053', '0002235']"
7500,"['9804041', '0001011']"
4730,"['9804188', '9807154', '9812226']"
9680,['9804190']
9382,['9804180']
9685,"['9805033', '0111224']"
9691,"['9804194', '9804203']"
9606,['9804196']
8564,['9804198']
9481,"['9804195', '9804134']"
9697,['9805002']
9700,"['9804202', '9805209', '9812014', '9906084', '9912030', '0003240', '0102084', '0304237']"
9714,['9805066']
9715,['9805057']
7562,['9805046']
8651,"['9805038', '9903174', '0101166']"
137,"['9805051', '0009221']"
7405,['9805055']
9733,['9805035']
484,['9805090']
8521,"['9805081', '9902183', '9905177', '9906022', '9911002', '0010252', '0012052', '0205177', '0203101', '0210295']"
9744,"['9805083', '0104231']"
7748,"['9805124', '0009094']"
6641,"['9805137', '9905084', '9908069', '0212187']"
5179,"['9805131', '9906204', '9911134']"
9213,"['9805132', '0002004', '0010269', '0011257', '0102122', '0102183', '0105063', '0107162', '0111239', '0303008']"
4436,['9805144']
9774,['9806064']
9784,['9806025']
9796,"['9805196', '9805192', '9805193', '9805194', '0004001', '0010018', '0010188', '0202026']"
7817,['9805159']
9807,['9807021']
9808,['9807020']
9746,"['9807039', '0002108', '0009035', '0009036']"
6197,['9805218']
9817,"['9805211', '9808018']"
8102,['9805202']
9821,['9806097']
9828,['9806101']
111,"['9806026', '9812013', '9910247']"
9849,['9805195']
841,"['9806104', '9812240', '0101026', '0210224']"
9863,['9806179']
9864,['9806186']
6390,['9806145']
5025,"['9806119', '9811033', '9910142']"
9882,['9806196']
9884,['9806200']
9887,"['9806172', '9811142']"
6661,['9806215']
8021,['9806237']
9044,"['9806210', '9806212', '9806211']"
9899,['9806208']
9903,['9806219']
7981,"['9806201', '0002021', '0005241', '0007023', '0103262', '0104210', '0108198']"
9203,['9806199']
8705,['9806229']
6597,['9806226']
9909,['9806222']
7950,['9807007']
9912,"['9807012', '9904169', '9910231', '0009034', '0110018', '0202132', '0207147', '0207187', '0209126', '0302091']"
8148,['9807116']
9816,"['9807117', '0206064', '0207114']"
9932,"['9807084', '0010127']"
9937,"['9810090', '9811126', '0012214', '0106247']"
6862,"['9807108', '9811041']"
9949,['9807105']
7701,"['9807107', '9910049', '0107038', '0110227', '0212100', '0302193']"
5099,"['9807103', '9906158', '0205056']"
9954,['9808099']
6567,"['9808098', '0001207', '0012238']"
8976,['9807114']
6959,['9807112']
9960,['9807095']
9961,['9808115']
6375,['9807149']
8045,['9807167']
9972,"['9807174', '9809075', '9909071', '0006084', '0009128', '0105104', '0105131', '0203208', '0205302', '0212165']"
9973,"['9807176', '9807177', '9810037', '9909045', '0002178']"
7059,"['9807222', '0110269']"
9978,"['9807220', '9807219']"
3321,"['9807189', '9809140']"
9979,"['9807190', '9807075']"
4668,['9807077']
2549,"['9808055', '0207184']"
9163,"['9807237', '9906203']"
10007,"['9808064', '0002001', '0303105']"
7262,"['9808068', '9911163', '0009096']"
8901,"['9808071', '9905061']"
9219,['9808005']
1022,['9810091']
10020,"['9812036', '9810093']"
10025,"['9808041', '0302119']"
7496,"['9808086', '0202018']"
10031,"['9808145', '9812197', '9908078']"
10040,"['9808113', '9812203', '9812204', '9903189', '0003005', '0003004', '0104080', '0104219', '0105105', '0207179', '0208054']"
10041,"['9808092', '9808093']"
7611,"['9808094', '0103064']"
10049,['9808133']
4222,['9808021']
10051,['9808015']
10054,['9808007']
