Author Id,Paper Id
10216,"['9809171', '9912080', '9908084', '0003117']"
10217,"['9810087', '9903249', '0012146']"
10218,['9810088']
10219,"['9810085', '9810084', '0301023']"
10220,['9808158']
10221,"['9810070', '9901130', '9908132', '9908133', '9912127', '0109151', '0110164', '0204071']"
10222,['9810071']
10223,['9810052']
10224,"['9810054', '9810111']"
10225,['9810068']
10226,['9810086']
10227,"['9810163', '9810092', '9902197', '9906075', '0002157', '0004113', '0009029']"
10228,"['9810166', '9901049', '0004069', '0103125', '0203042']"
10229,['9810156']
10230,['9810156']
10231,"['9810148', '9904010', '9910192', '0212337']"
10232,"['9810131', '9811081', '9908012', '9908011', '0001004']"
10233,['9810131']
10234,['9810156']
10235,['9810103']
10236,['9810103']
10237,['9810105']
10238,"['9810106', '9904139', '0001221', '0110160', '0201207']"
10239,['9810103']
10240,"['9810106', '9904139']"
10241,"['9810108', '0012083', '0012147', '0105057', '0112183', '0112184', '0205249', '0206034', '0204237', '0206244', '0210104', '0212226']"
10242,"['9810108', '9912116']"
10243,['9810103']
10244,['9810103']
10245,['9810105']
10246,"['9810150', '9811251', '9905134', '9905143', '0005219', '0005220']"
10247,"['9810152', '9903094', '0107041', '0202049']"
10248,"['9810152', '9811130', '9907142', '9903094', '0001051', '0010116', '0011079', '0106078', '0110238', '0304007']"
10249,"['9810127', '9902209', '9906082', '9909117']"
10250,['9810127']
10251,['9810097']
10252,['9811125']
10253,['9811119']
10254,"['9811106', '9812119', '9901121', '9907085', '9912210', '0002152', '0002170', '0003038']"
10255,['9811121']
10256,['9811123']
10257,['9811124']
10258,['9811125']
10259,"['9811105', '0103248', '0202088', '0201232', '0210072']"
10260,['9811087']
10261,['9811087']
10262,"['9811089', '0110022', '0202144']"
10263,"['9811090', '0003247']"
10264,['9810144']
10265,['9810144']
10266,"['9810254', '9901041', '9903093', '0011160', '0103203', '0112150', '0303085']"
10267,"['9811106', '9812119', '9901121', '9907085', '9912210', '0002170', '0002152', '0003038']"
10268,"['9811109', '0010033', '0304006']"
10269,"['9811109', '0009099', '0107053']"
10270,"['9811109', '0010033', '0105043', '0106135', '0107053', '0110300', '0210042', '0210264']"
10271,"['9811111', '9812167', '9909009', '0006116']"
10272,['9811111']
10273,"['9811111', '9812167', '9902013', '9909009']"
10274,"['9811113', '0108213', '0301057']"
10275,"['9811113', '0108213', '0210182']"
10276,['9810127']
10277,"['9810248', '9912146', '0108141', '0110157']"
10278,['9810249']
10279,['9810250']
10280,"['9810251', '9902040', '9910225', '0002256']"
10281,['9810252']
10282,"['9810253', '0012033', '0003067']"
10283,"['9810253', '9912186', '0102023']"
10284,"['9810224', '9901135', '9906044']"
10285,['9810218']
10286,"['9810219', '9810116', '9904150', '0207017']"
10287,"['9810245', '9901130', '9908133', '9908132', '9912127', '9912192', '0004096', '0005236', '0012151', '0103240', '0104101', '0105087', '0106269', '0106263', '0109151', '0110164', '0201012', '0201188', '0204071', '0208033', '0303156', '0304177']"
10288,"['9810234', '9811026', '9811027']"
10289,['9810250']
10290,"['9810237', '9909075', '9910263', '0005283', '0010066']"
10291,"['9803035', '9901029', '9910114', '0002062']"
10292,['9810189']
10293,"['9810190', '0006077']"
10294,['9810190']
10295,['9810182']
10296,"['9810185', '9810099', '9811213', '9905218', '9909021', '0003228']"
10297,"['9810184', '9905214']"
10298,"['9810237', '9909075']"
10299,"['9810238', '9811137', '9906086', '9909100', '9912095', '0101131']"
10300,['9810241']
10301,"['9810241', '0304134']"
10302,['9810242']
10303,"['9810186', '9902067']"
10304,['9810184']
10305,"['9810184', '0209204']"
10306,['9810212']
10307,['9810121']
10308,"['9810125', '9904099', '0006175', '0205273']"
10309,"['9810125', '0006175', '0205273']"
10310,"['9810120', '0212080', '0304085', '0304086']"
10311,['9810124']
10312,"['9810120', '0301256', '0302033']"
10313,"['9810100', '9902207', '0005112', '0007102', '0011214', '0104261', '0112025', '0207149']"
10314,"['9810108', '9907048']"
10315,['9810230']
10316,['9810112']
10317,"['9810114', '0203180', '0203196', '0205130', '0206030', '0208212']"
10318,"['9810118', '0108074', '0108012', '0108086', '0301127']"
10319,['9810170']
10320,['9811103']
10321,['9811062']
10322,"['9811073', '9910230']"
10323,['9811074']
10324,"['9811075', '0101061']"
10325,['9811076']
10326,['9811043']
10327,['9811044']
10328,"['9811063', '9811069', '0302088', '0302079', '0302102', '0302101', '0302139', '0303134', '0304130']"
10329,"['9811070', '0110016', '0202145']"
10330,['9811071']
10331,"['9810255', '0108227']"
10332,"['9811012', '0106236', '0204242', '0207165']"
10333,"['9811063', '0304130']"
10334,['9811063']
10335,"['9811063', '0304130']"
10336,"['9811065', '9811067', '0104070', '0110150', '0201082', '0301210']"
10337,"['9811066', '9908112', '0004157', '0006227', '0103036', '0104149', '0111211', '0112170', '0204188', '0210085', '0302112']"
10338,['9811056']
10339,"['9803027', '9811083', '9906087', '9911243', '0005282', '0006196', '0103169', '0105136', '0107113', '0109154', '0202072', '0206107', '0211292', '0212210', '0304007']"
10340,['9803029']
10341,['9803047']
10342,['9803047']
10343,['9812035']
10344,['9803037']
10345,"['9803025', '0004042', '0006054']"
10346,['9803029']
10347,['9803023']
10348,"['9803024', '9803022']"
10349,['9807051']
10350,['9811051']
10351,"['9811052', '9904070', '0009050', '0109180', '0111091', '0110118', '0110289', '0111238', '0112056', '0112009', '0111182', '0112226', '0201079', '0201215', '0202083', '0202193', '0203191', '0205037', '0205251', '0207247', '0209029', '0210017', '0301010', '0302058']"
10352,['9811053']
10353,['9811053']
10354,['9811055']
10355,['9811056']
10356,"['9803052', '0210257']"
10357,['9803046']
10358,"['9811051', '9910106']"
10359,['9811013']
10360,['9811147']
10361,"['9811160', '0003039']"
10362,"['9811164', '0004051']"
10363,"['9811164', '0003143', '0004051', '0011151', '0104127', '0207120', '0207205']"
10364,['9811147']
10365,['9811129']
10366,['9811133']
10367,['9811130']
10368,"['9811100', '0203124', '0208041', '0212118']"
10369,"['9811099', '9901025', '9901035', '0006075', '0008003', '0108146', '0110229', '0111029', '0210023']"
10370,"['9811105', '9910108', '0004192', '0004193']"
10371,['9811102']
10372,['9811103']
10373,"['9811157', '0010285']"
10374,['9811157']
10375,['9811169']
10376,['9811154']
10377,"['9811154', '0102108', '0102096', '0203261', '0304122']"
10378,['9811155']
10379,['9811157']
10380,['9811147']
10381,['9811145']
10382,['9811032']
10383,"['9811029', '0004127']"
10384,['9811030']
10385,"['9811031', '0008167', '0111100', '0205034', '0304046']"
10386,"['9811031', '0008167', '0111100', '0205034', '0304046']"
10387,['9811032']
10388,['9811029']
10389,"['9811015', '0103037', '0203066', '0209125', '0210060']"
10390,['9811007']
10391,['9811001']
10392,"['9811001', '0111162']"
10393,['9811007']
10394,['9811026']
10395,['9811026']
10396,"['9811036', '0003031']"
10397,['9811027']
10398,['9811027']
10399,['9811027']
10400,['9811020']
10401,['9810173']
10402,"['9811238', '9911056', '9912005', '0002058']"
10403,['9811239']
10404,"['9811255', '9909078']"
10405,['9811243']
10406,['9811241']
10407,"['9811253', '9812069', '0004143', '0111116', '0112201', '0212305']"
10408,['9811245']
10409,['9811173']
10410,['9811171']
10411,"['9811172', '9905085', '9906051', '9910150', '0003096', '0010005', '0103230', '0105254', '0106249', '0107084']"
10412,['9811175']
10413,"['9811176', '0207100']"
10414,"['9811178', '9908046', '9909216', '0204148', '0302200', '0301181']"
10415,"['9811182', '9912085', '0006078', '0008236', '0106248', '0207137']"
10416,"['9811183', '9903056', '9905212', '9906031', '9909125', '9911114', '0003085', '0009077', '0010023', '0011192', '0012078', '0103177', '0104259', '0105024', '0109063', '0103103', '0202176', '0203175', '0205144', '0209228', '0209230', '0210127', '0211234', '0211198', '0212082', '0301162']"
10417,['9811184']
10418,"['9811184', '0010161']"
10419,"['9811190', '0007053', '0010183', '0103265', '0111127', '0211196']"
10420,"['9812191', '0106278']"
10421,"['9812198', '9903074', '0209093']"
10422,"['9812198', '0209093']"
10423,"['9812176', '0004194']"
10424,['9812207']
10425,['9812207']
10426,['9812208']
10427,"['9812206', '9905195', '0003299', '0010202']"
10428,"['9812198', '9903074', '0209093']"
10429,['9812199']
10430,['9811216']
10431,['9811220']
10432,"['9812200', '0211250']"
10433,['9812084']
10434,"['9811169', '9911087', '0006216', '0209131']"
10435,['9811230']
10436,"['9811226', '9901036', '9906091', '9907195', '9909023', '0002041', '0002059', '0008017', '0008018']"
10437,"['9811224', '0104146', '0211101']"
10438,"['9811230', '9811198']"
10439,['9812068']
10440,"['9812069', '9905110', '0203158']"
10441,"['9812070', '9812125', '9812107']"
10442,"['9812078', '9902205', '9906240', '0009060']"
10443,['9812065']
10444,['9812075']
10445,['9812004']
10446,['9812004']
10447,['9812006']
10448,['9810173']
10449,['9812020']
10450,['9812022']
10451,['9812080']
10452,['9812065']
10453,['9811198']
10454,['9811200']
10455,"['9811201', '0102133', '0101135']"
10456,"['9811208', '9904013', '9909093', '0002249', '0003151', '0007234', '0101028', '0106117', '0110034', '0103111', '0112150', '0205050', '0205061', '0302158']"
10457,['9812054']
10458,['9812050']
10459,['9812050']
10460,['9812065']
10461,['9812065']
10462,"['9812055', '0012104']"
10463,"['9812057', '9812125', '9905131']"
10464,"['9812061', '9901150']"
10465,['9812054']
10466,['9812175']
10467,"['9812164', '9902035', '0003158', '0009059']"
10468,"['9812150', '9908140', '0003098', '0107091', '0112108', '0204118']"
10469,"['9812150', '0112108']"
10470,"['9812152', '9903027', '9906214', '0012035', '0105258', '0112190', '0211250']"
10471,"['9812158', '9908130', '9912204', '0002146', '0003024', '0007024', '0010198', '0211059']"
10472,"['9812138', '9812248', '9904047', '9906002', '9910002', '9903070', '0101235', '0107156', '0111081', '0204122', '0206002']"
10473,"['9812138', '9812248', '9904047', '9906002', '9909142', '9910002', '9910151', '0007149', '0011116', '0101235', '0105039', '0107156', '0108068', '0111081', '0111026', '0204122', '0206002', '0210306', '0212023', '0302145', '0304056']"
10474,['9812138']
10475,['9812096']
10476,"['9812088', '9909105', '9910109', '9910217', '0005153', '0105238', '0110041', '0304114']"
10477,"['9812101', '9904107', '9909123', '0004007', '0010075']"
10478,"['9812101', '0102171']"
10479,"['9812157', '9910071', '0005119']"
10480,"['9812084', '9902116', '9909108', '9909120', '0008184', '0008170', '0008154', '0008191', '0008150']"
10481,"['9812100', '9905004']"
10482,['9812098']
10483,['9812098']
10484,['9812099']
10485,['9812099']
10486,"['9812100', '9905004']"
10487,['9810192']
10488,['9810207']
10489,['9810207']
10490,['9810208']
10491,"['9810209', '9901113']"
10492,"['9810209', '9901113']"
10493,['9810192']
10494,"['9810174', '0009180', '0203099']"
10495,['9810175']
10496,"['9810176', '9912068', '0207182']"
10497,['9810177']
10498,['9810190']
10499,['9810196']
10500,['9810196']
10501,['9812146']
10502,"['9812132', '9904037', '9905095', '9911196', '0101097', '0101098']"
10503,['9810196']
10504,"['9812095', '9909005']"
10505,"['9812238', '9912075', '0003176', '0011117']"
10506,"['9812252', '9910109']"
10507,"['9812243', '0206040']"
10508,['9812243']
10509,['9812234']
10510,['9812236']
10511,"['9812251', '9901031']"
10512,"['9812221', '0001116']"
10513,"['9812222', '9910189', '0006131', '0006133', '0006129', '0006126', '0006127', '0006174', '0208183']"
10514,"['9812222', '9910189', '0205159']"
10515,"['9812222', '0208183']"
10516,['9812248']
10517,['9812171']
10518,['9812171']
10519,['9812172']
10520,['9812187']
10521,['9812186']
10522,"['9812213', '0102093']"
10523,"['9812180', '9904132', '0003270', '0007156', '0012175', '0101209']"
10524,"['9812184', '9909081', '9912293', '0006018', '0010021', '0101015', '0203031', '0204261', '0302137']"
10525,['9812185']
10526,['9812125']
10527,"['9812117', '9903226', '9908167', '0302057']"
10528,['9812124']
10529,['9812116']
10530,['9812107']
10531,"['9812122', '9904180', '0005285']"
10532,['9812107']
10533,"['9812118', '9907184', '9911081', '0009119', '0111284']"
10534,['9812119']
10535,['9812113']
10536,['9812228']
10537,['9812228']
10538,['9812113']
10539,['9812214']
10540,"['9812215', '9907104']"
10541,['9812215']
10542,['9812216']
10543,['9812222']
10544,"['9812227', '0007243', '0105291']"
10545,['9812223']
10546,['9812224']
10547,['9812224']
10548,['9901072']
10549,['9901071']
10550,['9901081']
10551,"['9901073', '9906244', '9911119', '0010113', '0104264']"
10552,['9901081']
10553,['9901074']
10554,['9901074']
10555,['9901074']
10556,['9901075']
10557,"['9901069', '9907154']"
10558,"['9901070', '9904144', '0206127', '0209208']"
10559,['9901081']
10560,"['9901082', '9901083', '9901097', '0105109', '0105114']"
10561,"['9901082', '9901083', '9901097', '0105109', '0105114']"
10562,['9901086']
10563,"['9901089', '9904041', '9906235', '9909015', '9911037', '9910229', '0004087', '0010068', '0103004', '0111013', '0111066', '0203016', '0204183', '0208073', '0209127', '0210281']"
10564,"['9901002', '9901115']"
10565,['9901021']
10566,"['9901090', '9911024']"
10567,"['9901059', '0002017', '0104263', '0106006', '0106141', '0107078', '0204197', '0210040', '0212321']"
10568,['9902135']
10569,['9902134']
10570,"['9902127', '0105007', '0110167', '0208050']"
10571,['9902129']
10572,['9902131']
10573,"['9902145', '9909141', '0003301']"
10574,['9901007']
10575,['9902138']
10576,"['9902142', '0105020']"
10577,['9901069']
10578,"['9901053', '9911249', '0103130', '0103242', '0201181']"
10579,"['9901056', '9908134', '0007215', '0109177', '0210245', '0301109']"
10580,['9901054']
10581,"['9901069', '9907154']"
10582,['9901068']
10583,['9901061']
10584,"['9901065', '0005140', '0111164']"
10585,['9901065']
10586,['9901067']
10587,['9901067']
10588,['9901058']
10589,['9901151']
10590,['9901151']
10591,"['9901154', '9902186', '9908164', '0004073', '0103170', '0105101', '0106267', '0201072', '0205162', '0210178', '0212050', '0212024']"
10592,['9901162']
10593,['9902002']
10594,"['9901137', '9908007']"
10595,['9901130']
10596,['9901163']
10597,"['9901164', '9908177', '9909135', '9912154', '0009144', '0012200', '0103196', '0106213', '0108118', '0109209', '0204155', '0209186', '0304263']"
10598,"['9902001', '0212044']"
10599,"['9901108', '9907199', '0112217', '0302216', '0303159']"
10600,['9901094']
10601,"['9901093', '9905092', '9908009', '0002210', '0006091', '0304251']"
10602,['9901108']
10603,['9901108']
10604,['9901107']
10605,['9901157']
10606,"['9901131', '0205317', '0303046']"
10607,"['9901049', '0004069', '0103125', '0203042']"
10608,['9901029']
10609,"['9901047', '9901040', '9902167']"
10610,['9901049']
10611,"['9901032', '9902191', '9905198', '9908039', '9912232', '0005016', '0008054', '0104201', '0106001', '0106058', '0111266', '0202174', '0208096', '0209227']"
10612,"['9901140', '0212026']"
10613,['9901131']
10614,['9901133']
10615,"['9901034', '9904042', '9910196', '0001135', '0003231', '0006056', '0010026', '0011002', '0107203', '0111034', '0201177', '0206065', '0206208', '0210153', '0209011', '0301250']"
10616,['9901090']
10617,['9901142']
10618,['9901142']
10619,['9901142']
10620,['9901142']
10621,['9901142']
10622,"['9901142', '9908102', '0208183']"
10623,"['9902082', '9902096', '9902063', '9902108', '9904032', '9908058', '9908059', '0008179', '0009001', '0109024']"
10624,"['9902082', '9902108', '9910185', '9911157', '9911005', '0003295', '0005043', '0101073', '0101133', '0106086', '0107243', '0109024', '0204030', '0205267', '0208023', '0301072']"
10625,"['9902058', '0205031']"
10626,['9902079']
10627,"['9902093', '9905007', '9911010', '9911085', '0006134', '0103036', '0103147', '0105112', '0201117']"
10628,['9902093']
10629,"['9902096', '0112033', '0303021']"
10630,['9902079']
10631,"['9902011', '9907125', '9912196', '0002185', '0001128', '0004089']"
10632,"['9902011', '9907125']"
10633,"['9902010', '9905231', '9911183', '0004199', '0110214', '0210275', '0301031', '0302118']"
10634,['9902020']
10635,['9902023']
10636,['9902023']
10637,['9902026']
10638,['9902028']
10639,['9902028']
10640,['9902021']
10641,"['9902020', '9906133']"
10642,['9902032']
10643,['9902091']
10644,['9902091']
10645,"['9902091', '9906181', '0208061', '0304010']"
10646,"['9902091', '9906181', '0208061', '0304010']"
10647,"['9906118', '0001072', '0002074', '0103012', '0106030', '0210175']"
10648,['9906120']
10649,['9906120']
10650,['9906121']
10651,['9904076']
10652,['9906120']
10653,['9906129']
10654,"['9906130', '9904058']"
10655,['9906132']
10656,['9906124']
10657,"['9906123', '0110235', '0206110', '0206113']"
10658,['9902060']
10659,['9902061']
10660,['9902062']
10661,['9902062']
10662,['9902062']
10663,['9902063']
10664,"['9902060', '9908098']"
10665,['9902063']
10666,['9902065']
10667,"['9902091', '9906181', '0208061', '0304010']"
10668,['9902174']
10669,['9902174']
10670,['9902174']
10671,"['9902178', '0104264', '0203021']"
10672,"['9902179', '9906020', '0009176', '0106261', '0205236', '0211107']"
10673,"['9902180', '9912002', '0110109']"
10674,['9902180']
10675,['9902178']
10676,['9902148']
10677,"['9902103', '9904081']"
10678,['9902108']
10679,"['9902109', '0005097']"
10680,['9902114']
10681,['9902114']
10682,['9902117']
10683,"['9902118', '9911182', '0004015', '0008127', '0107119', '0111163', '0202187', '0204196', '0206180', '0212082', '0212248', '0303065', '0303157']"
10684,['9902147']
10685,['9902036']
10686,"['9902037', '0012056', '0103127']"
10687,['9902037']
10688,"['9902039', '0009071', '0011235', '0109056', '0208170']"
10689,"['9902054', '0008183']"
10690,['9902054']
10691,"['9902150', '9909193']"
10692,"['9902150', '9909193', '0208022', '0304036']"
10693,"['9902153', '0009228', '0104254', '0205234', '0206163']"
10694,['9902153']
10695,['9902168']
10696,['9902162']
10697,"['9902162', '0012197']"
10698,"['9902164', '9906183', '9909064', '9910180', '0009223', '0003080', '0012113', '0104188', '0104189', '0105215', '0108042']"
10699,"['9902164', '9909064', '0104188', '0108042']"
10700,['9902165']
10701,['9902159']
10702,['9902158']
10703,['9903055']
10704,"['9903056', '9908008', '9912078', '0009129', '0103254']"
10705,['9903063']
10706,['9903065']
10707,"['9903029', '9903207', '0205060']"
10708,"['9903031', '0002037', '0003263', '0006189', '0012079', '0205155']"
10709,['9903032']
10710,"['9903034', '0111137', '0207085', '0211088', '0304174']"
10711,['9903055']
10712,['9903051']
10713,['9903053']
10714,"['9903036', '9909188', '9907219', '0002116', '0007220', '0009109', '0012003', '0012203']"
10715,['9904026']
10716,"['9904028', '9905168']"
10717,"['9904028', '9905168']"
10718,['9904030']
10719,"['9904030', '9904031']"
10720,['9904031']
10721,['9904032']
10722,['9904023']
10723,"['9904023', '9905113', '0103138', '0302143', '0303003']"
10724,['9903259']
10725,"['9903265', '9909057']"
10726,"['9903265', '0212034']"
10727,"['9903266', '9911063', '0012057']"
10728,['9903266']
10729,['9903267']
10730,"['9903040', '9910139', '9909189', '0003125', '0001163', '0001164', '0005018', '0006230', '0211276']"
10731,"['9903041', '9905134', '0005219', '0005220']"
10732,"['9903038', '9911172', '0008141', '0103163']"
10733,['9902193']
10734,"['9904014', '0003202', '0011161', '0208118', '0208131', '0210097']"
10735,['9904015']
10736,"['9904015', '9903236']"
10737,"['9904016', '0003285', '0009018', '0009020', '0106097', '0204059']"
10738,"['9904022', '9912045']"
10739,"['9903257', '0004177']"
10740,['9903141']
10741,"['9903118', '9904157', '9905146', '9907193']"
10742,"['9903155', '0204205', '0212222', '0303233']"
10743,['9903155']
10744,['9903127']
10745,['9903156']
10746,"['9903156', '9907022', '0106012']"
10747,['9903156']
10748,"['9903158', '9906227', '0005215', '0006136', '0006206']"
10749,"['9903160', '9912206', '0006139']"
10750,"['9903160', '9905139', '9912206', '0002164', '0003152', '0006139', '0012265', '0103202', '0205149']"
10751,['9903119']
10752,['9903119']
10753,['9903126']
10754,"['9903123', '0001049', '0003022']"
10755,['9903081']
10756,"['9903083', '9912004']"
10757,"['9903085', '0009198', '0104065']"
10758,['9903089']
10759,['9903151']
10760,['9903155']
10761,['9903146']
10762,"['9903147', '9903150', '9904189', '0002063', '0002238', '0005019']"
10763,['9903148']
10764,"['9903149', '9909190', '0002071', '0103049', '0104003', '0107161', '0110287', '0112024', '0304087']"
10765,"['9903015', '9903108', '0110005', '0206170', '0302083']"
10766,['9903016']
10767,"['9903017', '9903018', '9910014']"
10768,"['9903001', '9909184', '0010087', '0011031']"
10769,['9903019']
10770,"['9903001', '9909184']"
10771,['9902202']
10772,['9902193']
10773,['9902193']
10774,['9902197']
10775,"['9903131', '9904105', '9912084', '9908187', '0005187', '0010036', '0101220', '0205143', '0208150', '0211003', '0212275']"
10776,['9903133']
10777,"['9903136', '9907065', '9910220', '0012177', '0101124', '0204108']"
10778,['9903136']
10779,['9903138']
10780,['9903013']
10781,['9903013']
10782,"['9903008', '9907032', '0009063', '0108098', '0207103', '0304004']"
10783,"['9903008', '9907032']"
10784,"['9903009', '0107043', '0111108']"
10785,"['9903009', '0001156', '0206022']"
10786,"['9903011', '9910060', '9911118', '9912114', '9912128', '9912097']"
10787,['9903268']
10788,"['9903247', '0210003']"
10789,"['9903248', '9910076']"
10790,"['9903248', '9910076']"
10791,['9903249']
10792,['9903250']
10793,['9903250']
10794,['9903234']
10795,['9903235']
10796,['9903235']
10797,"['9903220', '9904062', '9907181', '0005023', '0006143']"
10798,"['9903245', '0206056']"
10799,"['9903233', '9912191', '0001122', '0005197', '0009015', '0010004', '0011182', '0101099', '0102082', '0105117', '0108172', '0108209', '0111008', '0202098', '0205187', '0207009', '0209242', '0210055', '0212047']"
10800,"['9903243', '0107022', '0109222', '0211176']"
10801,['9903185']
10802,"['9903187', '0102103', '0102044', '0104108', '0108045', '0202093', '0203141', '0205094', '0209253']"
10803,['9903188']
10804,['9903191']
10805,['9903176']
10806,"['9903167', '0002096', '0007136', '0110045']"
10807,['9903239']
10808,['9903239']
10809,"['9903239', '0103164', '0105126']"
10810,"['9903214', '0005172']"
10811,"['9903179', '9903171', '9905060']"
10812,"['9903179', '9903171', '9905060']"
10813,['9903216']
10814,['9901114']
10815,['9901114']
10816,['9901100']
10817,"['9901123', '9901117']"
10818,"['9901124', '9904078', '9911022', '0006141']"
10819,['9901116']
10820,"['9903228', '9909013', '0002075', '0003075', '0108076']"
10821,"['9903233', '0104143', '0105056', '0112228', '0207097', '0208059']"
10822,['9903221']
10823,['9903214']
10824,"['9903214', '0009184', '0102093', '0105008', '0207003', '0211183']"
10825,"['9904075', '0301129', '0303103']"
10826,['9903225']
10827,"['9903225', '9908047', '9908109', '9909205', '0003052', '0012076', '0010232']"
10828,['9904071']
10829,"['9904072', '9904053', '9905213', '9911059', '0212282', '0212280']"
10830,"['9904072', '9904053', '9905213', '9911059', '0212282', '0212280']"
10831,"['9904072', '9905213', '9911059', '0211099', '0212282', '0212280']"
10832,"['9904072', '9905213', '9911059']"
10833,"['9904074', '0202036']"
10834,"['9904074', '0004027', '0012017', '0108050', '0202036', '0206155']"
10835,"['9904074', '9910180']"
10836,"['9904039', '9903194', '9905046', '9906155', '0002132', '0004114', '0107238']"
10837,"['9904041', '9910229', '0005066']"
10838,['9904033']
10839,"['9904004', '0205158']"
10840,"['9904004', '0205158']"
10841,"['9904062', '0005023', '0006143']"
10842,"['9904065', '9911148']"
10843,['9904065']
10844,"['9904066', '9905117', '9910175']"
10845,"['9904033', '9907007', '9908130', '9912204', '0002146', '0003024', '0003171', '0007024', '0010198', '0012156', '0103203', '0106155', '0107138', '0112015', '0111165', '0202024', '0202124', '0206038', '0210083']"
10846,"['9903210', '9909154', '0003185', '0012211', '0112145', '0205073']"
10847,['9903211']
10848,['9903211']
10849,"['9903173', '0002196', '0010095', '0106133', '0303154']"
10850,"['9903173', '0106230', '0202167', '0303030']"
10851,"['9904056', '9907024', '9908092', '9910083', '0101091', '0104159', '0105198', '0204083', '0303034']"
10852,"['9904046', '9905132']"
10853,"['9903253', '9907223', '0101024', '0210099']"
10854,['9904093']
10855,"['9904078', '0006140', '0006141', '0007133']"
10856,"['9904152', '0004182', '0101215', '0106199']"
10857,"['9904152', '0005071']"
10858,"['9904087', '9911115', '0006113', '0010061', '0011227', '0301105']"
10859,['9904088']
10860,"['9904088', '0002124']"
10861,"['9904088', '0002124', '0005104', '0109138']"
10862,"['9904078', '0006140', '0006141', '0007133', '0211123', '0211254']"
10863,"['9904079', '9904080', '0012063', '0204236']"
10864,['9904116']
10865,"['9904108', '0001069', '0001040', '0007091']"
10866,"['9904097', '9907170']"
10867,['9904082']
10868,"['9904083', '0109125']"
10869,['9904084']
10870,"['9904097', '9907170', '9912226']"
10871,['9904140']
10872,"['9904133', '0108024']"
10873,"['9904123', '9908168', '9909008', '9910073', '9910084']"
10874,['9904123']
10875,"['9904127', '0101004']"
10876,"['9905165', '9910208', '0102033', '0106243']"
10877,"['9905166', '0005064']"
10878,['9904135']
10879,['9904135']
10880,"['9904135', '0002128', '0005246', '0007202', '0110084', '0110085', '0110299', '0111229', '0202029', '0202075', '0202175', '0204001', '0205276', '0206050', '0209194', '0303211', '0304022']"
10881,['9904137']
10882,"['9904127', '0101004']"
10883,['9904099']
10884,['9904166']
10885,['9904167']
10886,['9904167']
10887,['9904162']
10888,['9904130']
10889,"['9904143', '9906056', '9911001', '0103256', '0106180', '0110007', '0112223', '0206073', '0204146', '0206221', '0210102', '0211220', '0211198', '0303220']"
10890,"['9904158', '0111214']"
10891,['9904159']
10892,"['9904160', '0211251']"
10893,"['9904160', '0001153']"
10894,"['9904182', '0205285', '0206043']"
10895,"['9904183', '9911244', '0004145', '0102013', '0104087', '0104107', '0211258', '0212234', '0301045', '0304140']"
10896,"['9904185', '9904204']"
10897,"['9904178', '9904177']"
10898,"['9905025', '0112128', '0203013', '0204222', '0204227', '0212312', '0301172']"
10899,"['9905026', '0107248']"
10900,"['9905027', '0008078', '0301214']"
10901,"['9905027', '0008078', '0205272', '0301214']"
10902,"['9905028', '0002258']"
10903,"['9904179', '0201265', '0208081', '0304227']"
10904,['9904171']
10905,['9904204']
10906,"['9904209', '9912211', '0104266']"
10907,"['9904209', '9912211', '0104266']"
10908,"['9904212', '0011186', '0111292', '0210037', '0303195']"
10909,['9904213']
10910,"['9904203', '9911006']"
10911,"['9904172', '0108089']"
10912,['9904172']
10913,"['9904175', '0009047', '0012194']"
10914,"['9904175', '0102089']"
10915,['9904176']
10916,"['9904177', '9904178', '0106254', '0110236', '0210018']"
10917,['9905023']
10918,"['9905015', '9911112', '0006011']"
10919,"['9905015', '9905209', '9908035', '9910118', '9911112', '0006011', '0010015', '0011247', '0011218', '0102045', '0105090', '0105187', '0108007', '0112139', '0206005', '0206063', '0206167', '0208148', '0301036', '0302064', '0303107']"
10920,['9905015']
10921,"['9905016', '9905138', '0007113']"
10922,"['9905016', '9905138']"
10923,"['9905009', '0104222', '0207141']"
10924,['9905008']
10925,['9904215']
10926,"['9904216', '9912028']"
10927,"['9905013', '0001102']"
10928,['9904103']
10929,"['9904105', '9912084', '9908187']"
10930,"['9904105', '9912084', '9908187', '0005187']"
10931,"['9904107', '0010075']"
10932,['9904170']
10933,"['9905012', '9910219', '0010186', '0104201', '0106001']"
10934,"['9904218', '0206213', '0301063', '0303127']"
10935,['9905038']
10936,"['9905039', '0005171', '0110290']"
10937,"['9905039', '0111131', '0110290']"
10938,['9905040']
10939,['9904215']
10940,"['9905164', '0102003']"
10941,['9905164']
10942,['9905074']
10943,['9905048']
10944,['9905047']
10945,['9905054']
10946,['9905074']
10947,"['9905062', '9906141', '0002013', '0003265', '0106094', '0110173', '0210241', '0207220']"
10948,['9905065']
10949,['9905067']
10950,['9905070']
10951,['9905071']
10952,"['9905076', '9903077', '0012024', '0209023']"
10953,"['9905077', '9908131', '9910103', '0002251']"
10954,"['9905078', '9910172', '0111086', '0203272', '0211291']"
10955,"['9905081', '9908175', '9911136', '0106038', '0102080', '0105035', '0205089', '0206243', '0209002', '0211222', '0212265']"
10956,['9905088']
10957,"['9905091', '0105277']"
10958,['9905125']
10959,['9905099']
10960,"['9905100', '9909076', '0010041', '0111183']"
10961,['9905105']
10962,['9905106']
