Paper Id,Author Id
0204063,"['4', '9', '1', '6']"
0205074,"['1', '4', '3', '6', '3', '13510', '4660']"
0206086,"['7', '1', '2', '9']"
0204148,"['1', '0', '4', '1', '4', '1312', '2168']"
0204147,"['3', '8', '9', '9857', '843']"
0204146,"['7', '4', '5', '7', '10889']"
0204145,"['9', '4', '8', '0', '610', '528', '6728']"
0204155,"['1', '0', '5', '9', '7', '14634', '265', '85']"
0204156,"['1', '4', '6', '3']"
0204144,"['5', '7', '6', '4', '1540', '6743', '676']"
0204163,"['1', '2', '6', '8', '3', '12702', '3663', '14019']"
0205262,"['1', '4', '6', '3', '3', '3082', '14897', '5762']"
0204168,"['9', '6', '6911', '130']"
0204167,"['7', '9', '9']"
0204166,"['1', '0', '1', '0', '8', '10102', '10105', '9537']"
0204165,"['1', '4', '2', '7', '2']"
0204149,"['1', '4', '6', '3', '5', '14637']"
0204150,"['1', '4', '6', '3', '6']"
0204186,"['9', '0', '6', '2']"
0204187,"['1', '4', '2', '3', '5', '3979', '3977']"
0204188,"['1', '0', '3', '3', '7', '4561', '3770', '9250']"
0204189,"['4', '4', '2', '2', '2014', '20', '687']"
0204116,"['2', '9', '1', '9', '8163']"
0204164,"['1', '3', '7', '5', '5']"
0204154,"['9', '0', '0', '14638']"
0204153,"['2', '2', '1', '2', '1529', '472']"
0204152,"['1', '4', '3', '1', '6', '8318']"
0204151,"['9', '8', '7', '1']"
0204117,"['2', '3', '6', '7', '14640', '10127', '3310']"
0204185,"['1', '4', '6', '3', '9']"
0204157,"['8', '5', '9', '5']"
0204122,"['1', '0', '4', '7', '3', '10472']"
0204121,"['8', '1', '9', '6', '8205', '259']"
0204120,"['1', '0', '1', '0', '8', '5549']"
0204119,"['9', '9', '9', '4']"
0204118,"['1', '3', '6', '9', '8', '10468']"
0204127,"['1', '1', '6', '4', '8', '14646', '368']"
0204128,"['1', '4', '6', '4', '1', '9378']"
0204136,"['1', '4', '6', '4', '2', '1127', '14672']"
0204143,"['2', '1']"
0204142,"['3', '7', '3', '3']"
0204141,"['1', '0', '1', '7', '0', '825']"
0204140,"['1', '4', '6', '4', '3', '265']"
0204139,"['6', '7', '8', '1']"
0204123,"['2', '7', '7', '6', '9991']"
0204124,"['5', '5', '9', '2', '5621', '14648', '661']"
0204162,"['1', '4', '6', '4', '4']"
0204161,"['2', '4', '2', '12378']"
0204160,"['1', '2', '8', '5', '7', '11802']"
0204159,"['1', '5', '2', '0']"
0204158,"['6', '3', '7', '6', '1258', '14645', '633']"
0204126,"['1', '4', '6', '4', '7']"
0204125,"['1', '3', '3', '5', '0', '13654', '13652']"
0204138,"['1', '3', '1', '8', '7']"
0204184,"['9', '5', '6', '4', '3056', '14666']"
0204171,"['8', '6', '8', '1', '8662']"
0204172,"['1', '5', '0', '6', '6617']"
0204173,"['1', '2', '3', '2', '0', '14540', '14649']"
0204174,"['7', '1', '5', '5', '14531']"
0204103,"['6', '7', '4', '3', '1540', '676', '5764', '13628']"
0204109,"['1', '2', '1', '8', '14651', '770']"
0204115,"['9', '4']"
0204114,"['9', '8', '7', '1']"
0204113,"['1', '3', '5', '1', '8']"
0204112,"['3', '5', '2', '2', '23']"
0204111,"['7', '7', '0', '1637']"
0204110,"['1', '4', '6', '5', '0', '50']"
0204170,"['1', '4', '6', '5', '2', '14653', '201', '7446']"
0205187,"['1', '0', '7', '9', '9', '3522', '23']"
0205188,"['1', '4', '6', '5', '4', '12330']"
0205189,"['1', '1', '3', '1', '1']"
0205190,"['1', '4', '6', '5', '5', '6164', '681']"
0205047,"['6', '5', '6', '7', '13960', '13492']"
0204192,"['1', '3', '3', '3', '1', '2848', '2309', '1269', '2310', '7745']"
0205046,"['1', '4', '6', '5', '6', '14700', '8885']"
0204199,"['1', '4', '6', '5', '7', '8177', '14664', '14702']"
0204108,"['1', '0', '7', '7', '7', '11541', '11562']"
0204102,"['1', '4', '6', '5', '8', '14659', '14660']"
0204101,"['1', '2', '8', '4', '7', '1015']"
0204100,"['1', '2', '6', '4', '4', '200']"
0204099,"['1', '3', '3', '6', '2', '1649', '6041']"
0204169,"['1', '3', '3', '6', '5']"
0204196,"['1', '4', '6', '6', '1', '14662', '10683', '6463']"
0204197,"['1', '0', '5', '6', '7']"
0204198,"['2', '2', '1', '8', '8374', '14663']"
0204190,"['1', '1', '5', '5', '7', '13414']"
0204176,"['1', '4', '6', '6', '5']"
0204177,"['5', '0', '9', '9', '11559']"
0204178,"['4', '2', '3', '0']"
0204179,"['1', '2', '7', '3', '5']"
0204180,"['5', '3', '8']"
0204181,"['2', '6']"
0204182,"['2', '3', '2', '5']"
0204183,"['1', '0', '5', '6', '3', '1030', '14667']"
0204195,"['1', '1', '0', '8', '3', '8781', '12326', '12093']"
0204107,"['1', '1', '0', '9', '1']"
0204106,"['2', '2', '5', '0', '12269', '13497']"
0204105,"['7', '9', '1', '6', '1882']"
0204104,"['1', '4', '6', '6', '8', '14669']"
0204175,"['1', '4', '6', '7', '0', '14671', '14361']"
0204191,"['8', '5', '3', '0']"
0204193,"['1', '6', '2', '7', '1653', '702']"
0204194,"['6', '6', '5', '1']"
0204137,"['1', '3', '1', '4', '7']"
0204219,"['1', '1', '6', '3', '7', '2215', '2508']"
0204220,"['9', '4', '6', '0', '14678']"
0204214,"['1', '0', '3', '12604']"
0204221,"['2', '9', '0', '7', '770', '8322']"
0204222,"['1', '2', '2', '7', '9', '10898', '14532', '14247']"
0204223,"['1', '2', '5', '6', '0', '12128', '3569']"
0204224,"['6', '2', '1', '9', '4189']"
0204213,"['1', '2', '4', '3', '5', '2403']"
0204225,"['1', '4', '6', '7', '3']"
0204205,"['5', '6', '2', '4', '10742']"
0204201,"['9', '5', '5', '6593', '2212', '1529']"
0204202,"['1', '1', '8', '0', '4']"
0204203,"['8', '3', '8', '5']"
0204218,"['1', '3', '4', '3', '4', '13041']"
0205025,"['4', '1', '8', '9', '12121']"
0205026,"['7', '5', '3', '2684']"
0205031,"['1', '0', '6', '2', '5', '14706']"
0205027,"['9', '4', '4']"
0205028,"['1', '4', '6', '7', '4', '14675', '2871']"
0205029,"['7', '9', '1', '1813']"
0205030,"['1', '3', '9', '0', '2', '13896', '8790', '8789']"
0204204,"['1', '3', '2', '9', '2', '54', '14681', '965', '852']"
0204253,"['1', '4', '1', '2', '4', '694', '6556']"
0204252,"['1', '4', '6', '7', '6', '14677', '14689']"
0204215,"['1', '1', '2', '7']"
0204216,"['1', '4', '6', '7', '9', '13454', '12675']"
0204217,"['1', '2', '3', '7', '0', '14680']"
0205024,"['1', '8', '4', '6', '1688']"
0204244,"['1', '4', '0', '1', '3']"
0204245,"['6', '5', '7', '2', '14690']"
0204246,"['7', '1', '2', '9']"
0204239,"['1', '4', '1', '7', '0', '295']"
0204247,"['1', '2', '1', '3', '1']"
0204248,"['1', '2', '0', '7', '9', '13013', '14357']"
0204249,"['1', '4', '6', '8', '2', '9213']"
0204250,"['1', '4', '6', '8', '3']"
0204251,"['1', '4', '6', '8', '4', '7974', '8581', '5396']"
0204240,"['1', '8', '6', '4', '14691', '14692', '9908', '14693']"
0204226,"['2', '3', '8', '11456']"
0204232,"['1', '3', '0', '8', '3', '7929', '5946', '7357']"
0204227,"['1', '0', '8', '9', '8', '12279', '14532', '14247']"
0204243,"['7', '8', '5', '1']"
0204242,"['9', '4', '2', '8', '14685', '10332']"
0204206,"['1', '1', '3', '5', '5']"
0204207,"['1', '3', '7', '4', '2', '1548']"
0204208,"['1', '4', '6', '8', '6']"
0204209,"['1', '2', '8', '9', '7', '8087']"
0204210,"['1', '4', '6', '8', '7', '2661']"
0204211,"['1', '4', '6', '8', '8', '6798']"
0204212,"['1', '0', '1', '0', '11922']"
0204241,"['1', '2', '9', '3', '7']"
0205023,"['1', '5', '9', '1']"
0205022,"['1', '2', '3', '2', '7']"
0205010,"['5', '0', '7', '6', '2111', '11962']"
0205011,"['1', '4', '6', '9', '4', '3612']"
0205012,"['1', '0', '0', '2', '8', '2574', '8737']"
0205013,"['3', '2', '3', '4', '9625', '5303']"
0205014,"['1', '7', '0', '6']"
0205015,"['1', '2', '2', '8', '4', '13939']"
0205016,"['1', '4', '6', '9', '5', '14713']"
0205004,"['6', '2', '1', '9', '5578']"
0205003,"['1', '2', '1', '3', '0', '7395']"
0204258,"['1', '4', '6', '9', '6', '14709', '14710', '14711']"
0204254,"['3', '7', '9', '4', '3651', '9907', '1082']"
0205009,"['2', '2', '1', '9', '5179']"
0204129,"['6', '0', '4', '1', '14699', '1649']"
0204135,"['1', '4', '6', '9', '7']"
0204134,"['1', '4', '6', '9', '7']"
0204133,"['1', '4', '6', '9', '7']"
0204132,"['1', '2', '0', '5', '7', '12058', '11307']"
0204131,"['1', '4', '6', '9', '8']"
0204130,"['1', '5', '0', '3', '13002']"
0204255,"['1', '2', '8', '3', '4']"
0204200,"['8', '6', '7', '6']"
0205005,"['6', '2', '1', '9', '5578']"
0205006,"['1', '5', '3', '0', '702']"
0205007,"['1', '5', '3', '0', '14701']"
0205008,"['1', '1', '7', '7']"
0204256,"['1', '1', '7', '1', '3']"
0204257,"['2', '2', '4', '8', '12407']"
0205036,"['1', '4', '7', '0', '3', '8650']"
0205038,"['1', '1', '7', '2', '6', '14704']"
0205032,"['1', '2', '6', '4', '5']"
0205039,"['1', '0', '3', '4']"
0205040,"['3', '5', '2', '9']"
0205041,"['1', '3', '2', '4', '1', '11546']"
0205042,"['1', '1', '1', '8', '817', '14705']"
0205043,"['5', '3', '3']"
0205045,"['5', '7', '2', '0']"
0205033,"['4', '4', '7', '7', '10995', '1134', '6561']"
0205018,"['1', '2', '8', '6', '3', '12891']"
0205019,"['1', '4', '7', '0', '7', '14522']"
0205020,"['4', '2', '0', '7']"
0205021,"['1', '2', '4', '5', '14708', '9790']"
0205044,"['7', '2', '4', '0']"
0205035,"['9', '2', '5', '1', '12548', '14712']"
0205002,"['5', '7', '6', '2', '6705', '6961']"
0204259,"['1', '2', '6', '9', '14052']"
0204260,"['1', '2', '9', '9', '136']"
0204261,"['1', '0', '5', '2', '4', '7888', '955']"
0205001,"['2', '2', '1', '8']"
0205017,"['1', '4', '3', '6', '1']"
0205037,"['1', '0', '3', '5', '1']"
0205034,"['1', '0', '3', '8', '6', '2139', '10385']"
0204228,"['1', '2', '8', '3', '1', '1273']"
0205185,"['9', '2', '4', '8', '6490', '14531']"
0205075,"['1', '4', '7', '1', '4', '1532', '12717', '6136']"
0205062,"['4', '9', '1', '9', '12312']"
0205061,"['9', '6', '6', '7', '10456']"
0205052,"['1', '4', '7', '1', '5', '14717', '14718']"
0205048,"['6', '9', '2', '7', '9320']"
0205152,"['1', '4', '7', '1', '6', '14789']"
0205050,"['6', '3', '6', '10456', '13548', '1273']"
0205051,"['1', '4', '7', '1', '7', '14718']"
0205053,"['1', '8', '4', '8']"
0205054,"['1', '3', '4', '4', '6']"
0205055,"['6', '8', '9', '7', '14719']"
0205100,"['1', '3', '3', '8', '4', '11836', '243']"
0205099,"['7', '9', '6', '6135', '6136']"
0205063,"['1', '4', '1', '6', '1', '14000']"
0205064,"['1', '1', '8', '3', '6']"
0205065,"['2', '3', '2', '5']"
0205066,"['1', '0', '9', '1', '8083', '11113']"
0205056,"['5', '0', '9', '9']"
0205067,"['8', '3', '3', '2', '8429']"
0205068,"['1', '0', '1', '8', '4', '5933', '14720']"
0205069,"['1', '3', '4', '1']"
0205070,"['1', '4', '6', '8', '2', '14721']"
0205071,"['1', '9', '7', '8', '1980']"
0205072,"['1', '1', '4', '5', '9', '12735']"
0205073,"['1', '0', '8', '4', '6']"
0205137,"['1', '0', '0', '0', '0', '11822', '11825', '9999']"
0205057,"['5', '7', '1', '1', '13723']"
0205058,"['7', '2', '8', '9']"
0205089,"['6', '1', '6', '3', '13294', '620', '265', '14724', '7042', '14179', '10955']"
0205077,"['5', '1', '8', '3']"
0205082,"['5', '3', '6', '7', '13549']"
0205078,"['1', '1', '8', '2', '964', '965']"
0205079,"['1', '4', '7', '2', '2', '5171', '4466', '414']"
0205080,"['8', '5', '2', '1', '8838', '1540']"
0205081,"['1', '1', '8', '7', '1']"
0205083,"['5', '4', '4', '3', '4189', '10209']"
0205084,"['1', '3', '2', '0', '4']"
0205098,"['5', '7', '3']"
0205097,"['1', '0', '1', '6', '7']"
0205096,"['2', '6', '5', '8', '4507', '7372']"
0205059,"['6', '5', '8', '7']"
0205060,"['1', '0', '7', '0', '7']"
0205076,"['1', '3', '7', '0', '7', '13708']"
0205093,"['1', '4', '7', '2', '3', '14725', '2111', '8539']"
0205090,"['1', '7', '9', '0', '6634', '36']"
0205091,"['8', '3', '0', '6', '1204']"
0205092,"['8', '7', '9', '7', '2346']"
0205094,"['1', '2', '1', '0', '8', '10802']"
0205095,"['3', '9', '6', '3']"
0205085,"['1', '3', '3', '1', '2', '8051']"
0205104,"['3', '0', '6', '4', '5211', '2464', '9312', '6823']"
0205101,"['9', '3', '9', '7112', '7204']"
0205102,"['1', '3', '8', '7', '1', '14726', '13872']"
0205124,"['1', '2', '2', '3', '8']"
0205103,"['1', '1', '0', '4', '0']"
0205111,"['3', '3', '6', '9', '14732', '1046']"
0205105,"['1', '4', '2', '1', '1']"
0205106,"['1', '4', '7', '2', '7', '14728', '12860']"
0205107,"['1', '4', '7', '2', '9']"
0205108,"['2', '8', '5', '2', '14730', '14731', '11458']"
0205109,"['1', '1', '7', '7']"
0205123,"['1', '3', '0', '0', '0', '7680', '14534', '14747']"
0205113,"['3', '6', '2', '6', '7605']"
0205117,"['5', '1', '9', '0', '3200', '14733']"
0205114,"['3', '2', '0', '0', '5190', '14733']"
0205115,"['1', '1', '2', '4']"
0205112,"['6', '2', '6', '8']"
0205116,"['3', '7', '5', '3', '9441']"
0205110,"['1', '4', '7', '3', '4', '1189']"
0205119,"['1', '0', '3', '5', '9923', '867']"
0205121,"['3', '9', '7', '9', '110']"
0205122,"['1', '4', '7', '3', '5', '14736', '14737', '1403']"
0205120,"['1', '4', '3', '2', '7']"
0205139,"['8', '6', '3', '9']"
0205140,"['1', '1', '5', '6', '4']"
0205138,"['1', '2', '9', '0', '4', '14739']"
0205132,"['9', '1', '2', '8', '42']"
0205126,"['4', '6', '8', '14743']"
0205151,"['1', '4', '7', '3', '8', '11509']"
0205127,"['2', '6', '5', '5506']"
0205128,"['1', '0', '9', '7', '0', '1060']"
0205129,"['1', '3', '7', '8', '6']"
0205130,"['1', '0', '3', '1', '7']"
0205131,"['4', '2', '9128']"
0205133,"['6', '2', '7', '6', '11735']"
0205134,"['7', '1', '5', '5', '617']"
0205135,"['8', '5', '4', '0']"
0205136,"['6', '1', '3', '14740', '14741']"
0205141,"['6', '6', '3', '4']"
0205150,"['1', '4', '7', '4', '2', '1171', '14751']"
0205125,"['1', '2', '2', '3', '8']"
0205142,"['1', '4', '7', '4', '4']"
0205143,"['1', '0', '7', '7', '5', '11100']"
0205144,"['1', '1', '0', '2', '5', '14745', '1549', '10416']"
0205145,"['2', '0', '4', '5', '14746', '12471', '12626']"
0205146,"['1', '1', '5', '2', '3']"
0205147,"['9', '4', '5', '7']"
0205148,"['1', '4', '7', '4', '8', '14749', '13782']"
0205149,"['1', '4', '7', '5', '0', '12058', '12057', '10750']"
0205086,"['1', '4', '7', '5', '2']"
0205087,"['7', '4', '5']"
0205177,"['8', '5', '2', '1']"
0205178,"['1', '4', '7', '5', '3', '14754', '14755']"
0205179,"['1', '1', '5', '2', '3', '14756', '14777']"
0205166,"['2', '5', '7', '4', '8737', '8653']"
0205165,"['9', '6', '4', '2', '2169', '1234']"
0205159,"['7', '8', '4', '1', '14760', '10514']"
0205154,"['2', '5', '9', '14757']"
0205155,"['1', '0', '7', '0', '8']"
0205156,"['1', '3', '6', '7', '5', '14413', '736']"
0205157,"['7', '6', '6', '8', '14758']"
0205158,"['1', '0', '8', '3', '9', '14759', '10840']"
0205176,"['1', '4', '7', '6', '1']"
0205175,"['1', '4', '7', '6', '2', '14763', '14764', '14361']"
0205246,"['2', '2', '0', '8', '13663']"
0205247,"['5', '2', '6', '4876']"
0205248,"['1', '3', '5', '7', '2', '1261', '11206']"
0205208,"['1', '2', '3', '3', '0', '12323']"
0205207,"['1', '1', '5', '5', '2']"
0205206,"['1', '2', '6', '4', '4']"
0205172,"['4', '1', '4', '9', '14770']"
0205167,"['1', '4', '7', '6', '5', '14766', '14361']"
0205160,"['2', '4', '9', '6']"
0205168,"['7', '0', '2', '4']"
0205169,"['1', '4', '7', '6', '7', '14768', '14769']"
0205170,"['1', '2', '3', '8', '8']"
0205171,"['6', '6', '2', '4']"
0205173,"['8', '9', '9', '8']"
0205174,"['4', '7', '3', '4']"
0205245,"['6', '4', '2', '4']"
0205161,"['4', '1', '7', '9', '6063']"
0205162,"['1', '0', '5', '9', '1', '7873']"
0205203,"['7', '6', '4', '9', '14771', '13865']"
0205204,"['2', '4', '2', '4', '541', '12263']"
0205191,"['1', '4', '7', '7', '2', '11942', '14776', '12050', '14782']"
0205180,"['1', '3', '3', '7', '0', '302']"
0205181,"['1', '2', '9', '4', '8', '14773', '14774']"
0205182,"['1', '2', '2', '0', '14775']"
0205183,"['4', '6', '8', '1', '6730', '517']"
0205184,"['2', '9', '1', '3', '9581', '1653']"
0205202,"['2', '1', '2']"
0205201,"['8', '1', '9', '5']"
0205200,"['4', '4', '3', '12200']"
0205163,"['8', '2', '6', '0', '12153']"
0205164,"['3', '0', '2', '13798']"
0205205,"['9', '4', '4']"
0205199,"['1', '2', '3', '5', '5', '12359', '2603']"
0205192,"['6', '1', '3']"
0205193,"['8', '1', '6', '3', '3330']"
0205194,"['1', '2', '9', '9']"
0205195,"['1', '4', '7', '7', '8', '14779', '14361']"
0205196,"['1', '4', '7', '8', '0']"
0205197,"['1', '4', '7', '8', '1']"
0205198,"['9', '6', '6']"
0205244,"['1', '4', '1', '5']"
0205243,"['5', '4', '7', '3']"
0205242,"['5', '9', '3', '592']"
0205230,"['6', '4', '3', '1', '838', '867', '14787', '14788', '13389', '12799', '3483']"
0205231,"['7', '7', '8', '1']"
0205221,"['8', '9', '4', '4', '98']"
0205220,"['1', '3', '2', '1', '4', '14783', '14786', '14800']"
0205214,"['1', '0', '2', '5', '11794', '671', '11776']"
0205209,"['2', '8', '5', '2', '14784']"
0205210,"['2', '1', '9', '2', '2214', '13762']"
0205211,"['1', '2', '1', '3', '6', '13494', '815', '2276']"
0205212,"['1', '4', '7', '8', '5']"
0205213,"['4', '1', '9', '6']"
0205088,"['1', '4', '7', '6', '5', '14361']"
0205153,"['1', '4', '7', '9', '0', '7286']"
0205222,"['8', '6', '3', '9', '14791', '14792']"
0205215,"['1', '4', '7', '9', '3', '14796']"
0205223,"['1', '3', '9', '4', '8', '13949']"
0205224,"['1', '3', '8', '8', '4']"
0205225,"['1', '4', '6', '8', '9', '14794']"
0205226,"['2', '7', '9', '0']"
0205227,"['7', '3', '1']"
0205228,"['1', '4', '3', '11875', '9590', '162']"
0205229,"['1', '4', '7', '9', '5']"
0205216,"['1', '4', '7', '9', '7']"
0205217,"['1', '4', '7', '9', '8']"
0205260,"['4', '6', '1', '6', '3081']"
0205261,"['5', '1', '7', '1', '13239']"
0205249,"['1', '0', '2', '4', '1', '9252']"
0205234,"['7', '4', '9', '9', '10693', '12229']"
0205240,"['1', '1', '9', '9', '3', '8815']"
0205259,"['1', '1', '0']"
0205235,"['6', '9', '3', '2', '8269']"
0205236,"['7', '7', '1', '2', '10672']"
0205237,"['1', '2', '3', '9', '3', '12394']"
0205238,"['1', '4', '7', '9', '9', '3339']"
0205239,"['3', '9', '6', '3']"
0205241,"['1', '0', '0', '3', '4']"
0205186,"['6', '5', '0', '3']"
0205258,"['3', '8', '9', '11308', '9857']"
0205218,"['3', '7', '1', '8', '3716', '9932']"
0205219,"['3', '7', '3', '2']"
0205232,"['1', '2', '0', '2', '9']"
0205233,"['1', '1', '5', '9', '14801']"
0205255,"['1', '2', '7', '8', '4']"
0205250,"['1', '4', '8', '0', '2', '13146']"
0205251,"['1', '0', '3', '5', '1']"
0205252,"['6', '5', '0', '8', '14805']"
0205253,"['3', '4', '8', '9', '14803', '14804']"
0205254,"['5', '7', '4', '7', '3667', '3668']"
0205256,"['1', '3', '4', '6']"
0205257,"['6', '2', '4', '7', '9421']"
0204229,"['1', '7', '6', '9', '14867']"
0205316,"['3', '3', '4', '234', '11470', '265']"
0205280,"['3', '5', '1', '0', '5864', '5729']"
0205276,"['1', '9', '5', '8', '7799', '10880']"
0205277,"['1', '3', '6', '9', '1', '11617']"
0205278,"['1', '4', '6', '3', '6']"
0205279,"['2', '9', '3', '0', '1637', '8560', '2419']"
0205275,"['9', '2', '8', '1', '6420']"
0205281,"['1', '0', '4', '9', '3727', '14806']"
0205282,"['2', '3', '3522']"
0205283,"['1', '4', '4', '9', '6']"
0206031,"['5', '3', '9', '6', '13256', '1136']"
0206030,"['1', '0', '3', '1', '7']"
0206032,"['8', '9', '1', '2', '9377', '1317', '617']"
0206021,"['1', '1', '0', '8', '5']"
0206026,"['6', '9', '4', '8', '4079', '1201']"
0206022,"['1', '4', '8', '0', '7', '10785']"
0206023,"['1', '4', '0', '3', '0']"
0206024,"['7', '4', '6', '9', '14808']"
0206025,"['2', '2', '1', '3', '13166', '13993', '1032']"
0205284,"['1', '4', '8', '0', '9', '6136', '14813', '14824']"
0206027,"['1', '2', '1', '2', '1199', '3671']"
0206028,"['1', '4', '8', '1', '0', '14811', '14812', '3671']"
0206029,"['1', '1', '7', '7']"
0206040,"['2', '9', '3', '6', '14830', '10507']"
0205273,"['1', '0', '3', '0', '9', '10308', '14818']"
0205285,"['1', '0', '8', '9', '4', '14820', '8324']"
0205286,"['1', '1', '2', '4', '0', '14857']"
0205307,"['6', '8', '1', '3', '4203']"
0205302,"['9', '9', '7', '2']"
0205303,"['1', '3', '7', '9', '8']"
0205304,"['1', '4', '8', '1', '4', '14815', '7571']"
0205305,"['1', '1', '3', '6', '14816', '13256', '14817']"
0205306,"['3', '1', '3']"
0205308,"['8', '9', '6', '1073']"
0205301,"['1', '2', '2', '1', '6', '14856']"
0205309,"['6', '9', '6', '9']"
0205310,"['1', '1', '3', '5', '5']"
0205311,"['1', '4', '6', '6', '1']"
0205312,"['3', '0', '2', '0']"
0205272,"['1', '0', '9', '0', '1', '14819', '14827']"
0205274,"['1', '4', '6', '5', '1', '770']"
0205268,"['1', '4', '8', '2', '1', '1204']"
0205263,"['1', '4', '8', '2', '2', '14823']"
0205264,"['6', '2', '8', '0']"
0205265,"['2', '9', '0', '7', '242', '14531']"
0205266,"['1', '1', '1', '4', '3']"
0205267,"['1', '0', '6', '2', '4', '12174', '14828']"
0205269,"['1', '3', '9', '9', '9', '5303']"
0205270,"['1', '1', '9', '7', '1', '599']"
0205271,"['1', '4', '8', '2', '5', '14826']"
0205313,"['1', '4', '8', '2', '9']"
0206039,"['2', '1', '5', '3', '4794', '11680', '1290']"
0206041,"['1', '4', '8', '3', '1']"
0206006,"['3', '4', '0', '7']"
0206007,"['3', '4', '2', '2']"
0206008,"['1', '4', '2', '5', '8']"
0206009,"['1', '1', '7', '6', '3', '14832']"
0206010,"['1', '1', '7', '2', '7']"
0206011,"['1', '3', '9', '9', '9', '5303']"
0206012,"['4', '4', '6', '1']"
0206013,"['1', '7', '9']"
0206014,"['2', '4', '2', '8', '7167', '6872']"
0206015,"['7', '6', '3', '8', '7306']"
0206016,"['1', '2', '1', '7', '2', '1517', '9366']"
0206017,"['1', '4', '8', '3', '3', '725']"
0206018,"['7', '2', '8', '6']"
0206019,"['1', '3', '1', '9', '4', '13191']"
0206146,"['9', '5', '2', '9', '5808', '13693']"
0206147,"['1', '3', '2', '1', '2', '14874']"
0207038,"['2', '3', '1', '9', '11183', '14868']"
0207033,"['1', '4', '8', '3', '4', '8826']"
0207027,"['2', '0', '3', '1', '6927']"
0207028,"['9', '4', '1', '5', '6921']"
0207029,"['1', '4', '6', '5', '4', '12330']"
0207030,"['1', '4', '8', '3', '5']"
0207031,"['1', '8', '2', '0', '14836']"
0207032,"['1', '0', '1', '8', '4', '14720']"
0207034,"['8', '5', '7', '9', '8116']"
0207035,"['1', '4', '5', '0', '0', '14501', '3244']"
0207036,"['3', '1', '6', '4']"
0207037,"['7', '1', '5', '5', '14837', '14838', '9116']"
0206020,"['1', '1', '9', '7', '1', '7037', '14839', '5729', '2076']"
0206005,"['7', '0', '9', '0', '10919', '3718']"
0206036,"['1', '2', '6', '3', '7', '12635', '4945']"
0206033,"['6', '5', '9', '7', '8312', '8190', '4085']"
0206034,"['9', '2', '5', '2', '10241']"
0206035,"['7', '6', '0', '6', '14840', '14841']"
0206037,"['1', '3', '1', '6', '8', '14842']"
0206038,"['1', '0', '9', '4', '9403', '10845', '4892']"
0206004,"['7', '8', '9', '8', '9970']"
0206003,"['1', '4', '8', '4', '3', '2309', '646', '2408']"
0205321,"['1', '2', '6', '4', '2', '6434', '9800', '6975']"
0205317,"['1', '2', '1', '8', '1', '12182', '10606']"
0205318,"['1', '0', '8', '6', '7378']"
0205319,"['9', '7', '5', '4', '9263', '649']"
0205320,"['1', '2', '2', '8', '6', '9366']"
0205322,"['9', '5', '3', '6']"
0206001,"['2', '1', '1', '1', '5076']"
0206002,"['1', '0', '4', '7', '3', '10472']"
0205314,"['6', '9', '2', '8', '14844', '14593', '14855']"
0206127,"['1', '0', '5', '5', '8', '6598']"
0206128,"['2', '6', '8', '5', '2870']"
0206129,"['1', '3', '0', '7', '7', '4861', '9712']"
0206091,"['7', '9', '6']"
0206090,"['4', '6', '4', '7', '2029']"
0206059,"['1', '7', '2', '0']"
0206055,"['1', '2', '9', '2', '1', '12922', '12920']"
0206056,"['1', '4', '6', '7', '5', '10798', '2871']"
0206057,"['1', '2', '7', '4', '0', '9671']"
0206058,"['2', '8', '4', '8', '2309', '1269', '2310']"
0206060,"['1', '2', '9', '1', '3', '2656', '768']"
0206054,"['1', '4', '8', '4', '5', '7780', '14396']"
0206126,"['1', '3', '6', '2', '1361', '3633']"
0206144,"['7', '8', '7', '7', '14846']"
0206145,"['4', '9', '1', '9', '14012']"
0206131,"['1', '1', '1', '5', '0']"
0206116,"['5', '9', '0', '7', '12502', '12501']"
0206124,"['6', '7', '8', '1']"
0206117,"['4', '9']"
0206118,"['7', '4', '4', '3']"
0206061,"['9', '7', '1', '5', '11034']"
0206119,"['1', '3', '5', '8', '4']"
0206121,"['1', '4', '8', '4', '7', '8163']"
0206122,"['1', '4', '7', '5', '3', '14755']"
0206123,"['8', '4', '2', '2858']"
0206125,"['5', '4', '4', '0', '14848', '648', '14849']"
0206120,"['2', '3', '7', '3']"
0206143,"['1', '0', '1', '7', '0', '10168', '825']"
0206062,"['1', '5', '2', '2', '1114']"
0206051,"['1', '6', '7', '2', '8194']"
0206052,"['2', '6', '5', '14643']"
0206053,"['7', '6', '2', '5']"
0206065,"['1', '3', '6', '8', '0', '13681', '10615']"
0206084,"['6', '3', '0', '9', '14278']"
0206080,"['4', '9', '2', '1', '14850', '13956']"
0206081,"['7', '6', '2', '8', '7289', '7829']"
0206082,"['2', '8', '8', '2', '6781', '14851']"
0206083,"['1', '3', '2', '6', '9']"
0206085,"['1', '3', '5', '1', '7', '6309']"
0206050,"['1', '0', '8', '8', '0', '13608', '9835']"
0206049,"['7', '0', '9', '7', '653', '13177']"
0206063,"['1', '1', '5', '0', '9', '1672', '10919', '14852']"
0206064,"['9', '8', '1', '6']"
0206047,"['1', '4', '8', '0', '7']"
0206043,"['1', '0', '8', '9', '4', '8324']"
0206044,"['5', '4', '4', '0', '12304', '753']"
0206045,"['1', '4', '2', '8', '8', '848', '12896', '5661']"
0206046,"['4', '9', '8', '6', '13021']"
0206048,"['1', '3', '9', '4', '5']"
0206142,"['9', '0', '9', '8', '14863']"
