,Paper Id,Author Id,Authors,Year,Topic Words
1572,0511222,11114,Robert Oeckl,2006.0,"{'statistics': 0.09707399118795781, 'hopf': 0.09211194185950557, 'algebra': 0.0787801787856419, 'quantum': 0.07615013493998857, 'group': 0.07567173145061634, 'theory': 0.05828774609938553, 'spin': 0.04404226543206982, 'eld': 0.039239636757341954, 'braided': 0.037164900618592206, 'space': 0.03679047514521967, 'ordinary': 0.036002355406294276, 'noncommutative': 0.034759060547099145, 'diagram': 0.03314966882704229, 'twist': 0.027527959207085204, 'category': 0.027367881198029208, 'case': 0.02543051325238968, 'product': 0.024662586558874742, 'point': 0.024392133421662625, 'figure': 0.022119918740063096, 'structure': 0.020997135416324836, 'gauge': 0.020505769862124545, 'suq': 0.02039373538262231, 'extension': 0.020219917218949526, 'graded': 0.02008417158219969, 'algebras': 0.0200815706209395, 'representations': 0.019389709480107147, 'trivial': 0.01867107855048019, 'braid': 0.018293255185498337, 'problem': 0.017878554480270075, 'diagrams': 0.01784247059555261}"
1573,0601029,13914,Robert Wimmer,2006.0,"{'whi': 0.04949572981585859, 'iza': 0.03922303332044791, 'hei': 0.02573708054475945, 'ide': 0.018750924953657266, 'hea': 0.01569343332935038, 'whe': 0.015030424115475408, 'hef': 0.013205926507663869, 'heva': 0.010584527556898593, 'ive': 0.009248331866418463, 'hee': 0.009093039195107417, 'gia': 0.009063338873375088, 'ivia': 0.008125900400698105, 'eve': 0.007352189503331465}"
1574,0410236,4551,Robert de Mello Koch,2004.0,"{'theory': 0.23223113481931373, 'brane': 0.09780391228923814, 'dimension': 0.07167025653626746, 'momentum': 0.057626088280991444, 'limit': 0.05222108835078651, 'atrix': 0.044825294169792924, 'dimensional': 0.04446204430127388, 'tension': 0.0405236801020743, 'action': 0.033488106951290786, 'solution': 0.033415300205728554, 'twelfth': 0.030220091321308932, 'lagrangian': 0.029221720924701405, 'classical': 0.026748906133612336, 'string': 0.025512828502795577, 'circle': 0.025082305380248027, 'invariant': 0.025082305380248027, 'case': 0.02468759171091023, 'dimensions': 0.022754934003342747, 'interpretation': 0.02193450723680178, 'solutions': 0.02193450723680178, 'expect': 0.02193450723680178, 'fact': 0.02093214055110178, 'tend': 0.02011959992669518, 'term': 0.02011959992669518, 'time': 0.02011959992669518, 'torus': 0.020078354170100624, 'form': 0.019146156422200487, 'radius': 0.017379297793746862, 'branes': 0.017379297793746862, 'hep': 0.016749313784927628}"
1575,0312233,14770,Roberto Auzzi,2004.0,"{'sin': 0.05806448701245848, 'tension': 0.03790099268140969, 'hep': 0.029016084859561423, 'adm': 0.02510061923000459, 'order': 0.023792296133858495, 'ratios': 0.019968377212401387, 'vortex': 0.018261213982312334, 'dierent': 0.016387256545225368, 'formula': 0.015404109384212631, 'shenker': 0.01404956018781374, 'adk': 0.012841029963297104, 'low': 0.012235504004028354, 'ality': 0.01208326356032037, 'adjoint': 0.011896148600096086, 'result': 0.011518131515079494, 'adn': 0.011422710014931463, 'admadn': 0.011422710014931463, 'universal': 0.0109718571373148, 'broken': 0.009753720966371768, 'perturbation': 0.009753720966371768, 'mass': 0.009374166100079712, 'conning': 0.009374166100079712, 'corrections': 0.009374166100079712, 'small': 0.009069980510679605, 'monopole': 0.008929527267632985, 'vortices': 0.008781865657745153, 'theories': 0.008574153499032943, 'bps': 0.008574153499032943, 'expected': 0.007321371050527284, 'eects': 0.007321371050527284, 'coupling': 0.006862204041628871, 'supersymmetric': 0.006862204041628871, 'adi': 0.006862204041628871, 'nondiagonal': 0.006056697461038839, 'diagonal': 0.006056697461038839, 'moscow': 0.006056697461038839, 'productions': 0.005962907001503561, 'elements': 0.005768647927252485, 'abelian': 0.005768647927252485, 'energy': 0.005768647927252485, 'physics': 0.004889021744728526, 'identity': 0.004889021744728526, 'nds': 0.004582401695133267}"
1576,0610252,13853,Roberto Casalbuoni,2006.0,"{'algebra': 0.08636343804095115, 'integration': 0.0522386039743857, 'elds': 0.04413445452391966, 'hep': 0.04242988680089516, 'case': 0.032092463583428196, 'algebraic': 0.026403082547839102, 'physics': 0.02626913098397081, 'matrix': 0.023880292978661004, 'eld': 0.023770664202180103, 'breaking': 0.023073169796149463, 'lagrangian': 0.022882792345989972, 'fermi': 0.0222720133480514, 'effective': 0.02156847728424869, 'algebras': 0.02026256422526135, 'group': 0.019609487122382724, 'casalbuoni': 0.01855563908808905, 'fourier': 0.018216507085630967, 'color': 0.016864009325182408, 'invariance': 0.01680664580339554, 'density': 0.016213501493981923, 'product': 0.01583622162244852, 'goldstone': 0.014852955479910043, 'representations': 0.014574419571691019, 'symmetry': 0.01424845822547939, 'conjugated': 0.013967404986034361, 'letters': 0.013800610691031695, 'broken': 0.013800610691031695, 'massless': 0.013756045653344685, 'terms': 0.013756045653344685, 'order': 0.013756045653344685}"
1577,0510110,14999,Roberto Casero,2006.0,"{'theory': 0.03826680954196618, 'cos': 0.03064986520761142, 'limit': 0.026628336249117465, 'gauge': 0.02000879101613076, 'hep': 0.016384306336553606, 'penrose': 0.015853645949716482, 'sin': 0.015814365865407867, 'states': 0.015651627041118072, 'bosonic': 0.013634511613023273, 'solution': 0.013634511613023273, 'superstring': 0.012167702839891732, 'component': 0.011914588347464568, 'spinors': 0.0102287220961551, 'metric': 0.0102287220961551, 'elds': 0.010130771398438982, 'form': 0.010052043881728038, 'fermions': 0.010052043881728038, 'operators': 0.009742949062789582, 'background': 0.009742949062789582, 'ads': 0.009742949062789582, 'components': 0.009736593134993445, 'complex': 0.009093459158782853, 'compactication': 0.00829048597781344, 'spinor': 0.008120475603743476, 'string': 0.008020094265466184, 'ppwave': 0.008020094265466184, 'energy': 0.007895903733682569, 'rst': 0.007542170227508695, 'number': 0.007542170227508695, 'algebra': 0.007542170227508695}"
1578,0504125,8424,Roberto Emparan,2005.0,"{'black': 0.15059332932658723, 'string': 0.13841782605909145, 'brane': 0.124598175231298, 'absorption': 0.10289709509531639, 'branes': 0.09294794462537198, 'hole': 0.08258959989540103, 'dimensional': 0.07722944738097444, 'ads': 0.06585083817005001, 'sin': 0.052786631453191325, 'solutions': 0.05018978509596594, 'energy': 0.04843112741847739, 'holes': 0.04801491394014033, 'theory': 0.0474530929790289, 'entropy': 0.04512502247951139, 'solution': 0.04435095329809824, 'eld': 0.04418380621216946, 'coupling': 0.04326426918476729, 'dimensions': 0.04176562848105682, 'magnetic': 0.03862515645638623, 'extremal': 0.03844514756509046, 'kaluza': 0.03719000402916668, 'extra': 0.03664108010981951, 'state': 0.035787603169400814, 'klein': 0.033893014914140165, 'conical': 0.03240538493165729, 'modes': 0.03156947818956354, 'hawking': 0.03097650107089902, 'large': 0.03038859213228926, 'dipole': 0.030370030949618588, 'horizon': 0.028583727252708108}"
1579,0602125,1911,Roberto Iengo,2006.0,"{'super': 0.1333518008253308, 'eld': 0.09929386417103907, 'integration': 0.07172852129081186, 'gauge': 0.05950253327632032, 'string': 0.05896742047491083, 'theory': 0.058026048895285995, 'limit': 0.057983879908250935, 'particles': 0.055992503545090146, 'integral': 0.0544383136912015, 'current': 0.05331928393342827, 'term': 0.04344926576269098, 'points': 0.040510823322188104, 'invariant': 0.0389740148650478, 'green': 0.03807534808147234, 'operators': 0.035377869066897716, 'variables': 0.03517742307503475, 'contribution': 0.029648127175680147, 'total': 0.0291888191018888, 'moduli': 0.027572431397623665, 'surface': 0.026808238382376295, 'loop': 0.026702135730634124, 'problem': 0.026050800752945167, 'puncture': 0.026004292820226947, 'left': 0.025040778231921166, 'loops': 0.024832560306220018, 'rsc': 0.023624423979086387, 'case': 0.023162581375065112, 'momentum': 0.021784699638015992, 'gutperle': 0.021568715262289706, 'density': 0.021167931120234598}"
1580,0409199,8826,Roberto Percacci,2007.0,"{'tpk': 0.04224251705819703, 'elds': 0.03836644868023274, 'modes': 0.02278810559760669, 'term': 0.02028607357042976, 'eective': 0.019589193957961326, 'function': 0.017528258886028603, 'terms': 0.016167041822463705, 'equation': 0.01572785754703765, 'eld': 0.015460900505863608, 'energy': 0.013753357099059109, 'cuto': 0.013514014805508685, 'dirac': 0.01134545125628289, 'cosmological': 0.011130590649987768, 'scalar': 0.010464381775349604, 'running': 0.010091777473781881, 'gravitational': 0.009772529507401262, 'coupling': 0.009772529507401262, 'functions': 0.009301806047935825, 'rst': 0.00874716649446685, 'shell': 0.008563494839689966, 'limit': 0.008451496068141676, 'mode': 0.007607190456538071, 'regime': 0.007603266689257149, 'gauge': 0.0075674394591761975, 'gravity': 0.0072235803077682625, 'low': 0.006914782111417338, 'eect': 0.006767253792220332, 'vector': 0.006762885516798191, 'renormalization': 0.0066626086638951415, 'acting': 0.00619311196715272, 'nonzero': 0.005712165196065323, 'constants': 0.00565869114490777, 'ghost': 0.005620701841364678, 'order': 0.005620701841364678, 'assume': 0.0055692682215732585, 'trace': 0.0055692682215732585, 'independent': 0.005030645661652986, 'schwinger': 0.004818142963183904, 'matter': 0.004497684540734348, 'jacobian': 0.003980318483992164, 'equations': 0.003936175890419183, 'spinors': 0.003936175890419183, 'number': 0.0027749997104845325, 'xing': 0.0027749997104845325, 'beta': 0.0027749997104845325}"
1581,0308053,6834,Roberto Tateo,2004.0,"{'tba': 0.018610301997218557, 'log': 0.01814243806627358, 'systems': 0.015646339749549536, 'massless': 0.01171812682158184, 'zzn': 0.010011819330886712, 'massive': 0.009919194547557766, 'values': 0.009021623501725612, 'kink': 0.0075294405021830175, 'sin': 0.007158409782132152, 'sine': 0.0071299188183615025, 'energy': 0.007043217331467913, 'gordon': 0.006359784983337598, 'phase': 0.006144430747452023, 'models': 0.005632756055483641, 'infrared': 0.005608954639630585, 'dual': 0.005141736320456552, 'zamolodchikov': 0.00512078556261274, 'mass': 0.005116938084292984, 'equation': 0.0049036759965053744, 'numerical': 0.004828459736097683, 'set': 0.004608962762092415, 'perturbation': 0.00444980131433079, 'magnonic': 0.004330971183302015, 'exact': 0.004330971183302015, 'matrices': 0.004330971183302015, 'central': 0.004292262042834963, 'pseudoenergies': 0.004292262042834963, 'ows': 0.004226212627287701, 'ground': 0.0040971403777734575, 'kinks': 0.004060454277995333, 'symmetry': 0.004060454277995333, 'case': 0.003777939449885701, 'rst': 0.003777939449885701, 'symmetric': 0.0036351359252289636, 'equal': 0.0035064725906748325, 'leading': 0.0034879657234490047, 'ultraviolet': 0.0030392544651644975, 'scaling': 0.002805645499241179, 'temperature': 0.002685260290483403, 'limit': 0.0023867990425734493, 'dened': 0.0022260126099532766}"
1582,0412087,6656,Rodolfo Russo,2006.0,"{'gluon': 0.0431127794797201, 'amplitude': 0.0394910651043897, 'shell': 0.032893914524550844, 'green': 0.031732706992093025, 'renormalization': 0.021322421070133504, 'constants': 0.0180876255049986, 'amplitudes': 0.015424883830170502, 'expression': 0.014446120628282481, 'regions': 0.01252648032779086, 'gluons': 0.011869017812489564, 'mass': 0.011869017812489564, 'paolo': 0.011357636497822527, 'functions': 0.010933045971152185, 'nucl': 0.009600727296120035, 'bosonic': 0.009496796249225739, 'external': 0.009346317700979821, 'vanishing': 0.008482708033364306, 'regularization': 0.008355621106241726, 'method': 0.008311179079585358, 'particle': 0.007995422987066195, 'variables': 0.007480785477699364, 'ultraviolet': 0.007469600492182343, 'hand': 0.007174251683938662, 'momenta': 0.007103840104871358, 'abelian': 0.006965335150583117, 'bern': 0.006957527074121122, 'integral': 0.006665070235450696, 'large': 0.005799868540778636, 'contribution': 0.005799868540778636, 'computes': 0.005742265548249331, 'correspond': 0.005685907759482791, 'innite': 0.005575048517637854, 'explicitly': 0.005575048517637854, 'divergences': 0.005338473688244652, 'schottky': 0.004754326415502309, 'proper': 0.004642210007436149}"
1583,0612028,11579,Rodrigo Aros,2007.0,"{'charges': 0.04073370023004248, 'boundary': 0.021968755677050443, 'conserved': 0.020675371941601784, 'noether': 0.017268339379832666, 'killing': 0.014050459644053076, 'constant': 0.013714170633321497, 'black': 0.011605920111047295, 'alads': 0.010509452045021642, 'cosmological': 0.010439926219105722, 'mass': 0.008476352968198948, 'locally': 0.008443544327635992, 'rab': 0.008435890773197521, 'theorem': 0.007151611307808405, 'yields': 0.006180409764060117, 'momentum': 0.005628605682762189, 'formula': 0.00539741331884451, 'infeld': 0.00528116803072062, 'banados': 0.004942615591399285, 'teitelboim': 0.0048548661313391125, 'einstein': 0.0048548661313391125, 'vector': 0.004700416297217778, 'correct': 0.004499341348439181, 'nite': 0.004217024723663386, 'geometry': 0.004217024723663386, 'hole': 0.004217024723663386, 'asymptotically': 0.004182228356268136, 'spaces': 0.003912341265098026, 'asymptotic': 0.0032392700427103793, 'method': 0.0032392700427103793, 'principle': 0.0028136887925454684, 'denition': 0.0028136887925454684}"
1584,0509179,11580,Rodrigo Olea,2005.0,"{'local': 0.06253700925759462, 'dimensions': 0.060810626374127645, 'poincare': 0.034736944456820996, 'extension': 0.033185474040462765, 'variation': 0.030959297890871193, 'vielbein': 0.014728595270684234, 'supergravity': 0.014631452837100545, 'supersymmetry': 0.013539273884381503, 'generators': 0.012338864532077653, 'curvature': 0.011383627090435944, 'connection': 0.010578684374250255, 'exists': 0.009676428242468373, 'constructed': 0.009212267359572089, 'zanelli': 0.009055806671827288, 'theories': 0.008937276802107565, 'dierent': 0.008855998176648505, 'invariance': 0.008855998176648505, 'chern': 0.008818504216422858, 'troncoso': 0.008704913169911819, 'sector': 0.008135802416900262, 'spin': 0.008135802416900262, 'nucl': 0.007745005086237662, 'standard': 0.007745005086237662, 'shell': 0.007745005086237662, 'reads': 0.0073734913892013745, 'rabc': 0.007088333620302256, 'townsend': 0.006985188817309439, 'gravitino': 0.006985188817309439, 'supergravities': 0.006985188817309439, 'content': 0.006865933220413719, 'written': 0.006865933220413719, 'hilbert': 0.006534111743079673, 'density': 0.006534111743079673, 'canceled': 0.0064721249141158135, 'lett': 0.0064721249141158135, 'rev': 0.005320669063956007, 'abcde': 0.005180283533823361, 'abelian': 0.005180283533823361}"
1585,0603234,1106,Rolf Schimmrigk,2007.0,"{'manifolds': 0.16071511844332173, 'eld': 0.15253504755287417, 'theory': 0.13880443945358675, 'space': 0.10468160370740316, 'hep': 0.09519388484774942, 'entropy': 0.07837402079082789, 'black': 0.0763194452249021, 'theories': 0.07266224072674932, 'number': 0.07124886271949898, 'manifold': 0.06751851364650023, 'function': 0.06585853296054665, 'string': 0.06478291737921293, 'holes': 0.06423579788727146, 'calabiyau': 0.06099552525477743, 'critical': 0.05843411624070531, 'nucl': 0.057825208486334184, 'central': 0.05458798114703494, 'mirror': 0.052337895830387476, 'algebraic': 0.05150628284138793, 'potential': 0.051428978408016066, 'vacua': 0.04953840835637678, 'moduli': 0.0471312925361972, 'class': 0.04597754646844917, 'dimensional': 0.044030084878782905, 'charge': 0.04286639195039998, 'yukawa': 0.04204445226853074, 'functions': 0.04180605728169125, 'scaling': 0.04169399370592606, 'large': 0.03856213121831277, 'landauginzburg': 0.038415644703541696}"
1586,0308100,3686,Romain Attal,2004.0,"{'normal': 0.05433386337886204, 'bundle': 0.05294168068259862, 'bosonic': 0.04010541063456621, 'action': 0.03904185485599447, 'fermionic': 0.03548569987428611, 'dirac': 0.032893715249413924, 'equation': 0.03106965888406426, 'string': 0.030104060291159876, 'model': 0.02676610738122046, 'free': 0.026636396763018613, 'vector': 0.02656512795696388, 'exp': 0.026499047721750404, 'thickness': 0.026417771879803265, 'strings': 0.025605833557580615, 'superstrings': 0.021639324748621295, 'genus': 0.02041759484676606, 'connection': 0.02041759484676606, 'total': 0.02010270994775354, 'bilayer': 0.019664985163416474, 'kinks': 0.019664985163416474, 'majorana': 0.017787095261491505, 'constraint': 0.017787095261491505, 'standard': 0.017641103653334093, 'equivalent': 0.014450180725716246, 'smooth': 0.014450180725716246, 'order': 0.014450180725716246, 'bilayers': 0.013634339825624982, 'gawedzki': 0.013634339333247343, 'term': 0.013634339333247343, 'tension': 0.013634339333247343}"
1587,0405217,13217,Roman Linares,2005.0,"{'solution': 0.03317736281986888, 'hamiltonian': 0.0310768061419201, 'compact': 0.03085107609193473, 'schwinger': 0.03041373374406553, 'charge': 0.027871323871409018, 'fermionic': 0.022972983035910527, 'csm': 0.017345801600918344, 'chiral': 0.01600322805246352, 'standard': 0.01277789158297669, 'compactication': 0.01248699947088569, 'ncsm': 0.012160006679959312, 'electric': 0.011642675408315255, 'energy': 0.011258907805035606, 'electromagnetic': 0.010817965054123954, 'modes': 0.010817965054123954, 'fully': 0.009853301081190292, 'dirac': 0.008738659650743219, 'current': 0.008738659650743219, 'vacuum': 0.008332335449038653, 'vaci': 0.007605696826580299, 'lgt': 0.00728464006295948, 'fock': 0.007218380056785725, 'introduce': 0.006703898205418703, 'gauss': 0.006703898205418703, 'modied': 0.006703898205418703, 'group': 0.00669157880355525, 'dierent': 0.005828605576976176, 'satisfy': 0.005777585904532565, 'quirality': 0.005777585904532565, 'constructed': 0.005541075983270881, 'jnm': 0.005415735374267247, 'law': 0.005365794616217629, 'algebra': 0.005365794616217629, 'constraint': 0.005355934176031356, 'lims': 0.005355934176031356, 'nib': 0.004375087577853492, 'total': 0.004336791199627408, 'sectors': 0.004336791199627408, 'partial': 0.00415926111858291}"
1588,0506197,6922,Romuald A. Janik,2005.0,"{'string': 0.1439627248147992, 'theory': 0.12285320738000324, 'gauge': 0.10795311701298077, 'boundary': 0.10782560523700774, 'matrix': 0.08924400929996952, 'states': 0.0736299079647779, 'ads': 0.07133387258767442, 'arxiv': 0.06744842258255694, 'random': 0.0635429170508546, 'hep': 0.06325512315198849, 'odderon': 0.06287999398630459, 'elements': 0.06140104574162624, 'eigenvalue': 0.06106992839786726, 'scaling': 0.05997285967721587, 'sft': 0.056114578944991354, 'conformal': 0.05234270311884973, 'wave': 0.05204631492571932, 'scattering': 0.05147952163320492, 'supergravity': 0.0484791044316976, 'dilatation': 0.045845452646580506, 'high': 0.045313188028924256, 'curves': 0.042480832140228825, 'operator': 0.04210950334865318, 'order': 0.04123635089737915, 'operators': 0.034995909574188355, 'cft': 0.034448232251028, 'eld': 0.03428356051460404, 'loops': 0.0329669051869629, 'coecients': 0.03237125978500778, 'modular': 0.032139383480576544}"
1589,0307273,6164,Ron Donagi,2004.0,"{'complex': 0.022820301562398677, 'space': 0.02202088660024322, 'group': 0.020742871022234127, 'general': 0.019914943009897088, 'equation': 0.019795597509539343, 'symplectic': 0.01934347236893861, 'surface': 0.01829019410126855, 'mass': 0.018213092293472427, 'holomorphic': 0.01810693203501986, 'phases': 0.0180485028831871, 'massive': 0.017449334890585533, 'bundle': 0.016497248042163553, 'structure': 0.01613219211566306, 'cusps': 0.016004490993533276, 'curve': 0.014620479123323094, 'case': 0.014149002345885009, 'solution': 0.013198898574787761, 'coulomb': 0.013071321399384071, 'rst': 0.013071321399384071, 'natural': 0.012804507678225567, 'points': 0.011976285673889343, 'integrable': 0.011661914902687698, 'riemann': 0.011515835878435368, 'invariant': 0.011450162798001401, 'pole': 0.011204878668481952, 'bers': 0.01092993739740446, 'family': 0.010137170276502239, 'spectral': 0.00988948659621058, 'genus': 0.009793203558528363, 'fact': 0.009714964314620808, 'precisely': 0.009367597738698542, 'curves': 0.008962763915773664, 'hypermultiplet': 0.008849035082727504, 'vacua': 0.008811290101880292, 'duality': 0.00880109798270307, 'jacobian': 0.00880109798270307, 'representation': 0.008753140867791893, 'note': 0.00849128713833558, 'values': 0.008448345865050243, 'limit': 0.008328809682130563, 'discriminant': 0.008322046259025093, 'construction': 0.008090777957772383, 'vacuum': 0.007832241903897339, 'set': 0.007775961358968805, 'poisson': 0.007665171557583388, 'polynomial': 0.007548334807800927, 'equations': 0.007548334807800927, 'parameters': 0.007318820607981541, 'singularities': 0.0068139587572053975, 'weak': 0.0068139587572053975, 'plane': 0.006759520889671973, 'higgs': 0.00640453975320806, 'charges': 0.0063373149277905425, 'abelian': 0.006009366517118836, 'moduli': 0.0059627459568274074, 'condition': 0.005915108401982838, 'bare': 0.005302797593798536}"
1590,0606098,8176,Rong-Gen Cai,2006.0,"{'black': 0.3401618653418508, 'arxiv': 0.19549006668423546, 'probe': 0.1668496086700631, 'hep': 0.16644369129649442, 'horizon': 0.16636729290306035, 'space': 0.15958879440273704, 'holes': 0.1590397976828487, 'branes': 0.15195665336729033, 'eld': 0.13234173298721166, 'hole': 0.12717000033649545, 'gauss': 0.11643310748244738, 'dilatonic': 0.11582218944619552, 'photons': 0.09945792172418398, 'entropy': 0.0918897018469347, 'solution': 0.09166238805861873, 'bonnet': 0.089525725280511, 'ads': 0.08737792897960833, 'cosmological': 0.08537124293180759, 'cft': 0.08428213663907003, 'energy': 0.08120807534405111, 'formula': 0.08080440587349061, 'constant': 0.07857665408484044, 'brane': 0.07783205488445928, 'critical': 0.07183582222038613, 'spaces': 0.06455490357008492, 'case': 0.06289914798460759, 'extremal': 0.062278965983525794, 'dimensional': 0.057882965766895125, 'cardy': 0.05733625817486285, 'verlinde': 0.056480487008539575}"
1591,0406059,12360,Rosy Teh,2005.0,"{'solutions': 0.19910948574775034, 'higgs': 0.13141780251617924, 'eld': 0.1144104037825444, 'exact': 0.07591603166038997, 'magnetic': 0.05738267259057679, 'yang': 0.05101744683857469, 'bogomolnyi': 0.04456005249538279, 'monopoles': 0.040685759526979184, 'mills': 0.040559860799182446, 'gauge': 0.039710908568174295, 'sin': 0.035293692757734973, 'multimonopole': 0.03526408394556272, 'theory': 0.033990285533189335, 'solution': 0.032900652737012925, 'cot': 0.03221260686311614, 'equations': 0.030712406776785814, 'equation': 0.030143739865474507, 'charge': 0.029528854903727496, 'monopole': 0.02744563201933281, 'axially': 0.021554907951082128, 'satisfy': 0.021282050082149125, 'symmetric': 0.021282050082149125, 'tan': 0.019004952848100318, 'represent': 0.018890629546372634, 'potential': 0.017739714459509837, 'order': 0.017252532006733955, 'limit': 0.017034136259802615, 'dierent': 0.017034136259802615, 'antimonopole': 0.017034136259802615, 'possess': 0.015261111948672995}"
1592,0701209,12174,Ru-Keng Su,2007.0,"{'ads': 0.11713001252157354, 'bound': 0.09513713607593927, 'sitter': 0.07003140922236514, 'universes': 0.06825524627241775, 'bekenstein': 0.056244184436375466, 'cardy': 0.05415168936411401, 'formula': 0.05044874516300962, 'cosmological': 0.049882200888479424, 'friedmann': 0.039674295533238535, 'energy': 0.03759632608906421, 'hubble': 0.03245546601708904, 'hep': 0.0321247948224154, 'open': 0.030377063948246623, 'rev': 0.0286310731135069, 'constant': 0.023724412071285582, 'turning': 0.023371445841530822, 'cft': 0.02336602472784255, 'point': 0.021271153991831528, 'holographic': 0.020381596379259737, 'horizon': 0.017462104331408566, 'china': 0.016699540655123538, 'radius': 0.015102510508741005, 'gravitating': 0.014618095965807258, 'bounds': 0.013366299622391654, 'largest': 0.011995437294770976, 'maximal': 0.010599195547671414, 'spacetime': 0.00999466271090063, 'weak': 0.00999466271090063, 'cfts': 0.00999466271090063, 'limited': 0.009478638516783239, 'strong': 0.009004055295501474, 'context': 0.008782527890593236, 'brustein': 0.00874195275715815, 'wang': 0.007956004307523301, 'verlindes': 0.007925691077183196, 'weakly': 0.007925691077183196, 'result': 0.007659001301710093, 'occupied': 0.007563819295757889, 'veneziano': 0.007563819295757889, 'paulo': 0.007114888178644224, 'state': 0.007114888178644224, 'principle': 0.007114888178644224, 'idea': 0.005050922707336979}"
1593,0602067,14890,Ruben Manvelyan,2006.0,"{'cos': 0.15003198673590798, 'sin': 0.1093073228444207, 'string': 0.08398671799365448, 'hep': 0.08005575894531218, 'ads': 0.06574324416417261, 'deformation': 0.06572566010877834, 'cosh': 0.064078714178928, 'model': 0.04536187747408907, 'wznw': 0.04208148943701815, 'penrose': 0.04026333715022149, 'limit': 0.0383189199912552, 'theory': 0.03596739395853043, 'wave': 0.03021222988712216, 'deformed': 0.02787779935474247, 'solution': 0.025897831965905976, 'action': 0.02530774875056988, 'initial': 0.02312980117583196, 'sinh': 0.02250028997945637, 'holographic': 0.021712933399306925, 'dierent': 0.020917049723379124, 'plane': 0.017379014805760682, 'solvable': 0.016822515288984437, 'background': 0.015626474007712533, 'marginal': 0.015626474007712533, 'geometry': 0.013956301616228692, 'currents': 0.013518138036155702, 'case': 0.01304509481031685, 'waves': 0.01304509481031685, 'transformation': 0.012852737041819608, 'gauge': 0.01047592680054702}"
1594,0406137,3147,Ruben Minasian,2004.0,"{'point': 0.07367106984818901, 'vebrane': 0.07272769339561067, 'heterotic': 0.07120383507036915, 'dimensional': 0.054712053795922526, 'states': 0.05436291296814361, 'calabi': 0.041823074051238, 'solution': 0.035910329473864126, 'yau': 0.03537265717960882, 'wrapped': 0.029456955543991473, 'membrane': 0.02757612568183815, 'state': 0.025072945746533407, 'fundamental': 0.02315954328645106, 'compactied': 0.022573837846088504, 'charge': 0.020408759144688104, 'magnetic': 0.01682046037374192, 'cycle': 0.016124714482620272, 'dimensions': 0.016124714482620272, 'eld': 0.01608724730063991, 'type': 0.01420174567743784, 'wrapping': 0.013954365656287479, 'electric': 0.013086728235253788, 'worldsheet': 0.012985582717693359, 'arising': 0.012417449344174212, 'yields': 0.011219862835009059, 'strength': 0.011192605610262491, 'mass': 0.009316962496226931, 'object': 0.009308072891139624, 'khuri': 0.009079353687887927, 'minasian': 0.00812396630524564, 'coupled': 0.00812396630524564, 'klein': 0.008051659015022786, 'iia': 0.00775930863609034, 'term': 0.007486132034519602, 'witten': 0.007486132034519602, 'time': 0.007176482337369357, 'vector': 0.006500897426493159, 'identied': 0.006500897426493159, 'tree': 0.006210544381041055, 'bps': 0.006098039145364443, 'viewed': 0.006098039145364443, 'length': 0.005619265965275535, 'electrically': 0.005619265965275535, 'solitonic': 0.005619265965275535, 'kaluza': 0.00487972564985982, 'fourbrane': 0.00487972564985982}"
1595,0511032,10998,Ruggero Ferrari,2006.0,"{'conditions': 0.05491145684375532, 'sti': 0.05005137430499242, 'consistency': 0.035670908802985096, 'counterterms': 0.02213002878503419, 'monomials': 0.022129808636985437, 'linear': 0.01725850237745656, 'nite': 0.015659454501779586, 'eqs': 0.014513106101888433, 'set': 0.014422580165605894, 'normalization': 0.014147716724451644, 'amplitudes': 0.01342558075681427, 'momenta': 0.013286728574204876, 'algebraic': 0.013286728574204876, 'renormalization': 0.013258312147729039, 'external': 0.01145013919102128, 'invariants': 0.011074227848194876, 'construction': 0.011052270520661225, 'equations': 0.011052270520661225, 'ncaa': 0.011052270520661225, 'procedure': 0.010480484035081327, 'identities': 0.0101112783656393, 'mass': 0.009769651354585518, 'kibble': 0.009769651354585518, 'taylor': 0.009596570074297421, 'imposition': 0.009596570074297421, 'explicit': 0.009231594358721657, 'method': 0.009231594358721657, 'comm': 0.008865187852657885, 'recover': 0.008865187852657885, 'massive': 0.008865187852657885, 'abelian': 0.008093059186233128, 'independent': 0.008093059186233128, 'lorentz': 0.007866896421459062, 'math': 0.007819621560589119, 'determined': 0.007819621560589119, 'evaluation': 0.0076810871578128145, 'local': 0.0076810871578128145, 'higgs': 0.0076810871578128145, 'breaking': 0.007220293455265384, 'property': 0.004916536027591012}"
