,Author Id,Paper Id,Authors,Year
50508,3091,0111225,J. W. Moffat,2001
50509,1896,0111227,Dimitri Polyakov,2001
50510,14173,0111256,T.Murakami,2001
50511,4329,0111242,G. Scarpetta,2001
50512,14174,0111204,A.H. Hamici,2001
50513,14175,0111204,M. Hachemane,2001
50514,14176,0111204,A. Smida,2001
50515,11633,0111203,R.Manvelyan,2001
50516,14177,0111213,Geza Levai,2001
50517,10890,0111214,Antonio F. Ranada,2001
50518,11236,0111215,Xavier Bekaert,2001
50519,12799,0111215,Sorin Cucu,2001
50520,12468,0111216,Nicolas Boulanger,2001
50521,8841,0111217,A.M. Ghezelbash,2001
50522,192,0111217,R.B. Mann,2001
50523,8639,0111218,Massimo Giovannini,2001
50524,14178,0111219,M.A. Grebeniuk,2001
50525,7447,0111219,V.D. Ivashchuk,2001
50526,14179,0111212,Shiraz  Minwalla,2001
50527,9483,0111219,S.-W. Kim,2001
50528,2811,0111221,Sonia Stanciu,2001
50529,12929,0111222,Steve Corley,2001
50530,198,0111222,Antal Jevicki,2001
50531,98,0111222,Sanjaye Ramgoolam,2001
50532,9871,0111223,Dmitri Antonov,2001
50533,9685,0111224,Mu-in Park,2001
50534,5073,0111212,Michael Gutperle,2001
50535,3770,0111211,Young-Jai Park,2001
50536,1106,0111226,Rolf Schimmrigk,2001
50537,2111,0111211,Bum-Hoon Lee,2001
50538,14180,0111220,Tibra Ali,2001
50539,13166,0112203,M. Laidlaw,2001
50540,9441,0111191,Jan M. Pawlowski,2001
50541,14181,0111192,Richard Kreckel,2001
50542,1076,0112051,S.P. Sorella,2001
50543,9355,0112052,Kazunari Shima,2001
50544,13054,0112052,Motomu Tsuda,2001
50545,4418,0112053,A.A. Deriglazov,2001
50546,9957,0112054,David Mateos,2001
50547,13596,0112054,Selena Ng,2001
50548,6969,0112054,Paul K. Townsend,2001
50549,2208,0112055,Danny Birmingham,2001
50550,9315,0112055,Ivo Sachs,2001
50551,4843,0112055,Sergey N. Solodukhin,2001
50552,14182,0112017,V. A. Karmanov,2001
50553,12601,0112017,J. Carbonell,2001
50554,12600,0112017,M. Mangin-Brinet,2001
50555,13585,0111268,V. Bozza,2001
50556,1046,0111268,G. Veneziano,2001
50557,472,0111269,I. Antoniadis,2001
50558,1529,0111269,E. Kiritsis,2001
50559,13161,0111269,T. Tomaras,2001
50560,13679,0111270,Oleg Yu. Shvedov,2001
50561,14183,0111271,Vyacheslav A. Soroka,2001
50562,14184,0111272,N. Emmenegger,2001
50563,13476,0112051,A.R. Fazio,2001
50564,242,0112050,Nobuyoshi Ohta,2001
50565,13484,0112050,Yasuyuki Imaizumi,2001
50566,12993,0112050,Masashi Hamanaka,2001
50567,14185,0112061,Yoav Lederer,2001
50568,13926,0112062,Ning Wu,2001
50569,9137,0112063,Vatche Sahakian,2001
50570,11525,0112064,K. Dasgupta,2001
50571,9171,0112064,M. M. Sheikh-Jabbari,2001
50572,12810,0112065,P. Henry-Labordere,2001
50573,4881,0112065,B. Julia,2001
50574,11040,0112066,Brett McInnes,2001
50575,10213,0112068,Iver Brevik,2001
50576,5908,0112068,Andrei A. Bytsenko,2001
50577,1669,0111273,C.P. Constantinidis,2001
50578,14186,0112068,Roger Sollie,2001
50579,14187,0112057,V.I.Fern\',2001
50580,1938,0112047,J.M. Cline,2001
50581,10351,0112056,A.J.M. Medved,2001
50582,11156,0112047,N.R. Constable,2001
50583,14188,0112047,H. Firouzjahi,2001
50584,14189,0112048,J. M. Drummond,2001
50585,3866,0112049,H. Garcia-Compean,2001
50586,3902,0112049,J.F. Plebanski,2001
50587,3906,0112049,M. Przanowski,2001
50588,11361,0112049,F.J. Turrubiates,2001
50589,14190,0112057,C.A.Iucci,2001
50590,14191,0112061,David Karasik,2001
50591,11913,0111273,F. Gieres,2001
50592,13024,0111273,M.S. Sar,2001
50593,14192,0111263,G. S. Krishnaswami,2001
50594,2227,0111263,S. G. Rajeev,2001
50595,217,0111264,Keith R. Dienes,2001
50596,14193,0111264,Arash Mafi,2001
50597,14103,0111265,Oleg Shvedov,2001
50598,8908,0111266,Gia Dvali,2001
50599,10611,0111266,Gregory Gabadadze,2001
50600,14194,0111266,Xin-rui Hou,2001
50601,14195,0111266,Emiliano Sefusatti,2001
50602,98,0111278,Sanjaye Ramgoolam,2001
50603,12516,0111279,Syksy Rasanen,2001
50604,69,0111280,M. B. Halpern,2001
50605,3733,0111280,Charles B. Thorn,2001
50606,14196,0112005,Adil Belhaj,2001
50607,11994,0112006,Katrin Wendl,2001
50608,114,0112008,I. I. Kogan,2001
50609,12388,0112008,A. Nichols,2001
50610,10351,0112009,A.J.M. Medved,2001
50611,10221,0110164,Dmitri V. Gal'tsov,2001
50612,1177,0112010,Changhyun Ahn,2001
50613,4884,0112010,Taichi Itoh,2001
50614,14197,0111263,L. Akant,2001
50615,14198,0111262,Kaare Borchsenius,2001
50616,11291,0111261,Peter Mattsson,2001
50617,10184,0111260,Matthias R Gaberdiel,2001
50618,12758,0111273,y,2001
50619,1747,0111274,A. Bilal,2001
50620,3567,0111274,J.-P. Derendinger,2001
50621,702,0111274,K. Sfetsos,2001
50622,6492,0111275,Nick E. Mavromatos,2001
50623,3258,0111276,Donam Youm,2001
50624,3480,0111277,Jaume Garriga,2001
50625,12138,0111277,Oriol Pujolas,2001
50626,11546,0111277,Takahiro Tanaka,2001
50627,14199,0111278,Pei Ming Ho,2001
50628,1083,0111273,O. Piguet,2001
50629,1058,0111268,M. Gasperini,2001
50630,13331,0112016,J. C. Taylor,2001
50631,1574,0111267,O.F. Dayi,2001
50632,14200,0111257,N. S. Mankoc Borstnik,2001
50633,14201,0111257,H.  B. Nielsen,2001
50634,11913,0111258,F. Gieres,2001
50635,11072,0111258,J.M. Grimstrup,2001
50636,12064,0111258,H. Nieder,2001
50637,11352,0111258,T. Pisar,2001
50638,1674,0111258,M. Schweda,2001
50639,14202,0111259,Arkady L. Kholodenko,2001
50640,14092,0111267,A. Jellal,2001
50641,14203,0111192,Isabella Bierenbaum,2001
50642,1803,0112061,Aharon Davidson,2001
50643,14204,0112060,V. A. Ivanova,2001
50644,8998,0111183,Kazunori Takenaga,2001
50645,11293,0111184,Xiang-Song Chen,2001
50646,13000,0111189,Stefan Fredenhagen,2001
50647,11287,0111184,Fan Wang,2001
50648,13952,0111185,Jing-Bo Chen,2001
50649,1282,0111185,Han-Ying Guo,2001
50650,3844,0111185,Ke Wu,2001
50651,11521,0111186,P. Grange,2001
50652,11520,0111186,S. Salmons,2001
50653,3016,0111186,E. Werner,2001
50654,14205,0111187,Marianna Larosa,2001
50655,9043,0111188,Bert Schroer,2001
50656,14206,0111256,K.-I.Kondo,2001
50657,14207,0111256,T.Shinohara,2001
50658,2812,0112069,Ali Mostafazadeh,2001
50659,14208,0112033,Li-Bin Fu,2001
50660,11177,0112033,Hong Zhang,2001
50661,2907,0112034,Dongsu Bak,2001
50662,242,0112034,Nobuyoshi Ohta,2001
50663,14209,0112035,M. Abou-Zeid,2001
50664,7287,0112035,H. Samtleben,2001
50665,342,0111183,Makoto Sakamoto,2001
50666,12178,0111183,Katsuhiko Ohnishi,2001
50667,10960,0111183,Hisaki Hatanaka,2001
50668,10351,0111182,A.J.M. Medved,2001
50669,7776,0111192,Dirk Kreimer,2001
50670,13928,0111193,Louis-Pierre Arguin,2001
50671,13793,0111194,H.C. de Godoy Caldas,2001
50672,6248,0111195,M. Moriconi,2001
50673,14210,0111196,James Bjorken,2001
50674,14211,0111197,Daniele Tommasini,2001
50675,2975,0111198,Hiroaki Kanno,2001
50676,3354,0111198,Yukinori Yasui,2001
50677,11150,0111199,Yoji Michishita,2001
50678,1810,0111199,Piljin Yi,2001
50679,2248,0112037,Masafumi Fukuma,2001
50680,660,0111200,R. Iengo,2001
50681,533,0111201,Miao Li,2001
50682,9932,0111201,Feng-Li Lin,2001
50683,13540,0111190,Jose Figueroa-O'Farrill,2001
50684,14212,0111190,Paul de Medeiros,2001
50685,3389,0111189,Volker Schomerus,2001
50686,11286,0111184,Wei-Min Sun,2001
50687,483,0111181,Lay Nam Chang,2001
50688,5218,0111181,Djordje Minic,2001
50689,14213,0111181,Naotoshi Okamura,2001
50690,14214,0111181,Tatsu Takeuchi,2001
50691,201,0111200,ran,2001
50692,12942,0112060,N. I. Troitskaya,2001
50693,12407,0112037,So Matsuura,2001
50694,3438,0112039,Julie D. Blum,2001
50695,14215,0112023,Niall J. MacKay,2001
50696,1688,0112024,Stefano Bellucci,2001
50697,10764,0112024,Anton Galajinsky,2001
50698,10313,0112025,P.C. Stichel,2001
50699,13214,0112026,Ruth Durrer,2001
50700,14216,0112027,Stephane Fidanza,2001
50701,3480,0112028,Jaume Garriga,2001
50702,11546,0112028,Takahiro Tanaka,2001
50703,9213,0112029,C. I. Lazaroiu,2001
50704,13732,0112029,R. Roiban,2001
50705,6219,0112030,Gerald V. Dunne,2001
50706,9378,0112046,Tianjun Li,2001
50707,3710,0112047,C.P. Burgess,2001
50708,14217,0111256,T.Imai,2001
50709,6136,0112057,ez,2001
50710,2407,0112057,C.M.Na\'on,2001
50711,5367,0112058,Nick Evans,2001
50712,848,0112058,Clifford V. Johnson,2001
50713,8344,0112058,Michela Petrini,2001
50714,7391,0112059,Jose F. Morales,2001
50715,9923,0112059,Mario Trigiante,2001
50716,14218,0112023,Gustav W Delius,2001
50717,14219,0112022,G.S. Danilov,2001
50718,14220,0112021,T.T. Wu,2001
50719,6237,0112021,A. Martin,2001
50720,8332,0112040,Kyungho Oh,2001
50721,8429,0112040,Radu Tatar,2001
50722,13147,0112041,Kumar S. Gupta,2001
50723,2980,0112041,Siddhartha Sen,2001
50724,4196,0112042,G. Bonelli,2001
50725,1151,0112043,Gordon W. Semenoff,2001
50726,9267,0112044,R.R.Metsaev,2001
50727,526,0112045,M. Cvetic,2001
50728,6332,0112045,S. Nojiri,2001
50729,826,0112045,S.D. Odintsov,2001
50730,8924,0112038,D. V. Gal'tsov,2001
50731,14221,0112046,Chao-Shang Huang,2001
50732,10629,0112033,Yi-Shi Duan,2001
50733,14222,0112032,Masanori Nunami,2001
50734,14223,0112046,Wei Liao,2001
50735,2704,0112032,Jisuke Kubo,2001
50736,8662,0112018,Stanislaw D. Glazek,2001
50737,14224,0112019,G. Kofinas,2001
50738,3998,0112019,E. Papantonopoulos,2001
50739,12689,0112019,I. Pappa,2001
50740,12129,0112020,Horace Stoica,2001
50741,9722,0112021,N.N. Khuri,2001
50742,12400,0112046,Jing Jiang,2001
50743,6728,0112192,L. Andrianopoli,2001
50744,14225,0111200,R. Ramach,2001
50745,14226,0112191,A. Meziane,2001
50746,8079,0112159,W. Oliveira,2001
50747,12981,0112159,J. Ananias Neto,2001
50748,14227,0112147,J. Garcia-Bellido,2001
50749,2375,0112158,Mikhail S. Plyushchay,2001
50750,10062,0112147,R. Rabadan,2001
50751,5949,0112147,F. Zamora,2001
50752,10063,0112148,N. Graham,2001
50753,14228,0112149,J. L. Acebal,2001
50754,10456,0112150,Dario Martelli,2001
50755,10266,0112150,Andre Miemiec,2001
50756,11936,0112151,J.R. Hiller,2001
50757,5999,0112151,S.S. Pinsky,2001
50758,8566,0112151,U. Trittmann,2001
50759,23,0112152,Shin'ichi Nojiri,2001
50760,3522,0112152,Sergei D. Odintsov,2001
50761,11311,0112153,Davoud Kamani,2001
50762,14229,0112154,Marcus Berg,2001
50763,11652,0112154,Henning Samtleben,2001
50764,13427,0112155,Dmitriy V. Uvarov,2001
50765,11393,0112156,Norman Dombey,2001
50766,14230,0112156,Piers Kennedy,2001
50767,10337,0112170,Soon-Tae Hong,2001
50768,13187,0112169,Kazuki Ohmori,2001
50769,9281,0112169,Isao Kishimoto,2001
50770,9043,0112168,Bert Schroer,2001
50771,2811,0112130,Sonia Stanciu,2001
50772,13853,0112144,Roberto Casalbuoni,2001
50773,14231,0112146,Dmitry Malyshev,2001
50774,3770,0112170,Young-Jai Park,2001
50775,13499,0112159,C. Neves,2001
50776,259,0112160,Nathan Berkovits,2001
50777,6071,0112160,Paul Howe,2001
50778,14232,0112161,Roberto Contino,2001
50779,14233,0112161,Andrea Gambassi,2001
50780,12673,0112162,P. A. Grassi,2001
50781,8583,0112157,Kasper Peeters,2001
50782,12678,0112162,G. Policastro,2001
50783,751,0112162,P. van Nieuwenhuizen,2001
50784,12888,0112163,Andrei G. Bytsko,2001
50785,8306,0112164,Kirill Krasnov,2001
50786,14234,0112165,Gary N. Felder,2001
50787,14235,0112165,Andrei Frolov,2001
50788,3979,0112165,Lev Kofman,2001
50789,1103,0112166,M. Porrati,2001
50790,14236,0112167,P. Fonseca,2001
50791,5000,0112167,A. Zamolodchikov,2001
50792,13607,0112168,Lucio Fassarella,2001
50793,1103,0112162,M. Porrati,2001
50794,10095,0112129,D.N. Page,2001
50795,8393,0112157,Pierre Vanhove,2001
50796,13106,0112158,Sergey M. Klishevich,2001
50797,4217,0112080,all,2001
50798,12437,0112121,Sarmishtha Kumar,2001
50799,4221,0112080,Lisa R,2001
50800,13335,0112071,D. Roest,2001
50801,9128,0112071,P. Sundell,2001
50802,6209,0112072,Pierre van Baal,2001
50803,12378,0112073,Yoshifumi Hyakutake,2001
50804,11268,0112074,Martin Bojowald,2001
50805,322,0112074,Thomas Strobl,2001
50806,3633,0112075,S. Bellucci,2001
50807,9268,0112075,A. Galajinsky,2001
50808,1361,0112075,E. Ivanov,2001
50809,1362,0112075,S. Krivonos,2001
50810,14237,0112076,Andrei Khrennikov,2001
50811,14238,0112077,Ruben Portugues,2001
50812,6969,0112077,Paul K. Townsend,2001
50813,5663,0112078,Takahiro Kubota,2001
50814,9536,0112078,Jorgen Rasmussen,2001
50815,4179,0112078,Mark A. Walton,2001
50816,6063,0112078,Jian-Ge Zhou,2001
50817,214,0112079,P. Berglund,2001
50818,5585,0112082,Hitoshi Murayama,2001
50819,3123,0112093,Edi Halyo,2001
50820,2667,0112092,P. Vitale,2001
50821,2461,0112092,G. Marmo,2001
50822,14239,0112122,Sergio E. Joras,2001
50823,2282,0112122,enberger,2001
50824,14240,0112122,Robert H Br,2001
50825,9248,0112081,Mark Van Raamsdonk,2001
50826,14241,0112082,Elena Perazzi,2001
50827,12609,0112083,Dan Tomino,2001
50828,12712,0112084,Jarah Evslin,2001
50829,12713,0112084,Uday Varadarajan,2001
50830,12926,0112085,Sei-Hoon Moon,2001
50831,5229,0112086,Allen C. Hirshfeld,2001
50832,3965,0112157,Anders Westerberg,2001
50833,14242,0112086,Thomas  Schwarzweller,2001
50834,14243,0112087,O. Bohr,2001
50835,14244,0112087,J. Wambach,2001
50836,4214,0112088,Oleg Andreev,2001
50837,12312,0112089,O. Lauscher,2001
50838,4919,0112089,M. Reuter,2001
50839,13845,0112090,Joao Magueijo,2001
50840,176,0112090,Lee Smolin,2001
50841,14245,0112091,F. O'Dea,2001
50842,1819,0112092,J.M. Gracia-Bondia,2001
50843,2677,0112092,F. Lizzi,2001
50844,14246,0112087,B.-J. Schaefer,2001
50845,4672,0112079,T. Hubsch,2001
50846,4935,0112129,D.V. Fursaev,2001
50847,14247,0112128,Dominik J. Schwarz,2001
50848,6309,0110202,Jose' P. S. Lemos,2001
50849,11359,0110203,I.B. Samsonov,2001
50850,11975,0110204,Nicolas Moeller,2001
50851,14248,0110205,David Beckman,2001
50852,1358,0110189,Victor O. Rivelles,2001
50853,9376,0110189,Pablo Minces,2001
50854,14249,0110188,Y.Shirman,2001
50855,6927,0110184,David Berenstein,2001
50856,13060,0110179,Jian Dai,2001
50857,9778,0110179,Xing-Chang Song,2001
50858,8098,0110180,H. M. Fried,2001
50859,470,0110180,R. P. Woodard,2001
50860,8994,0110181,Gesualdo Delfino,2001
50861,3056,0110182,Giuseppe Vitiello,2001
50862,4975,0110183,A. A. Deriglazov,2001
50863,13499,0110183,C. Neves,2001
50864,8079,0110183,W. Oliveira,2001
50865,14250,0110185,Stanis{\l}aw D. G{\l}azek,2001
50866,14251,0110188,Y.Shadmi,2001
50867,14252,0110185,Tomasz Mas{\l}owski,2001
50868,4507,0110186,E. Dudas,2001
50869,13517,0110202,Oscar J. C. Dias,2001
50870,10050,0110201,Andrea Gregori,2001
50871,12219,0110200,Tadaoki Uesugi,2001
50872,11727,0110200,Tadashi Takayanagi,2001
50873,12844,0110165,Xiang-Mao Ding,2001
50874,14253,0110165,Mark. D. Gould,2001
50875,1980,0110165,Yao-Zhong Zhang,2001
50876,14254,0112191,"W. R\""uhl",2001
50877,971,0110166,T. A. Larsson,2001
50878,2956,0110177,Subir Ghosh,2001
50879,2020,0110178,A. S. Gorsky,2001
50880,14255,0110178,K. A. Saraikin,2001
50881,14256,0110178,K. G. Selivanov,2001
50882,9428,0110190,Soumitra SenGupta,2001
50883,2658,0110186,J. Mourad,2001
50884,13195,0110190,Aninda Sinha,2001
50885,769,0110191,Hsien-Chung Kao,2001
50886,14257,0110192,A. J. Nurmagambetov,2001
50887,14104,0110192,I. Y. Park,2001
50888,2958,0110193,Steven S. Gubser,2001
50889,14258,0110194,Bozhidar Z. Iliev,2001
50890,110,0110195,Andrei Linde,2001
50891,1654,0110196,A.M. Polyakov,2001
50892,12611,0110197,Hitoshi Ito,2001
50893,963,0110198,Parthasarathi Majumdar,2001
50894,470,0110199,R. P. Woodard,2001
50895,3716,0110191,Pei-Ming Ho,2001
50896,6286,0112129,V.P. Frolov,2001
50897,1082,0110187,Jan Louis,2001
50898,14259,0110188,C.Csaki,2001
50899,14024,0112142,D. A. Ryzhikh,2001
50900,14219,0112143,G.S. Danilov,2001
50901,11950,0112132,Laur Jarv,2001
50902,1984,0112131,Ted Jacobson,2001
50903,10846,0112145,P. Bain,2001
50904,1341,0112131,Gary T. Horowitz,2001
50905,12279,0112122,Jerome Martin,2001
50906,7312,0112123,T.Dereli,2001
50907,14260,0112123,R.W.Tucker,2001
50908,13106,0112125,Sergey M. Klishevich,2001
50909,2375,0112125,Mikhail S. Plyushchay,2001
50910,2424,0112126,P. Di Vecchia,2001
50911,14261,0112126,H. Enger,2001
50912,14262,0112126,E. Imeroni,2001
50913,14263,0112126,E. Lozano-Tellechea,2001
50914,2848,0112127,F. T. Br,2001
50915,2309,0112127,t,2001
50916,1269,0112127,Ashok Das,2001
50917,2310,0112127,J. Frenkel,2001
50918,10898,0112128,Patrick Peter,2001
50919,14264,0112128,Nelson Pinto Neto,2001
50920,12806,0112142,L. Laperashvili,2001
50921,179,0112141,Alexios P. Polychronakos,2001
50922,8289,0112140,Y. S. Myung,2001
50923,7090,0112139,Gabriele Travaglini,2001
50924,14265,0110188,J.Erlich,2001
50925,7146,0110188,V.V.Khoze,2001
50926,14266,0110188,E.Poppitz,2001
50927,158,0111153,Barton Zwiebach,2001
50928,939,0111154,David Kutasov,2001
50929,3522,0110051,Sergei D. Odintsov,2001
50930,14267,0112132,Lisa M. Dyson,2001
50931,848,0112132,Clifford V. Johnson,2001
50932,14268,0112133,Dumitru Astefanesei,2001
50933,1540,0112133,Robert C. Myers,2001
50934,14269,0110187,Andrei Micu,2001
50935,265,0112134,Alex,2001
50936,2346,0112135,Makoto Sakaguchi,2001
50937,4934,0112136,Klaus Behrndt,2001
50938,8677,0112136,Gianguido Dall'Agata,2001
50939,2769,0112137,Donald Marolf,2001
50940,526,0112138,M. Cvetic,2001
50941,459,0112138,G.W. Gibbons,2001
50942,2,0112138,H. Lu,2001
50943,165,0112138,C.N. Pope,2001
50944,3718,0112139,Chong-Sun Chu,2001
50945,10919,0112139,Valentin V. Khoze,2001
50946,14270,0112134,r Yelnikov,2001
50947,1755,0112079,D. Minic,2001
50948,12279,0112128,Jerome Martin,2001
50949,12388,0112094,A. Nichols,2001
50950,14271,0112237,in,2001
50951,13550,0112238,Calin Ciocarlie,2001
50952,13680,0112238,Peter Lee,2001
50953,13681,0112238,Jongwon Park,2001
50954,1282,0112239,Han-Ying Guo,2001
50955,3844,0112239,Ke Wu,2001
50956,14272,0112240,Tzihong Chiueh,2001
50957,412,0112241,Kurt Haller,2001
50958,412,0112242,Kurt Haller,2001
50959,14273,0112243,M.S. Berger,2001
50960,13485,0112243,V. Alan Kostelecky,2001
50961,7619,0112244,Nobuhito Maru,2001
50962,103,0112244,Norisuke Sakai,2001
50963,12603,0112244,Yutaka Sakamura,2001
50964,12604,0112244,Ryo Sugisaka,2001
50965,7859,0112245,Debabrata Basu,2001
50966,4430,0112246,Marcus T. Grisaru,2001
50967,898,0112246,Silvia Penati,2001
50968,11214,0112247,H. Kataoka,2001
50969,14274,0112247,M. Shimojo,2001
50970,7286,0112248,Raimar Wulkenhaar,2001
50971,14275,0112249,Fabio Finelli,2001
50972,14276,0112237,Thomas  Konst,2001
50973,13844,0112249,Robert Br,2001
50974,14277,0112250,Nikolaj M. Glazunov,2001
50975,2282,0112249,enberger,2001
50976,12887,0112251,F.A. Dolan,2001
50977,1809,0112251,H. Osborn,2001
50978,3064,0112252,Jerzy Lukierski,2001
50979,8176,0112253,Rong-Gen Cai,2001
50980,14278,0112254,Vitor Cardoso,2001
50981,6309,0112254,Jose' P. S. Lemos,2001
50982,9378,0112255,Tianjun Li,2001
50983,5547,0112256,Takao Koikawa,2001
50984,1836,0112257,Valeri V. Dvoeglazov,2001
50985,1712,0112214,I.Ya. Aref'eva,2001
50986,31,0112258,Edward Witten,2001
50987,1363,0112260,R.P. Malik,2001
50988,12471,0112261,Pierre Ramond,2001
50989,13264,0112262,Ming-Hsien Tu,2001
50990,14279,0112262,Niann-Chern Lee,2001
50991,14280,0112262,Yu-Tung Chen,2001
50992,8864,0112263,I.V. Kanatchikov,2001
50993,7087,0112264,Micha Berkooz,2001
50994,14281,0112264,Amit Sever,2001
50995,11897,0112264,Assaf Shomer,2001
50996,12166,0107011,Roy Maartens,2001
50997,14282,0112259,Huan-Xiong Yang,2001
50998,12834,0112171,Ludwik Turko,2001
50999,14283,0112213,Marie-Noelle Celerier,2001
51000,853,0112182,Stanley Deser,2001
51001,12593,0112174,Gabriele Honecker,2001
51002,5137,0112175,Igor Batalin,2001
51003,13491,0112175,Simon Lyakhovich,2001
51004,1604,0112175,Robert Marnelius,2001
51005,2930,0112176,Youngjai Kiem,2001
51006,14284,0112176,Yeonjung Kim,2001
51007,13121,0112176,Cheol Ryou,2001
51008,4605,0112176,Haru-Tada Sato,2001
51009,610,0112177,S. Ferrara,2001
51010,4791,0112177,M. A. Lledo,2001
51011,1790,0112178,Ofer Aharony,2001
51012,7087,0112178,Micha Berkooz,2001
51013,234,0112178,Eva Silverstein,2001
51014,14285,0112179,E.M.C. Abreu,2001
51015,7357,0112179,J.A. Helayel-Neto,2001
51016,14286,0112179,M.  Hott,2001
51017,8521,0112080,Raphael Bousso,2001
51018,14287,0112179,W.A. Moura-Melo,2001
51019,14288,0112180,Dominic Brecher,2001
51020,5747,0112180,Bert Janssen,2001
51021,12369,0112191,L. Mesref,2001
51022,687,0112173,E. Rabinovici,2001
51023,683,0112173,J.L.F. Barbon,2001
51024,3667,0112180,Yol,2001
51025,10131,0112212,A. W. Schreiber,2001
51026,7468,0112182,Andrew Waldron,2001
51027,9252,0112183,M. Faber,2001
51028,10241,0112183,A. N. Ivanov,2001
51029,9252,0112184,M. Faber,2001
51030,10241,0112184,A. N. Ivanov,2001
51031,683,0112185,J.L.F. Barbon,2001
51032,13341,0112185,A. Paredes,2001
51033,1025,0112186,Paolo Aschieri,2001
51034,3632,0112187,M. Bertolini,2001
51035,2424,0112187,P. Di Vecchia,2001
51036,14289,0112181,Nicolas Macris,2001
51037,281,0112187,G. Ferretti,2001
51038,13680,0112188,Peter Lee,2001
51039,14,0112188,Hirosi Ooguri,2001
51040,13681,0112188,Jongwon Park,2001
51041,8551,0112189,Anatoly Konechny,2001
51042,4804,0112190,M. Billo',2001
51043,7837,0112190,L. Gallot,2001
51044,10470,0112190,A. Liccardo,2001
51045,11908,0112191,L. Hoffmann,2001
51046,2070,0112181,Stephane Ouvry,2001
51047,3668,0112180,a Lozano,2001
51048,6604,0112187,R. Marotta,2001
51049,14290,0112237,"Bj\""{o}rn Garbrecht",2001
51050,14291,0112213,Laurent Nottale,2001
51051,10889,0112223,Marcus Spradlin,2001
51052,2580,0112106,Phillial Oh,2001
51053,1998,0112106,Jin-Ho Cho,2001
51054,11666,0112097,O.A. Castro-Alvaredo,2001
51055,1533,0112097,A. Fring,2001
51056,526,0112098,M. Cvetic,2001
51057,459,0112098,G.W. Gibbons,2001
51058,2,0112098,H. Lu,2001
51059,165,0112098,C.N. Pope,2001
51060,944,0112099,Steven B. Giddings,2001
51061,8102,0112099,Aleksey Nudelman,2001
51062,42,0112100,E. Sezgin,2001
51063,11298,0112101,Takao Suyama,2001
51064,12032,0112105,Michael Thies,2001
51065,12949,0112102,L. Cantini,2001
51066,1104,0112102,P. Menotti,2001
51067,1120,0112102,D. Seminara,2001
51068,1079,0112103,D.M. Gitman,2001
51069,3459,0112103,I.V. Tyutin,2001
51070,12115,0112104,P. Castelo Ferreira,2001
51071,1030,0112104,I.I. Kogan,2001
51072,7280,0112104,R.J. Szabo,2001
51073,12263,0112107,P. Merlatti,2001
51074,721,0112120,Choonkyu Lee,2001
51075,14034,0112120,Seok Kim,2001
51076,4620,0112119,Kostas Skenderis,2001
51077,14292,0112095,Birgit Wehefritz-Kaufmann,2001
51078,4677,0112096,I. Krichever,2001
51079,10468,0112108,J. Bros,2001
51080,10469,0112108,G.A. Viano,2001
51081,1741,0112095,Hubert Saleur,2001
51082,4529,0112237,John F. Donoghue,2001
51083,8194,0112109,S. Prem Kumar,2001
51084,7443,0112109,Jan Troost,2001
51085,8924,0112110,D. V. Gal'tsov,2001
51086,1836,0112111,Valeri V. Dvoeglazov,2001
51087,14293,0112105,Andrej Brzoska,2001
51088,7379,0112112,Sergiu I. Vacaru,2001
51089,9581,0112113,Andreas Br,2001
51090,1653,0112113,huber,2001
51091,3675,0112114,V. P. Nair,2001
51092,7781,0112115,Shinji Mukohyama,2001
51093,3979,0112115,Lev Kofman,2001
51094,12216,0112116,Hiroyuki Fuji,2001
51095,796,0112117,Konstadinos Sfetsos,2001
51096,9551,0112118,Laura Andrianopoli,2001
51097,6434,0112119,Massimo Bianchi,2001
51098,620,0112119,Daniel Z. Freedman,2001
51099,9856,0112112,D. Singleton,2001
51100,4561,0112170,Yong-Wan Kim,2001
51101,9128,0112100,P. Sundell,2001
51102,14294,0112216,B.I. Ermolaev,2001
51103,14295,0112225,M. Comi,2001
51104,14296,0112237,Barry R. Holstein,2001
51105,7457,0112223,Anastasia Volovich,2001
51106,14297,0112214,A.A. Giryavets,2001
51107,11462,0112214,P.B. Medvedev,2001
51108,6651,0112215,H. Reinhardt,2001
51109,14298,0112216,A. Barroso,2001
51110,11721,0112217,E. Farhi,2001
51111,10063,0112217,N. Graham,2001
51112,10599,0112217,R.L. Jaffe,2001
51113,2163,0112236,A. Zaffaroni,2001
51114,11712,0112217,H. Weigel,2001
51115,265,0112218,Alex,2001
51116,11470,0112218,er Maloney,2001
51117,334,0112218,Andrew Strominger,2001
51118,617,0112219,Alok Kumar,2001
51119,302,0112219,Sudipta Mukherji,2001
51120,548,0112220,A. Stern,2001
51121,5530,0112170,K. D. Rothe,2001
51122,11805,0112221,Masatoshi Nozaki,2001
51123,14299,0112219,Kamal L. Panigrahi,2001
51124,11990,0112220,A. Pinzul,2001
51125,8521,0112218,Raphael Bousso,2001
51126,8847,0112236,M. Petrini,2001
51127,13518,0112224,Masato Ito,2001
51128,6822,0112231,Marcos Marino,2001
51129,427,0112071,K. Behrndt,2001
51130,14300,0112225,P. Butera,2001
51131,10351,0112226,A.J.M. Medved,2001
51132,6598,0112227,Y. M. Cho,2001
51133,12576,0112227,Ishwaree P. Neupane,2001
51134,10821,0112228,Hiroshige Kajiura,2001
