,Paper Id,Authors,Year
26958,0207147, Marek Rogatko (UMCS-Lublin),2002
26959,0207148, Alessandro Torrielli,2002
26960,0207149," J. Lukierski, P.C. Stichel, W.J. Zakrzewski",2002
26961,0207150, Kohzo Nishida,2002
26962,0207151, Gustavo Dotti,2002
26963,0207152," V.A. Fateev (1 and 2), E. Onofri (1 and 3) ((1) Laboratoire de  Physique Mathematique, Universite' Montpellier II, Pl. E.Bataillon,  Montpellier, France, (2) Landau Institute for Theoretical Physics,  ul.Kosygina 2, Moscow, Russia, (3) Dipartimento di Fisica, Universita' di  Parma e I.N.F.N., Gruppo Collegato di Parma, Parma, Italy)",2002
26964,0207153," Stefano Arnone, Antonio Gatti and Tim R. Morris",2002
26965,0207154," Stefano Arnone, Antonio Gatti and Tim R. Morris",2002
26966,0207155," James M. Cline, Hassan Firouzjahi",2002
26967,0207156," James M. Cline, Hassan Firouzjahi, Patrick Martineau",2002
26968,0207157," Machiko Hatsuda, Kiyoshi Kamimura and Makoto Sakaguchi",2002
26969,0207158," J.M. Carmona, J.L. Cortes, J. Gamboa, F. Mendez",2002
26970,0207159, Yutaka Sakamura,2002
26971,0207160," A. Belhaj, J.J. Manjarin and P. Resco",2002
26972,0207161," Stefano Bolognesi, Kenichi Konishi (SNS, Univ. Pisa)",2002
26973,0207162, Charles F. Doran and Michael Faux,2002
26974,0207163, Raffaele Marotta and Francesco Sannino,2002
26975,0207164, J. G. Esteve (Universidad de Zaragoza),2002
26976,0207165," Biswarup Mukhopadhyaya, Somasri Sen, Soumitra SenGupta and Saurabh Sur",2002
26977,0207166," Ko Furuta, Takeo Inami, Hiroaki Nakajima and Masayoshi Yamamoto",2002
26978,0207167, Manfried Faber and Alexander P. Kobushkin,2002
26979,0207168, Scott Watson and Robert H. Brandenberger,2002
26980,0207169," Saurya Das (Univ. of New Brunswick), P. Ramadevi, U. A. Yajnik, A.  Sule (IIT-Bombay)",2002
26981,0207170," M. Bouhmadi-Lopez, P. F. Gonzalez-Diaz and A. Zhuk",2002
26982,0207171, Satoshi Yamaguchi (Univ. of Tokyo),2002
26983,0207172, K.G. Selivanov and T.N. Tomaras,2002
26984,0207173, Rui Neves and Cenalo Vaz,2002
26985,0207174, D.M. Belov and A.K. Konechny,2002
26986,0207175," Sudarshan Fernando, Murat Gunaydin and Oleksandr Pavlyk",2002
26987,0207176, Paul Fendley and Nicholas Read,2002
26988,0207177, Hiroshi Ishikawa and Taro Tani (Tohoku Univ.),2002
26989,0207178," Raul Rabadan, Frederic Zamora",2002
26990,0207179, Gerard 't Hooft (Utrecht),2002
26991,0207180," D.H. Correa, E.F. Moreno and F.A. Schaposnik",2002
26992,0207181, Andreas Bredthauer,2002
26993,0207182, Cezary Gonera,2002
26994,0207183, Apostolos Dimitriadis and Simon F. Ross,2002
26995,0207184, L. Baulieu (LPTHE),2002
26996,0207185, James M. Cline and J\'er\'emie Vinet,2002
26997,0207186, H. Ahmedov and I.H. Duru,2002
26998,0207187, Marek Rogatko,2002
26999,0207188," F. Anselmo (INFN, Bologna), J. Ellis (CERN), D.V. Nanopoulos (Texas  A&M, HARC, Athens Academy), G. Volkov (CERN, LAPP, PNPI)",2002
27000,0207189, Marco Bruni and Peter K.S. Dunsby,2002
27001,0207190, Katsuyuki Sugiyama and Kentaroh Yoshida (Kyoto Univ.),2002
27002,0207191, R.P. Woodard (University of Florida at Gainesville),2002
27003,0207192, Felix Lev,2002
27004,0207193, A.V. Yurov,2002
27005,0207194," Kyung-Seok Cha, Bum-Hoon Lee and Chanyong Park",2002
27006,0207195, Andrea Gregori,2002
27007,0207196," Gabor Etesi (Renyi Institute, Hungary), Tamas Hausel (Univ. of  California at Berkeley, USA)",2002
27008,0207197, Masako Asano and Yasuhiro Sekino,2002
27009,0207198, J.W. Moffat,2002
27010,0207199," Bert Janssen, Yolanda Lozano",2002
27011,0207200," A.Agarwal, L.Akant, G.S.Krishnaswami, S.G.Rajeev",2002
27012,0207201," F. Lesage, P. Mathieu, J. Rasmussen and H. Saleur",2002
27013,0207202, M. I. Caicedo and N. F. Svaiter,2002
27014,0207203, Christof Schmidhuber,2002
27015,0207204," Gyeong Yun Jun (Kyungsung Univ), Pyung Seong Kwon (Kyungsung Univ)",2002
27016,0207205," N. Graham, R. L. Jaffe, V. Khemani, M. Quandt, M. Scandurra, H. Weigel",2002
27017,0207206," T. Fischbacher, H. Nicolai, H. Samtleben",2002
27018,0207207, Antonio L. Maroto,2002
27019,0207208, Adil Belhaj,2002
27020,0207209, Shozo Uehara and Satoshi Yamada,2002
27021,0207210, Michael A. Ivanov,2002
27022,0207211, Pascal Grange,2002
27023,0207212, A.Y. Segal,2002
27024,0207213, K.A. Bronnikov and J.C. Fabris,2002
27025,0207214," Alex Buchel, Peter Langfelder and Johannes Walcher",2002
27026,0207215, V.L. Chernyak,2002
27027,0207216, Paolo Budinich,2002
27028,0207217, B.P. Kosyakov,2002
27029,0207218, Kirill A. Kazakov,2002
27030,0207219, Ian Davies and Paul Mansfield,2002
27031,0207220," H.O. Girotti, M. Gomes, A.Yu. Petrov, V.O. Rivelles and A.J. da Silva",2002
27032,0207221, Roberto Casero,2002
27033,0207222, A. Bassetto and F. Vian,2002
27034,0207223," Yaron Oz, Tadakatsu Sakai",2002
27035,0207224," Dmitri Antonov (INFN, Pisa and Pisa University)",2002
27036,0207225," J. Madore, M. Maceda, D.C. Robinson",2002
27037,0207226, Simeon Hellerman,2002
27038,0207227, Ozgur Sarioglu,2002
27039,0207228," Shinji Tsujikawa, Robert Brandenberger, Fabio Finelli",2002
27040,0207229, Ranjan Kumar Ghosh,2002
27041,0207230, C.D. Fosco and F.A. Schaposnik,2002
27042,0207231, Carlos Castro,2002
27043,0207232," J. Alexandre, N.E. Mavromatos and Sarben Sarkar (King's Coll. London)",2002
27044,0207233," N. Aizawa, F.J. Herranz, J. Negro and M.A. del Olmo",2002
27045,0207234, Christos Kokorelis,2002
27046,0207235," Alex Buchel, Peter Langfelder and Johannes Walcher",2002
27047,0207236, Xiaozhen Xiong,2002
27048,0207237, Won Tae Kim and Edwin J. Son,2002
27049,0207238," Auttakit Chattaraputi, Francois Englert, Laurent Houart, Anne Taormina",2002
27050,0207239," M. Alves, J. Barcelos-Neto, M. Novello, and J.M. Salim",2002
27051,0207240, Kanokkuan Chaicherdsakul,2002
27052,0207241," A.A. Tseytlin, K. Zarembo",2002
27053,0207242," A. Boulahoual and M.B. Sedra (ICTP, Trieste, Italy)",2002
27054,0207243," I.L. Buchbinder, S. James Gates Jr, W.D. Linch III, J. Phillips",2002
27055,0207244," Sergei Gukov, James Sparks, and David Tong",2002
27056,0207245," Vijay Balasubramanian, Jan de Boer and Djordje Minic",2002
27057,0207246, Hitoshi Nishino and Subhash Rajpoot,2002
27058,0207247, A.J.M. Medved (University of Alberta),2002
27059,0207248," Dmitri Antonov (INFN, Pisa and Pisa University)",2002
27060,0207249, Thomas Mohaupt,2002
27061,0207250, Tomislav Ivezic,2002
27062,0207251," Ram Brustein, David H. Oaknin",2002
27063,0207252," Jin-Ho Cho, Taejin Lee, and Soonkeon Nam",2002
27064,0207253," L. Brink, P. Ramond, and X. Xiong",2002
27065,0207254, Ning Wu,2002
27066,0207255, S. Ferrara and M. Porrati,2002
27067,0207256, Mustapha Mekhfi,2002
27068,0207257, Mohsen Alishahiha and Alok Kumar,2002
27069,0207258, S. Khlebnikov,2002
27070,0207259," W. Lerche, P. Mayr, N. Warner",2002
27071,0207260, Jihn E. Kim and Hyun Min Lee,2002
27072,0207261," Wen-Fa Lu, Chul Koo Kim and Kyun Nahm",2002
27073,0207262," J.G. Sumner and P.D. Jarvis (School of Mathematics and Physics,  University of Tasmania)",2002
27074,0207263," T. Multamaki, I. Vilja",2002
27075,0207264," Nakwoo Kim, Kimyeong M. Lee, and Piljin Yi",2002
27076,0207265," M. Cvitan, S. Pallua and P. Prester",2002
27077,0207266, Nadav Drukker,2002
27078,0207267," T. Damour (I.H.E.S., Bures-sur-Yvette), M. Henneaux (ULB, Brussels),  H. Nicolai (AEI, Golm)",2002
27079,0207268," K.C. Hannabuss, D.C. Latimer (Oxford)",2002
27080,0207269, Ahmed Jellal,2002
27081,0207270, Gary T. Horowitz and Kengo Maeda,2002
27082,0207271, Kevin Iga,2002
27083,0207272, Bumseok Kyae (Bartol Research Institute),2002
27084,0207273, N.E. Mavromatos and R.J. Szabo,2002
27085,0207274, A.A. Deriglazov,2002
27086,0207275," M. Hirayama (Toyama Univ.), J. Yamashita (Toyama Univ.)",2002
27087,0207276," Jan Govaerts (UCL, Louvain-la-Neuve, Belgium)",2002
27088,0207277," Gabriel Y.H. Avossevou (IMSP, Porto-Novo, Benin) and Jan Govaerts  (UCL, Louvain-la-Neuve, Belgium)",2002
27089,0207278, M. Gomez-Reino and I. Zavala,2002
27090,0207279, Jerzy Kowalski-Glikman,2002
27091,0207280, Ph. Brax and D.A. Steer,2002
27092,0207281," Ed Copeland, James Gray, Andre Lukas and David Skinner",2002
27093,0207282, Filipe Paccetti Correia,2002
27094,0207283," P. Kanti (CERN), I. Olasagasti and K. Tamvakis (Univ. of Ioannina)",2002
27095,0207284, Juan Maldacena and Liat Maoz,2002
27096,0208001," J.M. Baptista, N.S. Manton",2002
27097,0208002," R. Contino, P. Creminelli, E. Trincherini",2002
27098,0208003," Samuli Hemming, Esko Keski-Vakkuri, and Per Kraus",2002
27099,0208004," A. Fabbri, D.J. Navarro, J. Navarro-Salas and G.J. Olmo",2002
27100,0208005," P. Baseilhac, K. Koizumi",2002
27101,0208006," A.A.Slavnov, K.V.Stepanyantz",2002
27102,0208007, S.A. Alavi,2002
27103,0208008, Elcio Abdalla and Adenauer Girardi Casali,2002
27104,0208009, Kazuki Ohmori,2002
27105,0208010," Andrei Parnachev, Anton V. Ryzhov",2002
27106,0208011, Justin R. David (UCSB),2002
27107,0208012, Itzhak Bars,2002
27108,0208013," Lisa Dyson, Matthew Kleban, Leonard Susskind",2002
27109,0208014, Angel M. Uranga,2002
27110,0208015," Emily J. Hackett-Jones, Douglas J. Smith",2002
27111,0208016, P. Grinza and A. Rago,2002
27112,0208017, R.G. Jafarov (Baku State U.),2002
27113,0208018, Bruno Carneiro da Cunha,2002
27114,0208019," Gary Felder, Lev Kofman (CITA), Alexei Starobinsky (Landau ITP)",2002
27115,0208020," Augusto Sagnotti (U. Roma ""Tor Vergata"")",2002
27116,0208021, D. Toublan and J.J.M. Verbaarschot,2002
27117,0208022, Masaki Yasue (Tokai U.),2002
27118,0208023," Bin Wang, Elcio Abdalla and Ru-Keng Su",2002
27119,0208024, Paul H. Frampton and Peter Minkowski,2002
27120,0208025," Mikhail N. Smolyakov, Igor P. Volobuev",2002
27121,0208026, Massimiliano Rinaldi,2002
27122,0208027, Narendra Sahu and Urjit A. Yajnik,2002
27123,0208028, J. Kluson,2002
27124,0208029, Katsuyuki Sugiyama and Kentaroh Yoshida (Kyoto Univ.),2002
27125,0208030, Charles F. Doran and Michael Faux,2002
27126,0208031," G.W. Gibbons, S.A. Hartnoll and C.N. Pope",2002
27127,0208032," Mariana Grana and Andrew R. Frey (UC, Santa Barbara)",2002
27128,0208033," Chiang-Mei Chen, T. Harko, W.F. Kao and M.K. Mak",2002
27129,0208034, Ivan K. Kostov,2002
27130,0208035, B.P. Kosyakov,2002
27131,0208036," Ian I. Kogan, Dimitri Polyakov",2002
27132,0208037, Ruth Gregory and Caroline Santos,2002
27133,0208038," Pascal Bain, Kasper Peeters, Marija Zamaklar",2002
27134,0208039," W. Lerche, P. Mayr, N. Warner",2002
27135,0208040," Akira Kokado, Takashi Okamura, Takesi Saito",2002
27136,0208041, Umut Gursoy,2002
27137,0208042," Anindya Biswas, Alok Kumar and Kamal L. Panigrahi",2002
27138,0208043, O.F. Dayi and B. Yapiskan,2002
27139,0208044, Paul Koerber and Alexander Sevrin,2002
27140,0208045, L. Mesref,2002
27141,0208046, Dongsu Bak,2002
27142,0208047, Veronika E. Hubeny,2002
27143,0208048," Robbert Dijkgraaf, Cumrun Vafa",2002
27144,0208049, L. Mesref,2002
27145,0208050, Roberto Casadio and Laura Mersini,2002
27146,0208051," J. Gutowski, G. Papadopoulos",2002
27147,0208052," D. Grumiller, W. Kummer, D.V. Vassilevich",2002
27148,0208053," J. Avan, H.M. Fried, Y. Gabellini",2002
27149,0208054, Gerard 't Hooft (Utrecht),2002
27150,0208055, K.S. Stelle,2002
27151,0208056, Barak Kol,2002
27152,0208057," H.M. Fried, Y. Gabellini",2002
27153,0208058, Xavier Bekaert and Nicolas Boulanger,2002
27154,0208059, Masashi Hamanaka and Hiroshige Kajiura,2002
27155,0208060, Walter D. Goldberger and Ira Z. Rothstein,2002
27156,0208061," A.M. Fedotov, N.B. Narozhny, V.D. Mur, V.A. Belinski",2002
27157,0208062, S. Mignemi,2002
27158,0208063," Yasunari Kurita, Masa-aki Sakagami",2002
27159,0208064, Luis Gonzalez-Mestres,2002
27160,0208065," E. Abdalla, K. H. C. Castello-Branco and A. Lima-Santos",2002
27161,0208066, Leopoldo A. Pando Zayas and Diana Vaman,2002
27162,0208067, Hiroyuki Hata and Hisashi Kogetsu (Kyoto U),2002
27163,0208068, Hongsu Kim,2002
27164,0208069, Yasutaka Katagiri and Noriaki Kitazawa,2002
27165,0208070, Alin Tirziu and Paul Fendley,2002
27166,0208071, Kiwoon Choi and Ian-Woo Kim,2002
27167,0208072, A.A. Deriglazov,2002
27168,0208073," A. Gorsky, M. Shifman",2002
27169,0208074," Seungjoon Hyun, Hyeonjoon Shin",2002
27170,0208075, A.V. Yurov,2002
27171,0208076, W. Machin and G. Papadopoulos,2002
27172,0208077, Andrei Mikhailov,2002
27173,0208078," Yaron Oz, Tadakatsu Sakai",2002
27174,0208079, Yosuke Imamura,2002
27175,0208080," Parampreet Singh, Naresh Dadhich",2002
27176,0208081, Edi Gava and K.S. Narain,2002
27177,0208082, Taichiro kugo and Keisuke Ohashi,2002
27178,0208083," M.A. Grebeniuk, V.D. Ivashchuk and V.N. Melnikov",2002
27179,0208084," O.A. Battistel, G. Dallabona",2002
27180,0208085, Arvind Rajaraman,2002
27181,0208086, Y.S. Myung,2002
27182,0208087, M.B. Halpern and C. Helfgott,2002
27183,0208088, Vladimir Dzhunushaliev,2002
27184,0208089," Metin Arik, Burak T. Kaynak",2002
27185,0208090," O. Teoman Turgut (Bogazici University, Istanbul, and KTH, Stockholm,  and Feza Gursey Institute, Istanbul)",2002
27186,0208091, Kang Li,2002
27187,0208092, Nathan Berkovits and Juan Maldacena,2002
27188,0208093, M. J. Duff,2002
27189,0208094, Shinji Mukohyama,2002
27190,0208095," Csaba Csaki, Joshua Erlich and John Terning",2002
27191,0208096," Gia Dvali, Gregory Gabadadze, M. Shifman",2002
27192,0208097," Debashis Gangopadhyay, Rajsekhar Bhattacharyya, L.P. Singh",2002
27193,0208098, S.A. Alavi,2002
27194,0208099, Everton M.C. Abreu,2002
27195,0208100, Ruth Gregory,2002
27196,0208101, V. D. Ivashchuk,2002
27197,0208102, Valeri Frolov and Dejan Stojkovic,2002
27198,0208103," D. Bailin (U. Sussex), G.V. Kraniotis (U. Halle-Wittenberg), A. Love  (Royal Holloway)",2002
27199,0208104," Sheldon Katz, Eric Sharpe",2002
27200,0208105," S. James Gates, Jr. and Lubna Rana",2002
27201,0208106, Heinz J. Rothe and Klaus D. Rothe,2002
27202,0208107, Jos\'e Figueroa-O'Farrill and Joan Sim\'on,2002
27203,0208108, Jos\'e Figueroa-O'Farrill and Joan Sim\'on,2002
27204,0208109, J.W. Moffat,2002
27205,0208110, Igor A. Bandos,2002
27206,0208111," Patrick Dorey, Andrew Pocklington and Roberto Tateo",2002
27207,0208112, Shyamoli Chaudhuri,2002
27208,0208113," Bert Schroer (CBPF, Rio de Janeiro)",2002
27209,0208114, J.G. Russo and A.A. Tseytlin,2002
27210,0208115," F.T. Brandt, Ashok Das, J. Frenkel",2002
27211,0208116, H. Reinhardt,2002
27212,0208117, Daniel F. Litim,2002
27213,0208118, Christian Brouder and Robert Oeckl,2002
27214,0208119, Andreas Recknagel (King's College London),2002
27215,0208120," Lisa Randall, Yael Shadmi and Neal Weiner",2002
27216,0208121," R. Medina, F. T. Brandt and F. R. Machado",2002
27217,0208122, J. W. Moffat,2002
27218,0208123, Oliver DeWolfe and Steven B. Giddings,2002
27219,0208124," M. C. Bento, O. Bertolami and A.A. Sen",2002
27220,0208125, Alon E. Faraggi,2002
27221,0208126, Akikazu Hashimoto and Savdeep Sethi,2002
27222,0208127," Minoru Eto, Nobuhito Maru, Norisuke Sakai and Tsuyoshi Sakata",2002
27223,0208128, B. Ram,2002
27224,0208129, A.V. Yurov,2002
27225,0208130," Peter Gilkey, Klaus Kirsten and Dmitri Vassilevich",2002
27226,0208131, Christian Brouder,2002
27227,0208132," B. Basu-Mallick, Pijush K. Ghosh and Kumar S. Gupta",2002
27228,0208133," A.E.Shabad (Lebedev Phys. Inst., Moscow)",2002
27229,0208135," Paul Mansfield, David Nolland and Tatsuya Ueno",2002
27230,0208136," Carl M. Bender, Stefan Boettcher, Peter N. Meisinger, and Qinghai Wang",2002
27231,0208137, Changhyun Ahn and Taichi Itoh,2002
27232,0208138, Carlos Castro,2002
27233,0208139, Hiroaki Kanno and Yukinori Yasui,2002
27234,0208140," Yoonbai Kim, O-Kab Kwon, Jongsu Sohn",2002
27235,0208141, Ilka Brunner and Kentaro Hori,2002
27236,0208142," Partha Mukhopadhyay, Ashoke Sen",2002
27237,0208143, Noriaki Kitazawa,2002
27238,0208144, Aziz El Rhalami and El Hassan Saidi,2002
27239,0208145, Ulrich Theis and Stefan Vandoren,2002
27240,0208146," F. Gmeiner, S. Groot Nibbelink, H.P. Nilles, M. Olechowski, M.G.A.  Walter",2002
27241,0208147, Anjan Kundu,2002
27242,0208148," Chong-Sun Chu, Valentin V. Khoze, Michela Petrini, Rodolfo Russo,  Alessandro Tanzini",2002
27243,0208149, Washington Taylor (MIT),2002
27244,0208150, M.B.Halpern,2002
27245,0208151," E.G. Floratos, G.K. Leontaris",2002
27246,0208152, A. Leznov and J. Mostovoy,2002
27247,0208153," R. Marotta, F. Nicodemi, R. Pettorino, F. Pezzella (Napoli Univ. and  INFN) and F. Sannino (NORDITA)",2002
27248,0208154," L. Anguelova, C.I. Lazaroiu",2002
27249,0208155, P. de Medeiros and C. Hull,2002
27250,0208156," Renata Kallosh, Andrei Linde, Sergey Prokushkin and Marina Shmakova",2002
27251,0208157, Renata Kallosh and Andrei Linde,2002
27252,0208158," N. Alonso-Alberca, E. Lozano-Tellechea and T. Ortin",2002
27253,0208159, Valeri V. Dvoeglazov (Universidad de Zacatecas),2002
27254,0208160," O.A. Battistel, G. Dallabona",2002
27255,0208161, Jeong-Hyuck Park,2002
27256,0208162," Katarzyna Bolonek, Piotr Kosinski",2002
27257,0208163," Brian R. Greene, Koenraad Schalm, and Gary Shiu",2002
27258,0208164," L.N. Epele (La Plata, UNLP), H. Fanchiotti (La Plata, UNLP), C.A.",2002
27259,0208165, Joan Sim\'on,2002
27260,0208166," J.R. Hiller, S.S. Pinsky, U. Trittmann",2002
27261,0208167, Kevin Goldstein and David A. Lowe,2002
27262,0208168, Artur B. Adib,2002
27263,0208169, Arthur Lue (New York University),2002
27264,0208170, B. P. Kosyakov,2002
27265,0208171," Hiroshi Umetsu, Naoto Yokoi",2002
27266,0208172," J. C. Brunelli, A. Constandache and Ashok Das",2002
27267,0208173, Stefan Schraml,2002
27268,0208174," Simeon Hellerman, John McGreevy, Brook Williams",2002
27269,0208175," L. Bonora, C.P. Constantinidis, L.A. Ferreira and E.E. Leite",2002
27270,0208176, R. Flume and R. Poghossian,2002
27271,0208177," L. Anguelova, C.I. Lazaroiu",2002
27272,0208178," N. Beisert, C. Kristjansen, J. Plefka, G.W. Semenoff, M. Staudacher",2002
27273,0208179, John H. Schwarz,2002
27274,0208180, Alejandro Rivero,2002
27275,0208181, Y. Meurice,2002
27276,0208182, Pei-Ming Ho,2002
27277,0208183," J.C. da Silva (1,2), F.C. Khanna (3,4), A. Matos Neto (1), and A.E.  Santana (1,3) ((1) Instituto de Fisica, Universidade Federal da Bahia, Campus  de Ondina, Salvador, Bahia, Brasil; (2) Centro Federal de Educacao  Tecnologica da Bahia, Salvador, Bahia, Brasil; (3) Physics Department,  Theoretical Physics Institute, University of Alberta, Edmonton, Alberta,  Canada; (4) TRIUMF, Westbrook mall, Vancouver, British Columbia, Canada)",2002
27278,0208184," T.E. Clark, Muneto Nitta, and T. ter Veldhuis",2002
27279,0208185, T.A. Larsson,2002
27280,0208186," Jin Hur, Choonkyu Lee",2002
27281,0208187," Mohsen Alishahiha, Shahrokh Parvizi",2002
27282,0208188, Timon Boehm and Robert Brandenberger,2002
27283,0208189, Miguel D. Bustamante and Sergio A. Hojman,2002
27284,0208190, O.P. Santillan,2002
27285,0208191, John H. Brodie,2002
27286,0208192," J. Alfaro, H.A. Morales-Tecotl and L.F. Urrutia",2002
27287,0208193, Jorge Alfaro and Gonzalo Palma,2002
27288,0208194," Allen C. Hirshfeld, Peter Henselder",2002
27289,0208195, Jens Mund,2002
27290,0208196," T. Okuda (Caltech), S. Sugimoto (NBI)",2002
27291,0208197, Donald Marolf and Simon F. Ross,2002
27292,0208198, David Ian Olive,2002
27293,0208199, Wung-Hong Huang,2002
27294,0208200," A. Boulahoual and M.B. Sedra (ICTP, Trieste, Italy)",2002
27295,0208201, A. A. Deriglazov,2002
27296,0208202," Patrick Dorey, Andrew Pocklington and Roberto Tateo",2002
27297,0208203, Sunil Mukhi and Nemani V. Suryanarayana,2002
27298,0208204," Maja Buric, Voja Radovanovic",2002
27299,0208205, Stephen C. Davis,2002
27300,0208206, O.B. Zaslavskii,2002
27301,0208207," G. Kofinas, E. Papantonopoulos, V. Zamarias",2002
27302,0208208," L. Del Debbio (1), H. Panagopoulos (2), E. Vicari (1) ((1) University  of Pisa and INFN, Pisa, Italy, (2) University of Cyprus, Lefkosia, Cyprus)",2002
27303,0208209, Ari Pankiewicz,2002
27304,0208210, Alexander I Nesterov and F. Aceves de la Cruz,2002
27305,0208211," Volkhard F. M\""uller",2002
27306,0208212, Z. Haba (University of Wroclaw),2002
27307,0208213," Piotr Kosinski, Katarzyna Bolonek",2002
27308,0208214, P. West,2002
27309,0208215, Joaquin Sanchez-Guillen,2002
27310,0208216, Daniel F. Litim and Jan M. Pawlowski,2002
27311,0208217, N.D. Lambert and I. Sachs,2002
27312,0208218, Thomas Fischbacher,2002
27313,0208219," Nuno D. Antunes, Edmund J. Copeland, Mark Hindmarsh, Andre Lukas",2002
27314,0208220, F. Lenz and D. Steinbacher,2002
27315,0208221," Carlos Castro, Jorge Mahecha",2002
27316,0208222, K. Konishi (U. of Pisa),2002
27317,0208223," A.R. Mkrtchyan, A.A. Saharian, L.Sh. Grigoryan, B.V. Khachatryan",2002
27318,0208224," A.Belavin, M.Jimbo",2002
27319,0208225," Gerard Clement, Dmitri Gal'tsov and Cedric Leygnac",2002
27320,0208226," M. Bouhmadi-Lopez, P.F. Gonzalez-Diaz and A. Zhuk",2002
27321,0208227, Gerard Clement and Dmitri Gal'tsov,2002
27322,0208228," A. Kirchberg, J.D. Laenge, P.A.G. Pisani and A. Wipf",2002
27323,0208229, Oisin A.P. Mac Conamhna,2002
27324,0208230, Martin Porrmann,2002
27325,0208231," David J. Gross, Andrei Mikhailov, Radu Roiban",2002
27326,0208232, Jian-Ge Zhou,2002
27327,0209001, Felix Lev,2002
27328,0209002," Neil R. Constable, Daniel Z. Freedman, Matthew Headrick and Shiraz  Minwalla",2002
27329,0209003, Sergei V. Ketov (Tokyo Metropolitan U.),2002
27330,0209004," Hiroyuki Fuji, Katsushi Ito and Yasuhiro Sekino",2002
27331,0209005, L. Mesref,2002
27332,0209006," Eduardo S. Tututi (1), Manuel Torres (2), Juan Carlos D'Olivo (3)  ((1)ECFM-UMSNH, (2)IF-UNAM, (3) ICN-UNAM)",2002
27333,0209007, A.I. Nesterov and F. Aceves de la Cruz,2002
27334,0209008," M. Chaichian, K. Nishijima and A. Tureanu",2002
27335,0209009, Kimyeong M. Lee,2002
27336,0209010, Falk Bruckmann and Pierre van Baal,2002
27337,0209011," Peter Lee, Sanefumi Moriyama, Jongwon Park",2002
27338,0209012, Ranjan Kumar Ghosh and Palash B. Pal,2002
27339,0209013, Hongsu Kim,2002
27340,0209014," M.O. Katanaev, I.V. Volovich (Steklov Math. Inst., Moscow)",2002
27341,0209015, Norma G. Sanchez,2002
27342,0209016, Norma G. Sanchez,2002
27343,0209017," J. Lukierski (Institute for Theoretical Physics, University of",2002
27344,0209018, R. Bhattacharyya,2002
27345,0209019, An\'{\i}bal Iucci and Carlos M. Na\'on,2002
27346,0209020," G. Flynn, J. Rasmussen, M. Tahic, M.A. Walton",2002
27347,0209021," Yue-Liang Wu (ITP, Cas)",2002
27348,0209022, Alan A. Coley and R.J. van den Hoogen,2002
27349,0209023, D. Sanchez-Ruiz (Universidad Complutense de Madrid),2002
27350,0209024, Masud Chaichian and Peter Presnajder,2002
27351,0209025, David Dudal and Henri Verschelde,2002
27352,0209026," P.A. Grassi (YITP, Stony Brook), G. Policastro (Scuola Normale Pisa  and NYU), and P. van Nieuwenhuizen (YITP, Stony Brook)",2002
27353,0209027," D. Bazeia, L. Losano, J.M.C. Malbouisson",2002
27354,0209028," S.J. Brodsky, J.R. Hiller, G. McCartor",2002
27355,0209029, A.J.M. Medved (University of Alberta),2002
27356,0209030," Ignatios Antoniadis, Ruben Minasian and Pierre Vanhove",2002
27357,0209031," G. Arcioni, M. Carfora, C. Dappiaggi, A. Marzuoli",2002
27358,0209032," David Alba (Universita' di Firenze), Luca Lusanna (INFN, Firenze)",2002
27359,0209033," A. Brizola, S.R. Gobira, Marcos Sampaio, M.C. Nemes (UFMG - Brasil)",2002
27360,0209034," Gary Gibbons, Koji Hashimoto, Piljin Yi",2002
27361,0209035, Annamaria Kiss and Emmanuel Loyer,2002
27362,0209036," V.S. Alves, Ashok Das and Silvana Perez",2002
27363,0209037, Harold Blas,2002
27364,0209038," Spencer Chang, Howard Georgi",2002
27365,0209039," Andrei Barvinsky (Lebedev Inst.), Saurya Das (U of New Brunswick),  Gabor Kunstatter (U of Winnipeg)",2002
27366,0209040, R.L.Mkrtchyan,2002
27367,0209041," Jian-gang Hao, Xin-zhou Li",2002
27368,0209042, Noriaki Ikeda,2002
27369,0209043," Shun'ya Mizoguchi, Takeshi Mogami, Yuji Satoh",2002
27370,0209044, B. Pioline (LPTHE) and A. Waldron (UC Davis),2002
27371,0209045, Moshe Moshe and Jean Zinn-Justin,2002
27372,0209046," Carla Biggio (1), Ferruccio Feruglio (1), Andrea Wulzer (2) and Fabio  Zwirner (2) ((1) Univ. and INFN, Padua, Italy, (2) Univ. and INFN, Rome La  Sapienza, Italy)",2002
27373,0209047, Joseph A. Minahan (Uppsala),2002
27374,0209048," Uwe Grimm (The Open University, Milton Keynes)",2002
27375,0209049, Ramzi R. Khuri,2002
27376,0209050," Adam Lewandowski, Michael J. May and Raman Sundrum",2002
27377,0209051, T. Wiseman,2002
27378,0209052," M. Mintchev, E. Ragoucy, P. Sorba",2002
27379,0209053, J.A. Gracey,2002
27380,0209054, Somdatta Bhattacharyya and S. Roy,2002
27381,0209055," G. Bandelloni (INFN-Genoa), S. Lazzarini (CPT-Marseille)",2002
27382,0209056," F.A. Dolan, H. Osborn",2002
27383,0209057," Takehiro Azuma, Maxime Bagnoud",2002
27384,0209058, Ricardo Bentin,2002
27385,0209059," Nathan Berkovits (IFT/UNESP, Sao Paulo)",2002
27386,0209060," W. D. Linch III, Markus A. Luty, J. Phillips",2002
27387,0209061," Luigi Cantini, Pietro Menotti",2002
27388,0209062, Miloslav Znojil,2002
