Paper Id,Authors,Year
0212107, Henric Larsson,2002
0212108," Daisuke Ida, Kin-ya Oda, and Seong Chan Park",2002
0212109," Marianna Larosa (U. Roma ""Tor Vergata"")",2002
0212110," J.J. Rosales, V.I. Tkach, J. Torres",2002
0212111, Vasilis Niarchos and Nikolaos Prezas,2002
0212112," D. Bailin, G. V. Kraniotis, A.Love",2002
0212113," T. Banks, W. Fischler",2002
0212114, A. Marshakov,2002
0212115," V. Frolov, S. V. Sushkov and A. Zelnikov",2002
0212116," G. Arutyunov, F.A. Dolan, H. Osborn, E. Sokatchev",2002
0212117, Sergey M. Klishevich and Mikhail S. Plyushchay,2002
0212118, Umut Gursoy,2002
0212119, Thomas Quella and Volker Schomerus,2002
0212120," D.G. Delfrate, F.P. Devecchi, D.F. Marchioro",2002
0212121, Hisao Suzuki,2002
0212122, Ashok Das and J. Frenkel,2002
0212123, Subir Ghosh (Indian Statistical Institute),2002
0212124," Zhe Chang, Shao-Xia Chen, and Xin-Bing Huang",2002
0212125," A. Achucarro, A.C. Davis, M. Pickles, J. Urrestilla",2002
0212126, M. H. Dehghani and A. Khoddam-Mohammadi,2002
0212127," M. Arik, U. Kayserilioglu",2002
0212128, Miguel Tierz,2002
0212129," M. Arik, S. Gun, A. Yildiz",2002
0212130, Ricardo Garcia-Salcedo and Nora Breton,2002
0212131, Xavier Bekaert and Nicolas Boulanger,2002
0212132," Roberto Emparan, Juan Garcia-Bellido, Nemanja Kaloper",2002
0212133," A. P. Balachandran, G. Immirzi",2002
0212134," A. A. Abrikosov, jr.",2002
0212135," Matthias Blau, Martin O'Loughlin",2002
0212136," N. R. Constable, J. Erdmenger, Z. Guralnik, I. Kirsch",2002
0212137, Ian I. Kogan and Dimitri Polyakov,2002
0212138, Steven S. Gubser and Igor R. Klebanov,2002
0212139," J. D. Edelstein, A. Paredes, A. V. Ramallo",2002
0212140," S. Deser (Brandeis U.), L. Griguolo (Parma U.) and D. Seminara  (Florence U.)",2002
0212141," L. Andrianopoli, R. D'Auria, S. Ferrara, M. A. Lledo",2002
0212142," S. Bellucci, E. Ivanov and S. Krivonos",2002
0212143, Rui Neves and Cenalo Vaz,2002
0212144, Raul Rabadan and Gary Shiu,2002
0212145," Jason Kumar, Arvind Rajaraman",2002
0212146, R. Jackiw,2002
0212147," Amit Loewy, Yaron Oz",2002
0212148," A. Achucarro, J. Urrestilla",2002
0212149, Andre van Tonder (Brown University),2002
0212150," A. Buchel, J. Walcher",2002
0212151, Stephon H.S. Alexander,2002
0212152, Hyeong-Chan Kim and Jae Hyung Yee,2002
0212153, L. Mersini and M. Bastero-Gil,2002
0212154, J. Reuter (TU Darmstadt),2002
0212155," Thibault Damour (IHES, Bures), Ian I. Kogan (Oxford U.) and Antonios  Papazoglou (Bonn U.)",2002
0212156," J.M. Gracia-Bondia (Univ. de Costa Rica), S. Lazzarini (CPT-Marseille)",2002
0212157," Alexander A. Osipov and Brigitte Hiller (Centro de Fisica Teorica da  Universidade de Coimbra, Portugal)",2002
0212158," Vladimir Dotsenko, Jesper Lykke Jacobsen, Raoul Santachiara",2002
0212159, Nicol\'{a}s E. Grandi and Adri\'{a}n R. Lugo,2002
0212160, David C. Dunbar and Nicolaus W. P. Turner,2002
0212161," Pasquale Calabrese, Andrea Pelissetto, Paolo Rossi, Ettore Vicari",2002
0212162, Paolo Di Vecchia,2002
0212163, Tamar Friedmann and Herman Verlinde,2002
0212164, R.Parthasarathy and K.S.Viswanathan,2002
0212165, George Siopsis,2002
0212166," Steve Corley, Sanjaye Ramgoolam",2002
0212167, Andreas Gustavsson,2002
0212168," Vitor Cardoso, Oscar J. C. Dias, and Jose' P. S. Lemos",2002
0212169," S.E.Derkachov, G.P.Korchemsky and A.N.Manashov",2002
0212170, Julieta Medina and Denjoe O'Connor,2002
0212171, C. Adam,2002
0212172, Li-Sheng Tseng,2002
0212174, Ruben Mkrtchyan,2002
0212175," Masato Arai, Shigeo Fujita, Masashi Naganuma, Norisuke Sakai",2002
0212176," Hiromi Kase, Katsusada Morita, Yoshitaka Okumura and Eizou Umezawa",2002
0212177," Mirjam Cvetic, Ioannis Papadimitriou, Gary Shiu",2002
0212178, Felix M. Lev,2002
0212179," Jan Brugues, Joaquim Gomis, Toni Mateos, Toni Ramirez",2002
0212180," M. Botta Cantcheff (CBPF, GFT)",2002
0212181," L. Girardello, M. Porrati and A. Zaffaroni",2002
0212182," D. Dudal, H. Verschelde and S.P. Sorella",2002
0212183," Luca Martucci, Pedro J. Silva",2002
0212184, Kostas Skenderis and Marika Taylor,2002
0212185," D. Francia, A. Sagnotti (U. Roma ""Tor Vergata"")",2002
0212186," A. Batrachenko, M. J. Duff and J. X. Lu",2002
0212187, Dmitri Diakonov (NORDITA and St. Petersburg NPI),2002
0212188," Tsuguhiko Asakawa, Shigeki Sugimoto, Seiji Terashima",2002
0212189, Arkady L. Kholodenko,2002
0212190, Chethan N. Gowdigere and Nicholas P. Warner,2002
0212191," Zhu-Jun Zheng, Jun-Bao Wu and Chuan-Jie Zhu",2002
0212192," Tomoaki Nagasawa, Makoto Sakamoto and Kazunori Takenaga",2002
0212193, Ofer Aharony,2002
0212194, Ivan K. Kostov,2002
0212195," Paul Bressler, Alexander Chervov",2002
0212196, Hsien-Chung Kao and Jen-Chi Lee,2002
0212197, Marcus Berg,2002
0212198," Zhu-Jun Zheng, Jun-Bao Wu, Chuan-Jie Zhu",2002
0212199, Stefan Forste,2002
0212200, Thomas Mohaupt,2002
0212201, J. Lukierski (Wroclaw) and F. Toppan (Rio de Janeiro),2002
0212202, Thomas Heinzl (FSU Jena),2002
0212203, P. Merlatti,2002
0212204," S. Bellucci, A. Galajinsky, E. Ivanov and S. Krivonos",2002
0212205," Elcio Abdalla, L.Alejandro Correa-Borbonet",2002
0212206," Adam Falkowski, Hans-Peter Nilles, Marek Olechowski and Stefan  Pokorski",2002
0212207," Henrique Boschi-Filho, Nelson R. F. Braga",2002
0212208, J. A. Minahan and K. Zarembo (Uppsala),2002
0212209," Naureen Goheer, Matthew Kleban, Leonard Susskind",2002
0212210," Oleg Lunin, Juan Maldacena and Liat Maoz",2002
0212211, Gottfried Curio,2002
0212212," Yves Demasure, Romuald A. Janik",2002
0212213," L. V. Laperashvili (ITEP, Moscow, Russia), H. B. Nielsen (NBI,  Copenhagen, Denmark) D. A. Ryzhikh (ITEP, Moscow, Russia)",2002
0212214, S. Aoyama and T. Masuda,2002
0212215," Micha Berkooz, Ben Craps, David Kutasov, Govindan Rajesh",2002
0212216," M. de Roo, D.B. Westra and S. Panda",2002
0212217," Constantin Bachas (ENS, Paris)",2002
0212218," S. Katz, T. Pantev, E. Sharpe",2002
0212219," Zhu-Jun Zheng, Jun-Bao Wu, Chuan-Jie Zhu",2002
0212220, Shyamoli Chaudhuri,2002
0212221," Burt A. Ovrut, Tony Pantev and Rene Reinbacher",2002
0212222," S.L.Dubovsky, V.A.Rubakov",2002
0212223, Michal Fabinger and Simeon Hellerman (Stanford U. ITP and SLAC),2002
0212224," Thorsten Ohl (Wuerzburg University), Juergen Reuter (Karlsruhe  University)",2002
0212225, Nathan Seiberg,2002
0212226," M. Faber, A. N. Ivanov",2002
0212227, Jaume Garriga and Alex Pomarol,2002
0212228, Peter Ouyang,2002
0212229, Yi-shi Duan and Peng-ming Zhang,2002
0212230," Yuri V. Kovchegov (U. of Washington), D. T. Son (INT)",2002
0212231, Changhyun Ahn and Soonkeon Nam,2002
0212232, Wojciech Krolikowski,2002
0212233, Gottfried Curio,2002
0212234," E. Harikumar, Indrajit Mitra and H. S. Sharatchandra",2002
0212235, David Tong,2002
0212236," L. Andrianopoli, R. D'Auria, S. Ferrara and M.A. Lledo'",2002
0212237," E. Megias, E. Ruiz Arriola and L.L. Salcedo",2002
0212238," P. Castorina (1,2), A. Iorio (1), D. Zappala (2) ((1) MIT, (2) INFN  and University of Catania)",2002
0212239," Bernard de Wit, Henning Samtleben, Mario Trigiante",2002
0212240," R. P. Malik (Bose National Centre, Calcutta)",2002
0212242," Shmuel Elitzur, Amit Giveon, Eliezer Rabinovici",2002
0212243, J. Teschner,2002
0212244, L.R. Huiszoon,2002
0212245, Bernard de Wit,2002
0212246," Norihiro Iizuka, Daniel Kabat, Gilad Lifschytz and David A. Lowe",2002
0212247, Edward Witten,2002
0212248," Finn Larsen, Asad Naqvi and Seiji Terashima",2002
0212249," J\""urg K\""appeli",2002
0212250," Jan de Boer, Eric Gimon, Koenraad Schalm, Jeroen Wijnhout",2002
0212251, Merab Gogberashvili,2002
0212252, Iosif Bena and Calin Ciocarlie,2002
0212253, Marco Matone,2002
0212254, Korkut Bardakci and Charles B. Thorn,2002
0212255," Marcus Berg, Michael Haack and Henning Samtleben",2002
0212256," T. Damour (I.H.E.S., Bures-sur-Yvette), M. Henneaux (U.L.B.,  Bruxelles), H. Nicolai (AEI, Golm)",2002
0212257," Bert Janssen, Yolanda Lozano",2002
0212258," W. Bietenholz, F. Hofheinz and J. Nishimura",2002
0212259," M. Chaichian, M. M. Sheikh-Jabbari and A. Tureanu",2002
0212260, Marco Matone,2002
0212261," Michael Chesterman (Queen Mary, London)",2002
0212262, Victor O. Rivelles,2002
0212263, Matthias Brandle and Andre Lukas,2002
0212264, H. Reinhardt,2002
0212265," Neil R. Constable, Johanna Erdmenger, Zachary Guralnik and Ingo Kirsch",2002
0212266, D. Bahns,2002
0212267, Thomas Curtright and Cosmas Zachos,2002
0212268, Daniel Friedan,2002
0212269," N. Beisert, C. Kristjansen, J. Plefka, M. Staudacher",2002
0212270, Yasuhiro Abe and V.P. Nair,2002
0212271, Filipe Moura,2002
0212272," F. Anselmo (CERN), J. Ellis (CERN), D.V. Nanopoulos (Texas A&M, HARC,  Athens Academy), G. Volkov (CERN, LAPP, PNPI)",2002
0212273, Michael Forger and Axel Winterhalder,2002
0212274, Bo Feng,2002
0212275," J.deBoer, M.B.Halpern and C.Helfgott",2002
0212276, Toshiaki Tanaka,2002
0212277," Per Kraus, Hirosi Ooguri, and Stephen Shenker",2002
0212278, Sebastien Gurrieri and Andrei Micu,2002
0212279," Amer Iqbal, Amir-Kian Kashani-Poor",2002
0212280," A. Bohm, H. Kaldass and S. Wickramasekara",2002
0212281, Christos Kokorelis,2002
0212282," A. Bohm, H. Kaldass and S. Wickramasekara",2002
0212283, Michael Maziashvili,2002
0212284, Satoshi Iso and Keiichi Nagao,2002
0212285," H. Belich, Jr.,(CBPF and GFT) O.M. Del Cima, M.M. Ferreira, Jr.,(UFMA  and GFT) J.A. Helayel-Neto (CBPF and GFT)",2002
0212286, P.O. Kazinski and A.A. Sharapov,2002
0212287, Pietro Fr\`e and Leonardo Modesto,2002
0212288," Yves Brihaye (University of Mons, Belgium), A. Chakrabarti (Ecole  Polytechnique, France), Betti Hartmann (University of Durham, UK) and D. H.  Tchrakian (NUIM & DIAS, Ireland)",2002
0212289," B. Geyer (U. of Leipzig), D.M. Gitman (U. of Sao Paulo), I.V. Tyutin  (Lebedev Institute)",2002
0212290, T. Padmanabhan,2002
0212291, P. West,2002
0212292, S. Deser and Bayram Tekin,2002
0212293," M. Shifman, A. Yung",2002
0212294, Bobby S Acharya,2002
0212295," S. Bellucci, E. Ivanov and S. Krivonos",2002
0212296," V. Pestun, K. Zarembo",2002
0212297," E.T.Akhmedov (ITEP, Moscow)",2002
0212298, O. B. Zaslavskii,2002
0212299, Sebastian Franco and Amihay Hanany,2002
0212300, Gustav W Delius and Alan George,2002
0212302, Hidenori Sonoda,2002
0212303," E. Ivanov, S. Krivonos, O. Lechtenfeld",2002
0212304, S.G. Matinyan (Yerevan Physics Institute) and Y. Jack Ng (University  of North Carolina),2002
0212305," L.P. Colatto, J.A. Helayel-Neto, M. Hott, and Winder A. Moura-Melo",2002
0212306, Shin'ichi Nojiri and Sergei D. Odintsov,2002
0212307, Edward Goldstein and Sergey Prokushkin (Stanford University),2002
0212308," Danny Birmingham, Ivo Sachs and Sergey N. Solodukhin",2002
0212309, Artur Sergyeyev,2002
0212310," Zhe Chang, Shao-Xia Chen, Xin-Bing Huang, Hai-Bao Wen",2002
0212311, A. Kapustnikov and A. Shcherbakov,2002
0212312," J. C. Fabris, R. G. Furtado, Patrick Peter, and N. Pinto-Neto",2002
0212313," Eric D'Hoker, I.M. Krichever and D.H. Phong",2002
0212314," Masafumi Fukuma, So Matsuura and Tadakatsu Sakai",2002
0212315, S. Larin and P. van Nieuwenhuizen,2002
0212316, Yuri Aisaka and Yoichi Kazama,2002
0212317," M. Sami, T. Padmanabhan",2002
0212318," G. Cristofano, V. Marotta, A. Naddeo (Univ. degli Studi di Napoli)",2002
0212319, Marcelo Carvalho and A. L. Oliveira,2002
0212320," Akira Kokado (1), Takashi Okamura (2) and Takesi Saito (2) ((1) Kobe  International Univ., (2) Dept. of Phys., Kwansei Gakuin Univ.)",2002
0212321, Ciprian Acatrinei,2002
0212322, Martin B. Einhorn,2002
0212323," H. Lu, C.N. Pope and E. Sezgin",2002
0212324," A.Nichols, R.Manvelyan and G.Savvidy",2002
0212325, Mohammad Nouri-Zonoz and Ali Reza Tavanfar,2002
0212326," Yoonbai Kim, Chae Young Oh, Namil Park (Sungkyunkwan U.)",2002
0212327, Andrei Frolov and Lev Kofman,2002
0212328, Xingang Chen and Erick J. Weinberg,2002
0212329, Hitoshi Nishino and Subhash Rajpoot,2002
0212330," H. Belich, M.M. Ferreira Jr, J.A. Helayel-Neto and M.T.D. Orlando",2002
0212331," Tetsuya Shiromizu, Kazuya Koyama, Keitaro Takahashi",2002
0212332, Michael B. Green (DAMTP) and Stefano Kovacs (AEI),2002
0212333," Matt Visser (Victoria University of Wellington), David L. Wiltshire  (University of Canterbury)",2002
0212334," Saurya Das (Univ of New Brunswick), Gabor Kunstatter (Univ of  Winnipeg)",2002
0212335," A. Kling, O. Lechtenfeld, A.D. Popov, S. Uhlmann",2002
0212336, Emmanuel T. Rodulfo and Joseph Ambrose G. Pagaran,2002
0212337," M. Nishimura, Y. Tanii",2002
0212338, Zheng Yin,2002
0212339, Axel Krause,2002
0212340, R. Loll (U. Utrecht),2002
0212341, F. Loran,2002
0212342, P. Baseilhac and M. Stanishkov,2002
0212343," Seungjoon Hyun, Jaemo Park and Hyeonjoon Shin",2002
0212344," R. Brustein, S.P. de Alwis, E.G. Novak",2002
0212345, Miao Li,2002
0212346," Pierre Henry-Labord\`ere (Queen Mary and Westfield College, London),  Bernard Julia and Louis Paulot (Laboratoire de Physique Th{\'e}orique ENS  Paris)",2002
0212347," Jose A. de Azcarraga, Jose M. Izquierdo, Moises Picon and Oscar Varela",2002
0212348, Beatriz Gato-Rivera,2002
0301001, I.V. Kanatchikov,2003
0301002, Steven S. Gubser and Arkadas Ozakin,2003
0301003, Davoud Kamani,2003
0301004, R Delbourgo and M L Roberts,2003
0301005, Antoine Van Proeyen,2003
0301006," Freddy Cachazo, Nathan Seiberg and Edward Witten",2003
0301007, Jian-zu Zhang,2003
0301008, Jesper Levinsen,2003
0301009, R.R.Metsaev,2003
0301010, A.J.M. Medved (University of Alberta),2003
0301011, Changhyun Ahn,2003
0301012, Alexander Barabanschikov,2003
0301013, Y. M. Cho,2003
0301014, Ali H. Chamseddine (CAMS-AUB),2003
0301015, Hector Figueroa and Jose M. Gracia-Bondia,2003
0301016, O.V. Shaynkman,2003
0301017," Hermann Nicolai, Thomas Fischbacher",2003
0301018, Chuan-Jie Zhu,2003
0301019," Taro Kashiwa (Ehime Univ.), Tomohiko Sakaguchi (Kyushu Univ.)",2003
0301020," T. Harmark, N.A. Obers",2003
0301021, Fabio Riccioni,2003
0301022," Louise C. Martin, Christian Schubert, Victor M. Villanueva Sandoval",2003
0301023," Aharon Casher, Pawel O. Mazur and Andrzej J. Staruszkiewicz",2003
0301024," Pietro Fre', Mario Trigiante and Antoine Van Proeyen",2003
0301025, Victor O. Rivelles,2003
0301026, M. M. Akbar and G. W. Gibbons,2003
0301027, Vakif K. Onemli and Bayram Tekin,2003
0301028, E. Verlinde and M. Vonk,2003
0301029, Martijn Wijnholt,2003
0301030," B. Chandrasekhar, Prasanta K. Panigrahi",2003
0301031, Ali Kaya and Tonguc Rador,2003
0301032, Angel M. Uranga,2003
0301033," A.Borowiec, J. Lukierski and V.N. Tolstoy",2003
0301034, Jean Alexandre,2003
0301035, Yuji Sugawara,2003
0301036, Chong-Sun Chu and Valentin V. Khoze,2003
0301037, Luis J. Boya (Universidad de Zaragoza),2003
0301038, M. Gutperle (Stanford) and A. Strominger (Harvard),2003
0301039, Glenn Barnich,2003
0301040," Hiroshi Ishikawa (Tohoku U.), Atsushi Yamaguchi (U. Tokyo, Komaba)",2003
0301041, B. B. Deo,2003
0301042," A. Leclair, J.M. Roman, G. Sierra (IFT, Uam-Csic, Madrid, Spain)",2003
0301043, Igor Batalin and Igor Tyutin,2003
0301044," D.V. Gal'tsov, V.V. Dyadichev",2003
0301045," E. Harikumar, Indrajit Mitra, H. S. Sharatchandra",2003
0301046," Oscar J. C. Dias, Jose' P. S. Lemos",2003
0301047," S. V. Demidov, S. L. Dubovsky, V. A. Rubakov, S. M. Sibiryakov",2003
0301048," Joel Giedt, Erich Poppitz, Moshe Rozali",2003
0301049," Soo-Jong Rey, Shigeki Sugimoto",2003
0301050, Pierre Ramond,2003
0301051, Joseph Ambrose G. Pagaran,2003
0301052, L\'aszl\'o \'A. Gergely,2003
0301053," Antonio S. de Castro, Wiliam G. Pereira",2003
0301054, V.E. Didenko and M.A. Vasiliev,2003
0301055, Yusuke Kimura (RIKEN),2003
0301056," J. Lukierski (Wroclaw Univ.), V.D. Lyakhovsky (Sankt-Petersburg Univ.)  and M. Mozrzymas (Wroclaw Univ.)",2003
0301057," L. B\'egin, J.-F. Fortin, P. Jacob and P. Mathieu",2003
0301058, G. Arutyunov and E. Sokatchev,2003
0301059, Philip A. DeBoer and Moshe Rozali,2003
0301060," B.Geyer, D.M.Gitman, P.M.Lavrov, P.Yu.Moshin",2003
0301061," D. Grumiller, W. Kummer and D.V. Vassilevich",2003
0301062," A. A. Andrianov (1,2), A. V. Sokolov (2)((1)INFN, Sezione di Bologna,  Italy; (2) St.Petersburg State University)",2003
0301063," Peter Kaste, Ruben Minasian, Michela Petrini, Alessandro Tomasiello",2003
0301064, Michel Bauer and Denis Bernard,2003
0301065, Sudhakar Panda and Dmitri Sorokin,2003
0301066," I. Dadic, L. Jonke, S. Meljanac (Rudjer Boskovic Institute)",2003
0301067," Mikhail Plyushchay, Dmitri Sorokin and Mirian Tsulaia",2003
0301068, S. Deser and A. Waldron,2003
0301069," D.V. Gal'tsov, V.V. Dyadichev",2003
0301070, S.E.Parkhomenko (L.D.Landau Institute for Theoretical Physics),2003
0301071," L.Chekhov, A.Marshakov, A.Mironov, D.Vasiliev",2003
0301072," Bin Wang, Li-Hui Xue, Xinmin Zhang and W-Y. P. Hwang",2003
0301073, Y.S. Myung,2003
0301074, Sergei V. Ketov (Tokyo Metropolitan U.),2003
0301075, Taejun Lee and Chaiho Rim,2003
0301076," Chanju Kim, Hang Bae Kim, Yoonbai Kim, O-Kab Kwon",2003
0301077," E. V. Orlov, A. I. Sokolov (Saint Petersburg Electrotechnical  University, Saint Petersburg, Russia)",2003
0301078, A. Levin and M. Olshanetsky,2003
0301079, Nadav Drukker,2003
0301080, Mohsen Alishahiha and Ori J. Ganor,2003
0301081," Suphot Musiri, George Siopsis",2003
0301082," Bert Schroer (CBPF, Rio de Janeiro)",2003
0301083, Kiyoshi Kamimura and Makoto Sakaguchi,2003
0301084, Nguyen Tien Binh,2003
0301085, I.A. Batalin and M.A. Grigoriev,2003
0301086," Domenec Espriu, Luca Tagliacozzo",2003
0301087, A. L. Cavalcanti de Oliveira and E. R. Bezerra de Mello,2003
0301088, H. Babujian and M. Karowski,2003
0301089, G. Bonelli (U.L.B.),2003
0301090," Seungjoon Hyun, Jeong-Hyuck Park and Sang-Heon Yi",2003
0301091, Alessandro Torrielli,2003
0301092," Sylvain Ribault (CPHT, Ecole Polytechnique)",2003
0301093, R. de Lima Rodrigues and A. N. Vaidya,2003
0301094, Washington Taylor (MIT),2003
0301095, Nobuyoshi Ohta,2003
0301096," Seung-Kook Kim, Yong-Wan Kim, and Young-Jai Park",2003
0301097, M.P. Fry,2003
0301098, Klaus Behrndt,2003
0301099," Adi Armoni, Esperanza Lopez, Angel M. Uranga",2003
0301100," D. Bahns (1), S. Doplicher (2), K. Fredenhagen (1) and G. Piacitelli  (2) ((1) II. Institut f\""ur Theoretische Physik, Universit\""at Hamburg, (2)  Dipartimento di Matematica, Universit\`a di Roma ""La Sapienza"")",2003
0301101," James M. Cline, Hassan Firouzjahi",2003
0301102, Olalla A. Castro-Alvaredo and Andreas Fring,2003
0301103, S. Khlebnikov,2003
0301104," E. D'Hoker, P. Heslop, P. Howe, A.V. Ryzhov",2003
0301105, Marta Gomez-Reino,2003
0301106, G. Dourado Barbosa,2003
0301107," Bert Schroer (CBPF, Rio de Janeiro)",2003
0301108," Ion I. Cot\u{a}escu, Mihai Visinescu",2003
0301109, Roberto Iengo and Jorge G. Russo,2003
0301110, Ari Pakman (Hebrew U.),2003
0301111," G. Morchio, F. Strocchi\\  The convergence of integrals over charge densities is discussed in relationwith the problem of electric charge and (non-local) charged states in QuantumElectrodynamics (QED). Delicate, but physically relevant, mathematical pointslike the domain dependence of local charges as quadratic forms and the timesmearing needed for strong convergence of integrals of charge densities areanalyzed. The results are applied to QED and the choice of time smearing isshown to be crucial for the removal of vacuum polarization effects responiblefor the time dependence of the charge (Swieca phenomenon). The possibility ofconstructing physical charged states in the Feynman-Gupta-Bleuler gauge aslimits of local states vectors is discussed, compatibly with the vanishing ofthe Gauss charge on local states. A modification by a gauge term of the Diracexponential factor which yields the physical Coulomb fields from theFeynman-Gupta-Bleuler fields is shown to remove the infrared divergence ofscalar products of local and physical charged states, allowing for aconstruction of physical charged fields with well defined correlation functionswith local fields.\\",2003
0301112, Ali H. Chamseddine (CAMS/AUB),2003
0301113," Giuseppe Bimonte, Giampiero Esposito, Giuseppe Marmo, Cosimo  Stornaiolo",2003
0301114, A. F. de Lima and R. de Lima Rodrigues,2003
0301115, Detlev Buchholz,2003
0301116, Marko Kolanovic,2003
0301117, G.W. Gibbons,2003
0301118, R. Apreda,2003
0301119," Thomas Chen, Juerg Froehlich, Johannes Walcher",2003
0301120, Jung-Tay Yee and Piljin Yi,2003
0301121," H.W. Braden, V.A. Dolgushev, M.A. Olshanetsky and A.V. Zotov",2003
0301122," C.P. Burgess, P. Martineau, F. Quevedo, G. Tasinato and I. Zavala",2003
0301123," Enrique Alvarez, Jorge Conde and Lorenzo Hernandez",2003
0301124," L. C. T. de Brito, M. Gomes, Silvana Perez and A. J. da Silva",2003
0301125," Jan Louis, Thomas Mohaupt, Marco Zagermann",2003
0301126, Marco Zagermann,2003
0301127," D.G.C. McKeon (University of Western Ontario), T.N. Sherry (National  University of Ireland, Galway)\\  Supersymmetry is considered in spaces of constant curvature (spherical, deSitter and Anti-de Sitter spaces) of two, three and four dimensions.\\",2003
0301128, H.C. Rosu,2003
0301129, C. Armendariz-Picon and Patrick B. Greene,2003
0301130," Andrew Chamblin (Queen Mary), Joshua Erlich (U. Washington)",2003
0301131," T. S. Biro, S. G. Matinyan, B. Muller",2003
0301132," Sang Pyo Kim (Kunsan Nat'l Univ.), Don N. Page (Univ. Alberta)",2003
0301133," Kirk Kaminsky, Yuji Okawa and Hirosi Ooguri (Caltech)",2003
0301134," Bozhidar Z. Iliev (Institute for Nuclear Research and Nuclear Energy,  Bulgarian Academy of Sciences, Sofia, Bulgaria)",2003
0301135," A. Dymarsky, V. Pestun",2003
0301136," H. Itoyama, A. Morozov",2003
0301137," I.Ya.Aref'eva, L.V.Joukovskaya and A.S.Koshelev",2003
0301138, John H. Brodie (Perimeter I.) and Damien A. Easson (McGill U.),2003
0301139," Prasanta K. Tripathy, Sandip P. Trivedi",2003
0301140," M. Sami, Pravabati Chingangbam and Tabish Qureshi",2003
0301141, George E. A. Matsas and Daniel A. T. Vanzella,2003
0301142," Chanju Kim, Hang Bae Kim, Yoonbai Kim, O-Kab Kwon",2003
0301143, J.S.Dowker and Klaus Kirsten,2003
0301144," Anindya Biswas, Sudipta Mukherji and Shesansu Sekhar Pal",2003
0301146," A. Borowiec, M. Ferraris and M. Francaviglia",2003
0301147," Alon E. Faraggi, Richard S. Garavuso",2003
0301148, M. Haskins and J.M. Speight,2003
0301149, Elias C. Vagenas,2003
0301150," Thomas Klose (Potsdam, Max Planck Inst.)",2003
0301151, A. Delgado and M. Redi,2003
0301152, Miguel D. Bustamante and Sergio A. Hojman,2003
0301153, M. Toller,2003
0301154, Stephen Pinsky,2003
0301155, L. Bergamin and P. Minkowski,2003
0301156, S. Maxson,2003
0301157, Frank Ferrari (University of Neuchatel),2003
0301158, S. Maxson,2003
0301159, S. Maxson,2003
0301160, S. Maxson,2003
0301161," Katrin Becker, Melanie Becker, Keshav Dasgupta, Paul S. Green",2003
0301162, Yang-Hui He,2003
0301163, Francesco Toppan (CBPF),2003
0301164," Tohru Eguchi, Yuji Sugawara and Satoshi Yamaguchi",2003
0301165," Kazuya Koyama, Keitaro Takahashi",2003
0301166, Shoichi Ichinose,2003
0301167, K.V.Stepanyantz,2003
0301168," T. Multamaki, I. Vilja",2003
0301169, J. Spinelly and E. R. Bezerra de Mello,2003
0301170, Thierry Grandou,2003
0301171," Wolfgang M\""{u}ck",2003
0301172," Patrick Peter, Christophe Ringeval and Jean-Philippe Uzan",2003
0301173," Lubos Motl, Andrew Neitzke",2003
0301174, Rabin Banerjee,2003
0301175," Min-Young Choi, Choonkyu Lee",2003
0301176, Yoshiki Hiraoka,2003
0301177, Jihn E. Kim,2003
0301178," Josep M. Pons (Barcelona U., ECM) and Pere Talavera (Barcelona,  Polytechnic U.)",2003
0301179," Akira Ishida, Shozo Uehara",2003
0301180," Bruce A. Bassett (Portsmouth), Monica Borunda (ISAS-SISSA), Marco  Serone (ISAS-SISSA), Shinji Tsujikawa (Univ. of Tokyo)",2003
0301181," J\""urgen Fuchs, Ingo Runkel, Christoph Schweigert",2003
0301182, Ulf H. Danielsson,2003
0301183," V. Elias (University of Western Ontario), D.G.C. McKeon (University of  Western Ontario), T.G. Steele (University of Saskatchewan)\\  We discuss the application of the method of characteristics to therenormalization-group equation for the perturbative QCD series within theelectron-positron annihilation cross-section. We demonstrate how one suchrenormalization-group improvement of this series is equivalent to a closed-formsummation of the first four towers of renormalization-group accessiblelogarithms to all orders of perturbation theory.\\",2003
0301184," Jos Gheerardyn, Bert Janssen",2003
0301185," M Luebcke, A.J. Niemi and K. Torokoff",2003
0301186," Gianluca Grignani, Marta Orselli, Gordon W. Semenoff and Diego  Trancanelli",2003
0301187," James T. Liu, Leopoldo A. Pando Zayas and Diana Vaman",2003
0301188," R. MacKenzie, M.-A. Vachon, U. F. Wichoski",2003
0301189," Andrew R. Frey (UC, Santa Barbara)",2003
0301190," Jack Gegenberg, Cristian Martinez, and Ricardo Troncoso",2003
0301191," Jin Young Kim, Yoonbai Kim, James E. Hetrick",2003
0301192, Pavlos Pasipoularides,2003
0301193, Benedicte Ponsot,2003
0301194, V. A. De Lorenci and E. S. Moreira Jr (UNIFEI-Itajuba'),2003
0301195, Nicolas Couchoud,2003
0301196, A.Mironov,2003
0301197," D. G. Barci, L. E. Oxman, S. P. Sorella",2003
0301198," C. Cartier, R. Durrer and E.J. Copeland",2003
0301199, R. de Lima Rodrigues and A. N. Vaidya,2003
0301200, Manuel Calixto,2003
0301202, M. R. Setare,2003
0301203, Changhyun Ahn and Soonkeon Nam,2003
